onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	ambient	4	0	460	0	ambient_004.wav	ambient	6	0	0.021700000000009826	1788.1651
12.0	6.0	country	4	0	466	6	country_003.wav	country	6	0	0.002899999999954161	1800.1656
24.01	6.0	metal	4	0	472	12	metal_002.wav	metal	8	1	0.013100000000122236	1812.165
38.0	6.0	country	4	0	479	19	country_002.wav	country	6	0	0.0027000000000043656	1826.1656
50.0	6.0	rocknroll	4	0	485	25	rocknroll_004.wav	rocknroll	6	0	0.004500000000007276	1838.1647
62.0	6.0	symphonic	4	0	491	31	symphonic_004.wav	symphonic	4	0	0.0024000000000796717	1850.1652
72.0	6.0	symphonic	4	0	496	36	symphonic_000.wav	symphonic	6	0	0.002199999999902502	1860.1647
84.0	6.0	metal	4	0	502	42	metal_003.wav	metal	6	0	0.002499999999827196	1872.1645
96.0	6.0	metal	4	0	508	48	metal_001.wav	metal	6	0	0.0035000000000309233	1884.1637
108.0	6.0	symphonic	4	0	514	54	symphonic_001.wav	symphonic	6	0	0.003899999999930515	1896.1637
120.01	6.0	country	4	0	520	60	country_001.wav	country	8	1	0.012299999999868305	1908.1645
134.0	6.0	country	4	0	527	67	country_000.wav	country	6	0	0.0036999999999807187	1922.1637
146.0	6.0	symphonic	4	0	533	73	symphonic_002.wav	symphonic	6	0	0.0035000000000309233	1934.1639
158.0	6.0	rocknroll	4	0	539	79	rocknroll_002.wav	rocknroll	6	0	0.0025000000000545697	1946.1642
170.0	6.0	metal	4	0	545	85	metal_004.wav	metal	4	0	0.0025000000000545697	1958.1638
180.0	6.0	ambient	4	0	550	90	ambient_000.wav	ambient	6	0	0.004099999999880311	1968.1638
192.02	6.0	symphonic	4	0	556	96	symphonic_003.wav	symphonic	8	1	0.01630000000000109	1980.1643
206.0	6.0	ambient	4	0	563	103	ambient_001.wav	ambient	6	0	0.0027000000000043656	1994.1644
218.01	6.0	rocknroll	4	0	569	109	rocknroll_003.wav	rocknroll	8	1	0.008499999999912689	2006.1647
232.0	6.0	country	4	0	576	116	country_004.wav	country	4	0	0.0036999999999807187	2020.164
242.0	6.0	ambient	4	0	581	121	ambient_002.wav	ambient	4	0	0.002399999999852298	2030.1638
252.0	6.0	metal	4	0	586	126	metal_000.wav	metal	6	0	0.002199999999902502	2040.164
264.0	6.0	rocknroll	4	0	592	132	rocknroll_001.wav	rocknroll	6	0	0.003600000000005821	2052.1638
276.0	6.0	rocknroll	4	0	598	138	rocknroll_000.wav	rocknroll	4	0	0.0025000000000545697	2064.1644
286.01	6.0	ambient	4	0	603	143	ambient_003.wav	ambient	8	1	0.011500000000069122	2074.1647
