onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.04	6.0	country	7	5	919	0	country_003.wav	country	8	1	0.035499999999956344	2832.8878
14.0	6.0	metal	7	5	926	7	metal_004.wav	metal	6	0	0.003099999999903957	2846.8887
26.0	6.0	ambient	7	5	932	13	ambient_004.wav	ambient	6	0	0.0025000000000545697	2858.8887
38.0	6.0	symphonic	7	5	938	19	symphonic_002.wav	symphonic	6	0	0.0025000000000545697	2870.8882
50.0	6.0	country	7	5	944	25	country_002.wav	country	6	0	0.0025000000000545697	2882.8887
62.0	6.0	rocknroll	7	5	950	31	rocknroll_001.wav	rocknroll	4	0	0.0025000000000545697	2894.889
72.0	6.0	symphonic	7	5	955	36	symphonic_004.wav	symphonic	4	0	0.0025000000000545697	2904.8883
82.01	6.0	symphonic	7	5	960	41	symphonic_001.wav	symphonic	8	1	0.009999999999763531	2914.8888
96.0	6.0	rocknroll	7	5	967	48	rocknroll_003.wav	rocknroll	6	0	0.003700000000208093	2928.8882
108.01	6.0	metal	7	5	973	54	metal_000.wav	metal	8	1	0.007100000000264117	2940.8873
122.0	6.0	rocknroll	7	5	980	61	rocknroll_000.wav	rocknroll	6	0	0.0039000000001578883	2954.8869
134.0	6.0	rocknroll	7	5	986	67	rocknroll_004.wav	rocknroll	6	0	0.0025000000000545697	2966.887
146.0	6.0	ambient	7	5	992	73	ambient_003.wav	ambient	6	0	0.002600000000256841	2978.8875
158.0	6.0	ambient	7	5	998	79	ambient_000.wav	ambient	4	0	0.0035000000002582965	2990.8871
168.0	6.0	metal	7	5	1003	84	metal_003.wav	metal	6	0	0.0035000000002582965	3000.8871
180.0	6.0	country	7	5	1009	90	country_001.wav	country	6	0	0.0025000000000545697	3012.8878
192.0	6.0	symphonic	7	5	1015	96	symphonic_003.wav	symphonic	6	0	0.003600000000005821	3024.8871
204.0	6.0	metal	7	5	1021	102	metal_001.wav	metal	6	0	0.00279999999975189	3036.8872
216.0	6.0	metal	7	5	1027	108	metal_002.wav	metal	4	0	0.00279999999975189	3048.8872
226.0	6.0	symphonic	7	5	1032	113	symphonic_000.wav	symphonic	6	0	0.0036999999997533455	3058.8868
238.01	6.0	ambient	7	5	1038	119	ambient_002.wav	ambient	8	1	0.009399999999914144	3070.8872
252.01	6.0	rocknroll	7	5	1045	126	rocknroll_002.wav	rocknroll	8	1	0.013199999999869759	3084.8869
266.0	6.0	country	7	5	1052	133	country_000.wav	country	4	0	0.004199999999855208	3098.8868
276.0	6.0	ambient	7	5	1057	138	ambient_001.wav	ambient	6	0	0.00279999999975189	3108.8872
288.0	6.0	country	7	5	1063	144	country_004.wav	country	6	0	0.0029999999997016857	3120.8872
