onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	symphonic	2	1	154	0	symphonic_004.wav	symphonic	6	0	0.02490000000011605	1088.8110000000001
12.0	6.0	ambient	2	1	160	6	ambient_004.wav	ambient	6	0	0.004200000000082582	1100.8110000000001
24.0	6.0	symphonic	2	1	166	12	symphonic_002.wav	symphonic	6	0	0.0025000000000545697	1112.8114
36.01	6.0	rocknroll	2	1	172	18	rocknroll_002.wav	rocknroll	8	1	0.009600000000091313	1124.8116
50.01	6.0	symphonic	2	1	179	25	symphonic_003.wav	symphonic	8	1	0.012899999999945068	1138.8116
64.0	6.0	metal	2	1	186	32	metal_001.wav	metal	6	0	0.0022999999998774	1152.8112
76.01	6.0	country	2	1	192	38	country_000.wav	country	8	1	0.013699999999971624	1164.8110000000001
90.0	6.0	rocknroll	2	1	199	45	rocknroll_001.wav	rocknroll	6	0	0.002599999999802094	1178.8112
102.01	6.0	country	2	1	205	51	country_002.wav	country	6	0	0.005200000000058935	1190.8111
114.0	6.0	symphonic	2	1	211	57	symphonic_000.wav	symphonic	6	0	0.002199999999902502	1202.8107
126.01	6.0	country	2	1	217	63	country_003.wav	country	4	0	0.006000000000085493	1214.8108
136.01	6.0	ambient	2	1	222	68	ambient_000.wav	ambient	8	1	0.011299999999891952	1224.8116
150.0	6.0	ambient	2	1	229	75	ambient_003.wav	ambient	6	0	0.0027000000000043656	1238.8107
162.0	6.0	country	2	1	235	81	country_001.wav	country	6	0	0.0025000000000545697	1250.8117
174.0	6.0	country	2	1	241	87	country_004.wav	country	6	0	0.0025000000000545697	1262.8111
186.0	6.0	metal	2	1	247	93	metal_002.wav	metal	6	0	0.0025000000000545697	1274.8115
198.0	6.0	ambient	2	1	253	99	ambient_001.wav	ambient	6	0	0.0025000000000545697	1286.8116
210.0	6.0	metal	2	1	259	105	metal_004.wav	metal	6	0	0.0025000000000545697	1298.8111
222.0	6.0	rocknroll	2	1	265	111	rocknroll_004.wav	rocknroll	6	0	0.003799999999955617	1310.8108
234.0	6.0	ambient	2	1	271	117	ambient_002.wav	ambient	4	0	0.0025000000000545697	1322.81
244.0	6.0	rocknroll	2	1	276	122	rocknroll_003.wav	rocknroll	6	0	0.002199999999902502	1332.8098
256.0	6.0	rocknroll	2	1	282	128	rocknroll_000.wav	rocknroll	4	0	0.0025000000000545697	1344.8106
266.0	6.0	metal	2	1	287	133	metal_000.wav	metal	4	0	0.0025000000000545697	1354.8106
276.01	6.0	metal	2	1	292	138	metal_003.wav	metal	8	1	0.009900000000016007	1364.8101
290.0	6.0	symphonic	2	1	299	145	symphonic_001.wav	symphonic	4	0	0.002600000000029468	1378.8102
