name	x	y	z	size	type	manufacturer
1	27.6005655755039	-19.0255550634598	66.4745727347369	4	surface	AdTech
2	26.3066509890555	-8.06122137367178	64.4453455226739	4	surface	AdTech
3	26.0492098530073	2.20910490465422	61.4643664387361	4	surface	AdTech
4	24.1415537737352	12.5714503842976	59.0064546212489	4	surface	AdTech
5	25.8677795022013	22.6577382599889	54.9793410044102	4	surface	AdTech
6	39.5553638958021	-18.8797994583197	61.3166683814051	4	surface	AdTech
7	36.1606147317583	-8.17045027294541	59.3346324998552	4	surface	AdTech
8	35.4367088155226	1.89090110162559	56.6623783796558	4	surface	AdTech
9	36.2905043406539	11.5132295691482	52.9911810570685	4	surface	AdTech
10	33.6221377626703	21.5535078441809	48.7025338070046	4	surface	AdTech
11	44.788469863978	-20.1009855765654	55.8716534141883	4	surface	AdTech
12	45.3506889256289	-9.18266148743605	53.5808925689001	4	surface	AdTech
13	43.8202119058527	0.786670685817608	50.3855711822502	4	surface	AdTech
14	43.7238641621102	10.3169799520229	46.1913065932125	4	surface	AdTech
15	42.7394784690267	19.8012796175696	41.7355083709495	4	surface	AdTech
16	51.9586503246366	-20.2312875753774	49.1445472615051	4	surface	AdTech
17	52.1292211132784	-9.77692289441668	47.2097027104683	4	surface	AdTech
18	51.6150201504612	0.355374581933322	43.4441227268549	4	surface	AdTech
19	49.7591297346876	9.37571483931129	39.3442407988433	4	surface	AdTech
20	50.3926670202321	18.2580262947133	34.4597579711561	4	surface	AdTech
21	56.2881890323649	-21.105469987892	44.1754082302257	4	surface	AdTech
22	57.5744083832586	-11.3451127183933	41.2888118073141	4	surface	AdTech
23	56.6931319925278	-1.30483444336067	37.0001645572502	4	surface	AdTech
24	56.4960825558412	7.32249250762763	32.1628730600761	4	surface	AdTech
25	55.0469102678471	16.1587943623709	27.0168565991636	4	surface	AdTech
