onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
13	22	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	7.86931490001734	1	stimulus	n/a	n/a	QOGOCQQQ	2	1	0	test trial
36.2098721999209	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
36.8014220999321	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
37.7294563999167	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
38.9373128999723	0	1	finger press	3	1	n/a	n/a	n/a	0	test trial
39.6974431999261	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
40.1293101999909	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
40.9693530999357	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
41.5853471999289	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
42.2733148999978	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
42.8800000000047	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
56.2199999999721	23.02	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
79.235678600031	10.1800751999253	2	stimulus	n/a	n/a	OGOOOCCG	2	2	1	n/a
79.7454130999977	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
80.3373050999362	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
80.8814252000302	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
81.465352499974	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
82.0734374999302	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
82.6173412000062	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
83.1942467999179	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
83.7930229000049	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
84.3693178999238	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
85.0253376999171	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
85.6090236000018	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
86.1930114999413	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
89.4200000000419	5	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
98.359999999986	23.02	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
121.364973500022	10.9521359999198	3	stimulus	n/a	n/a	OQGCGCGG	4	4	1	n/a
121.985541799921	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
122.55328360002	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
123.113352000015	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
123.68115129997	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
124.265352300019	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
124.825328900013	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
125.39337429998	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
