name	type	units
A1	n/a	n/a
A2	n/a	n/a
A3	n/a	n/a
A4	n/a	n/a
A5	n/a	n/a
A6	n/a	n/a
A7	n/a	n/a
A8	n/a	n/a
A9	n/a	n/a
A10	n/a	n/a
A11	n/a	n/a
A12	n/a	n/a
A13	n/a	n/a
A14	n/a	n/a
A15	n/a	n/a
A16	n/a	n/a
A17	n/a	n/a
A18	n/a	n/a
A19	n/a	n/a
A20	n/a	n/a
A21	n/a	n/a
A22	n/a	n/a
A23	n/a	n/a
A24	n/a	n/a
A25	n/a	n/a
A26	n/a	n/a
A27	n/a	n/a
A28	n/a	n/a
A29	n/a	n/a
A30	n/a	n/a
A31	n/a	n/a
A32	n/a	n/a
B1	n/a	n/a
B2	n/a	n/a
B3	n/a	n/a
B4	n/a	n/a
B5	n/a	n/a
B6	n/a	n/a
B7	n/a	n/a
B8	n/a	n/a
B9	n/a	n/a
B10	n/a	n/a
B11	n/a	n/a
B12	n/a	n/a
B13	n/a	n/a
B14	n/a	n/a
B15	n/a	n/a
B16	n/a	n/a
B17	n/a	n/a
B18	n/a	n/a
B19	n/a	n/a
B20	n/a	n/a
B21	n/a	n/a
B22	n/a	n/a
B23	n/a	n/a
B24	n/a	n/a
B25	n/a	n/a
B26	n/a	n/a
B27	n/a	n/a
B28	n/a	n/a
B29	n/a	n/a
B30	n/a	n/a
B31	n/a	n/a
B32	n/a	n/a
C1	n/a	n/a
C2	n/a	n/a
C3	n/a	n/a
C4	n/a	n/a
C5	n/a	n/a
C6	n/a	n/a
C7	n/a	n/a
C8	n/a	n/a
C9	n/a	n/a
C10	n/a	n/a
C11	n/a	n/a
C12	n/a	n/a
C13	n/a	n/a
C14	n/a	n/a
C15	n/a	n/a
C16	n/a	n/a
C17	n/a	n/a
C18	n/a	n/a
C19	n/a	n/a
C20	n/a	n/a
C21	n/a	n/a
C22	n/a	n/a
C23	n/a	n/a
C24	n/a	n/a
C25	n/a	n/a
C26	n/a	n/a
C27	n/a	n/a
C28	n/a	n/a
C29	n/a	n/a
C30	n/a	n/a
C31	n/a	n/a
C32	n/a	n/a
D1	n/a	n/a
D2	n/a	n/a
D3	n/a	n/a
D4	n/a	n/a
D5	n/a	n/a
D6	n/a	n/a
D7	n/a	n/a
D8	n/a	n/a
D9	n/a	n/a
D10	n/a	n/a
D11	n/a	n/a
D12	n/a	n/a
D13	n/a	n/a
D14	n/a	n/a
D15	n/a	n/a
D16	n/a	n/a
D17	n/a	n/a
D18	n/a	n/a
D19	n/a	n/a
D20	n/a	n/a
D21	n/a	n/a
D22	n/a	n/a
D23	n/a	n/a
D24	n/a	n/a
D25	n/a	n/a
D26	n/a	n/a
D27	n/a	n/a
D28	n/a	n/a
D29	n/a	n/a
D30	n/a	n/a
D31	n/a	n/a
D32	n/a	n/a
