onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.891	.508	SCRAMBLED	17	7	.783	func/s058.bmp
3.107	.881	.451	SCRAMBLED	18	7	.637	func/s058.bmp
6.28	.998	.403	FAMOUS	5	7	.774	func/f055.bmp
9.454	.948	.411	FAMOUS	6	7	.721	func/f055.bmp
12.761	.950	.592	UNFAMILIAR	13	4	.801	func/u060.bmp
16.068	.900	.589	SCRAMBLED	17	4	1.102	func/s061.bmp
19.326	.976	.590	SCRAMBLED	18	4	.797	func/s061.bmp
22.666	.814	.598	FAMOUS	5	4	.852	func/f057.bmp
25.723	.892	.481	UNFAMILIAR	13	4	.850	func/u064.bmp
28.964	.829	.583	UNFAMILIAR	14	4	.580	func/u064.bmp
31.536	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
52.182	.820	.583	UNFAMILIAR	13	4	1.158	func/u056.bmp
55.322	.927	.550	UNFAMILIAR	14	4	.811	func/u056.bmp
58.546	.896	.518	SCRAMBLED	17	4	.852	func/s049.bmp
61.67	.930	.462	UNFAMILIAR	15	4	.783	func/u060.bmp
64.893	.913	.519	SCRAMBLED	17	4	.892	func/s056.bmp
68.167	.896	.600	SCRAMBLED	18	7	.573	func/s056.bmp
71.425	.918	.592	UNFAMILIAR	13	7	.830	func/u055.bmp
74.499	.956	.401	FAMOUS	7	4	.677	func/f057.bmp
77.739	.940	.509	UNFAMILIAR	13	7	.642	func/u059.bmp
80.996	.846	.549	UNFAMILIAR	13	7	.827	func/u050.bmp
84.136	.844	.513	FAMOUS	5	4	.734	func/f064.bmp
87.21	.826	.462	FAMOUS	6	4	.669	func/f064.bmp
90.4	.872	.594	SCRAMBLED	19	7	.832	func/s049.bmp
93.54	.998	.495	FAMOUS	5	7	.773	func/f049.bmp
96.848	.996	.545	FAMOUS	6	7	.700	func/f049.bmp
100.172	.910	.551	SCRAMBLED	17	4	.810	func/s062.bmp
103.262	.869	.412	UNFAMILIAR	15	7	.862	func/u055.bmp
106.335	.816	.424	UNFAMILIAR	13	7	.612	func/u052.bmp
109.459	.859	.543	UNFAMILIAR	15	7	.600	func/u059.bmp
112.065	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.694	.834	.597	UNFAMILIAR	13	7	.714	func/u058.bmp
135.734	.841	.445	UNFAMILIAR	14	7	.585	func/u058.bmp
138.757	.861	.415	UNFAMILIAR	15	7	.712	func/u050.bmp
141.881	.872	.495	UNFAMILIAR	13	4	.841	func/u062.bmp
145.105	.844	.548	FAMOUS	5	4	.789	func/f053.bmp
148.312	.947	.593	FAMOUS	6	4	.613	func/f053.bmp
