onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.910	.416	FAMOUS	5	7	1.903	func/f005.bmp
3.124	.996	.450	FAMOUS	5	4	1.041	func/f012.bmp
6.564	.830	.577	FAMOUS	6	4	1.300	func/f012.bmp
9.62	.908	.432	SCRAMBLED	17	7	1.040	func/s007.bmp
12.894	.885	.557	UNFAMILIAR	13	4	1.357	func/u003.bmp
16.051	.878	.504	UNFAMILIAR	13	7	.883	func/u011.bmp
19.158	.915	.461	FAMOUS	5	4	2.273	func/f011.bmp
22.265	.907	.421	FAMOUS	7	4	1.314	func/f005.bmp
25.506	.970	.562	FAMOUS	5	4	1.233	func/f016.bmp
28.78	.918	.538	FAMOUS	6	4	1.028	func/f016.bmp
31.436	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
52.081	.838	.593	SCRAMBLED	17	4	2.056	func/s005.bmp
55.238	.851	.536	SCRAMBLED	18	4	1.052	func/s005.bmp
58.312	.997	.463	SCRAMBLED	19	4	1.454	func/s007.bmp
61.669	.820	.584	FAMOUS	5	7	.978	func/f003.bmp
64.693	.821	.423	UNFAMILIAR	15	7	.789	func/u003.bmp
67.85	.957	.556	UNFAMILIAR	13	7	1.659	func/u006.bmp
71.14	.861	.557	UNFAMILIAR	14	7	.698	func/u006.bmp
74.297	.997	.523	UNFAMILIAR	15	7	1.010	func/u011.bmp
77.521	.913	.439	UNFAMILIAR	13	7	.786	func/u008.bmp
80.712	.973	.511	FAMOUS	7	4	.873	func/f011.bmp
83.969	.844	.516	UNFAMILIAR	13	4	1.296	func/u012.bmp
86.992	.888	.405	UNFAMILIAR	14	4	.809	func/u012.bmp
90.199	.811	.509	SCRAMBLED	17	4	1.140	func/s001.bmp
93.306	.940	.531	FAMOUS	5	4	.937	func/f004.bmp
96.53	.831	.503	FAMOUS	6	4	.687	func/f004.bmp
99.637	.811	.509	FAMOUS	7	7	1.204	func/f003.bmp
