onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
4.000	.983	.491	UNFAMILIAR	13	7	.840	func/u034.bmp
7.291	.870	.545	UNFAMILIAR	13	4	1.147	func/u039.bmp
10.515	.800	.479	UNFAMILIAR	14	4	.628	func/u039.bmp
13.622	.916	.542	SCRAMBLED	17	7	1.065	func/s036.bmp
16.779	.918	.451	UNFAMILIAR	13	4	1.022	func/u041.bmp
20.003	.866	.550	SCRAMBLED	17	4	1.023	func/s034.bmp
23.109	.944	.479	SCRAMBLED	18	4	1.180	func/s034.bmp
26.267	.958	.450	SCRAMBLED	17	4	.863	func/s039.bmp
29.540	.845	.537	UNFAMILIAR	15	7	.869	func/u034.bmp
32.714	.852	.539	SCRAMBLED	17	7	.902	func/s048.bmp
35.303	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
55.815	.887	.468	UNFAMILIAR	13	7	.867	func/u044.bmp
58.972	.882	.495	UNFAMILIAR	14	7	.698	func/u044.bmp
62.097	.846	.484	SCRAMBLED	19	7	.859	func/s036.bmp
65.186	.839	.470	SCRAMBLED	17	4	.826	func/s043.bmp
68.277	.879	.484	SCRAMBLED	18	4	.744	func/s043.bmp
71.433	.883	.502	UNFAMILIAR	15	4	1.257	func/u041.bmp
74.590	.943	.492	FAMOUS	5	7	.792	func/f047.bmp
77.764	.859	.455	FAMOUS	6	7	.581	func/f047.bmp
80.871	.909	.453	FAMOUS	5	7	.972	func/f046.bmp
84.078	.957	.530	FAMOUS	6	7	.831	func/f046.bmp
87.369	.916	.556	SCRAMBLED	19	4	.747	func/s039.bmp
90.559	.817	.513	SCRAMBLED	17	7	.923	func/s035.bmp
93.532	.906	.400	SCRAMBLED	18	7	.590	func/s035.bmp
96.673	.906	.451	SCRAMBLED	19	7	.831	func/s048.bmp
99.896	.821	.533	FAMOUS	5	7	.611	func/f044.bmp
102.987	.817	.497	SCRAMBLED	17	7	.719	func/s033.bmp
106.127	.866	.531	SCRAMBLED	17	7	.735	func/s041.bmp
109.200	.951	.442	FAMOUS	5	4	.925	func/f038.bmp
112.391	.858	.474	FAMOUS	6	4	.885	func/f038.bmp
114.997	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
135.609	.976	.574	UNFAMILIAR	13	4	.957	func/u033.bmp
138.816	.940	.452	UNFAMILIAR	14	4	.715	func/u033.bmp
142.123	.951	.597	SCRAMBLED	17	7	.918	func/s044.bmp
145.280	.938	.439	FAMOUS	7	7	.765	func/f044.bmp
148.421	.928	.431	SCRAMBLED	17	7	.728	func/s046.bmp
151.678	.896	.565	SCRAMBLED	18	7	.477	func/s046.bmp
154.902	.909	.554	SCRAMBLED	19	7	.621	func/s033.bmp
157.992	.982	.402	SCRAMBLED	17	4	.855	func/s045.bmp
161.267	.999	.535	SCRAMBLED	19	4	1.049	func/s041.bmp
164.623	.867	.564	FAMOUS	5	4	.822	func/f042.bmp
167.797	.850	.541	SCRAMBLED	17	7	.684	func/s040.bmp
170.987	.834	.573	FAMOUS	5	7	.950	func/f035.bmp
173.994	.994	.404	SCRAMBLED	19	4	1.010	func/s044.bmp
177.368	.978	.586	SCRAMBLED	17	7	.869	func/s042.bmp
180.559	.961	.438	UNFAMILIAR	13	7	.804	func/u040.bmp
183.716	.970	.431	UNFAMILIAR	14	7	.643	func/u040.bmp
186.873	.946	.423	SCRAMBLED	19	4	.771	func/s045.bmp
190.163	.953	.558	FAMOUS	5	4	.843	func/f039.bmp
193.320	.800	.441	FAMOUS	6	4	.716	func/f039.bmp
196.377	.884	.489	FAMOUS	7	4	.861	func/f042.bmp
199.000	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
219.579	.938	.549	FAMOUS	5	4	.841	func/f043.bmp
222.853	.894	.554	FAMOUS	6	4	1.013	func/f043.bmp
226.026	.982	.503	SCRAMBLED	19	7	1.101	func/s040.bmp
229.350	.823	.556	UNFAMILIAR	13	7	1.317	func/u047.bmp
232.390	.809	.437	UNFAMILIAR	14	7	.651	func/u047.bmp
235.447	.834	.422	FAMOUS	7	7	1.015	func/f035.bmp
238.554	.991	.502	FAMOUS	5	4	.920	func/f041.bmp
241.795	.825	.481	SCRAMBLED	19	7	.756	func/s042.bmp
244.851	.882	.454	SCRAMBLED	17	7	.769	func/s038.bmp
