onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
4.000	.997	.457	SCRAMBLED	17	4	.871	func/s133.bmp
7.190	.877	.405	SCRAMBLED	17	4	.820	func/s140.bmp
10.548	.917	.583	UNFAMILIAR	13	4	.834	func/u145.bmp
13.755	.839	.527	UNFAMILIAR	14	4	.712	func/u145.bmp
16.879	.824	.510	SCRAMBLED	17	4	.664	func/s136.bmp
20.036	.866	.565	SCRAMBLED	18	4	.645	func/s136.bmp
23.109	.889	.446	SCRAMBLED	17	4	.725	func/s131.bmp
26.200	.925	.434	SCRAMBLED	18	4	.655	func/s131.bmp
29.440	.897	.532	UNFAMILIAR	13	4	.694	func/u132.bmp
32.680	.966	.581	UNFAMILIAR	14	4	.586	func/u132.bmp
35.921	.893	.513	SCRAMBLED	19	4	.664	func/s133.bmp
38.560	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
59.139	.863	.536	FAMOUS	5	4	.803	func/f145.bmp
62.263	.889	.495	SCRAMBLED	19	4	.717	func/s140.bmp
65.470	.969	.520	UNFAMILIAR	13	4	.777	func/u136.bmp
68.778	.927	.585	UNFAMILIAR	14	4	.613	func/u136.bmp
72.051	.987	.580	FAMOUS	5	4	1.036	func/f135.bmp
75.241	.980	.420	FAMOUS	6	4	.732	func/f135.bmp
78.582	.866	.585	UNFAMILIAR	13	4	1.083	func/u137.bmp
81.823	.992	.599	SCRAMBLED	17	4	.773	func/s138.bmp
85.180	.972	.563	FAMOUS	5	4	.838	func/f138.bmp
88.404	.920	.474	FAMOUS	7	4	.744	func/f145.bmp
91.561	.828	.456	SCRAMBLED	17	4	.570	func/s141.bmp
94.568	.960	.414	SCRAMBLED	18	4	.591	func/s141.bmp
97.775	.938	.476	SCRAMBLED	17	4	.628	func/s142.bmp
100.982	.933	.489	SCRAMBLED	18	4	.675	func/s142.bmp
104.222	.806	.541	SCRAMBLED	17	4	.594	func/s144.bmp
107.380	.880	.584	UNFAMILIAR	15	4	.797	func/u137.bmp
110.553	.986	.532	UNFAMILIAR	13	4	.661	func/u131.bmp
113.860	.824	.566	SCRAMBLED	19	4	.581	func/s138.bmp
116.433	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
137.012	.921	.541	UNFAMILIAR	13	4	.724	func/u146.bmp
