onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
4.000	.858	.536	SCRAMBLED	17	4	.779	func/s125.bmp
7.058	.998	.434	SCRAMBLED	18	4	.646	func/s125.bmp
10.498	.841	.570	FAMOUS	5	4	.771	func/f115.bmp
13.521	.923	.407	FAMOUS	6	4	.640	func/f115.bmp
16.745	.957	.524	FAMOUS	5	4	.777	func/f114.bmp
20.053	.852	.573	FAMOUS	6	4	.599	func/f114.bmp
23.109	.945	.440	UNFAMILIAR	13	4	.701	func/u115.bmp
26.266	.951	.433	UNFAMILIAR	13	4	.733	func/u124.bmp
29.407	.887	.427	UNFAMILIAR	14	4	.642	func/u124.bmp
32.530	.996	.450	UNFAMILIAR	13	4	.701	func/u123.bmp
35.270	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
55.799	.947	.495	SCRAMBLED	17	4	.733	func/s126.bmp
59.022	.843	.513	SCRAMBLED	17	4	.808	func/s121.bmp
62.096	.829	.464	SCRAMBLED	18	4	.963	func/s121.bmp
65.170	.866	.453	UNFAMILIAR	13	4	.740	func/u120.bmp
68.226	.888	.427	UNFAMILIAR	15	4	.687	func/u115.bmp
71.333	.921	.439	SCRAMBLED	17	4	.720	func/s115.bmp
74.558	.851	.535	SCRAMBLED	18	4	1.439	func/s115.bmp
77.647	.995	.468	UNFAMILIAR	13	4	.687	func/u128.bmp
80.821	.929	.407	UNFAMILIAR	14	4	.587	func/u128.bmp
84.045	.908	.524	UNFAMILIAR	15	4	.585	func/u123.bmp
87.135	.966	.402	SCRAMBLED	17	4	.650	func/s128.bmp
90.275	.895	.404	SCRAMBLED	19	4	.860	func/s126.bmp
93.532	.816	.586	UNFAMILIAR	13	4	.718	func/u119.bmp
96.590	.891	.458	FAMOUS	5	4	.789	func/f124.bmp
99.813	.996	.558	FAMOUS	6	4	.489	func/f124.bmp
103.104	.848	.531	UNFAMILIAR	15	4	.663	func/u120.bmp
106.210	.967	.469	FAMOUS	5	4	.682	func/f119.bmp
109.401	.832	.441	SCRAMBLED	17	4	.586	func/s130.bmp
111.973	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.435	.835	.427	SCRAMBLED	17	4	.631	func/s127.bmp
135.459	.998	.433	SCRAMBLED	19	4	.674	func/s128.bmp
138.783	.876	.561	UNFAMILIAR	13	4	.636	func/u121.bmp
141.956	.848	.529	UNFAMILIAR	15	4	.574	func/u119.bmp
145.130	.863	.554	SCRAMBLED	17	4	.673	func/s129.bmp
148.270	.818	.505	SCRAMBLED	18	4	.596	func/s129.bmp
151.277	.864	.419	SCRAMBLED	17	4	.538	func/s120.bmp
