filename	acq_time	duration
meg/sub-16_ses-meg_task-facerecognition_run-01_meg.fif	2009-12-08T16:25:42	450
meg/sub-16_ses-meg_task-facerecognition_run-02_meg.fif	2009-12-08T16:34:58	450
meg/sub-16_ses-meg_task-facerecognition_run-03_meg.fif	2009-12-08T16:44:47	450
meg/sub-16_ses-meg_task-facerecognition_run-04_meg.fif	2009-12-08T16:54:37	450
meg/sub-16_ses-meg_task-facerecognition_run-05_meg.fif	2009-12-08T17:04:21	450
meg/sub-16_ses-meg_task-facerecognition_run-06_meg.fif	2009-12-08T17:14:26	450
