global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
240.64599190615428	n/a	57910.49342049688	n/a	484.8277758827144	n/a	n/a	235057.97226737952	194.64691500146984	n/a	n/a	37887.42151958942	195.19016824647244	n/a	n/a	n/a	n/a	-0.2304418173957003	n/a	0.0531034312046332	n/a	-0.0605777351807432	n/a	n/a	0.0036696619996282	5.258131039969939	n/a	27.64794203349535	n/a	0.0079241416223968	n/a	6.279202045180139e-05	n/a	0.0027589818680797	n/a	7.611980948392551e-06	n/a	-0.0008896809541588	n/a	7.915322001929129e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3273.002960894946	3032.356968988792	10712548.382027084	9195188.787374891	6034.400500794688	5549.572724911974	30797757.42908691	36413989.40399119	2969.111173555573	2774.464258554103	7697651.921994167	8815621.16093255	2965.0773299527	1.390118	663.474609	0.0	4.749653456134939e-14	-0.2304418173957003	0.0	0.0531034312046332	0.0	-0.0605777351807432	0.0	0.0	0.0036696619996282	5.258131039969939	0.0	27.64794203349535	0.0	0.0079241416223968	0.0	6.279202045180139e-05	0.0	0.0027589818680797	0.0	7.611980948392551e-06	0.0	-0.0008896809541588	0.0	7.915322001929129e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6904.809826167366	3631.80686527242	47676398.73553741	13190021.10663988	12305.025693553536	6270.625192758848	39320740.30806194	151413657.31901267	6363.065072292964	3393.9538987373912	11518923.066754738	40488597.11423466	6326.492389578704	1.784211	851.567078	0.0	4.749653456134939e-14	-0.2304418173957003	0.0	0.0531034312046332	0.0	-0.0605777351807432	0.0	0.0	0.0036696619996282	5.258131039969939	0.0	27.64794203349535	0.0	0.0079241416223968	0.0	6.279202045180139e-05	0.0	0.0027589818680797	0.0	7.611980948392551e-06	0.0	-0.0008896809541588	0.0	7.915322001929129e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10489.17987869139	3584.370052524024	110022894.52754432	12847708.673431072	18483.16754561148	6178.141852057943	38169436.744149946	341627482.5191455	9949.82540839948	3586.760336106516	12864849.708666926	98999025.65763187	9881.80074814308	1.96277	936.790039	0.0	4.749653456134939e-14	-0.2304418173957003	0.0	0.0531034312046332	0.0	-0.0605777351807432	0.0	0.0	0.0036696619996282	5.258131039969939	0.0	27.64794203349535	0.0	0.0079241416223968	0.0	6.279202045180139e-05	0.0	0.0027589818680797	0.0	7.611980948392551e-06	0.0	-0.0008896809541588	0.0	7.915322001929129e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12993.841106936075	2504.661228244686	168839906.71230173	6273327.868272178	22589.792486331127	4106.624940719648	16864368.403740656	510298724.5755023	12471.250953664745	2521.425545265265	6357586.780316239	155532100.3492838	12358.36598868484	1.817416	867.415161	0.0	4.749653456134939e-14	-0.2304418173957003	0.0	0.0531034312046332	0.0	-0.0605777351807432	0.0	0.0	0.0036696619996282	5.258131039969939	0.0	27.64794203349535	0.0	0.0079241416223968	0.0	6.279202045180139e-05	0.0	0.0027589818680797	0.0	7.611980948392551e-06	0.0	-0.0008896809541588	0.0	7.915322001929129e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13750.048234796046	756.2071278599706	189063826.45921785	571849.2202262259	23626.077058641524	1036.2845723103965	1073885.7148085414	558191517.1808673	13336.295921143805	865.0449674790598	748302.7957608476	177856788.8963169	13200.147207227765	1.661476	792.988525	0.6339966229482665	0.3136754266237677	-0.3097063237461555	-0.0792645063504551	0.0959180069683584	0.0062828619669813	-0.1189518342982296	-0.0583740991174864	0.0034075354477781	0.0141495388829134	5.385315734048234	0.127184694078295	29.00162555538747	0.0161759464077894	0.0099969165203918	0.002072774897995	9.99383399156825e-05	4.2963957777581854e-06	0.0024792632265628	-0.0002797186415168	6.146746146586586e-06	7.824251841205996e-08	-0.0059206538826875	-0.0050309729285287	3.505414239858257e-05	2.5310688607588644e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13917.856600820092	167.80836602404634	193706732.36099145	28159.647707660308	23131.43609396761	-494.6409646739121	244669.6839335384	535063335.7693076	13870.377344914034	534.0814237702289	285242.9672164348	192387367.6903045	13694.28445733834	1.481992	707.324219	1.1237105297646028	0.645504321613751	-0.445409799605784	-0.1357034758596285	0.1983898895848646	0.0184154333603847	-0.1096885971163317	0.0092632371818979	8.580756308809587e-05	0.0120315883373489	5.967989032767591	0.5826732987193566	35.61689309523424	0.3395081730404965	0.0112279455853258	0.0012310290649339	0.000126066762067	1.5154325587122758e-06	0.0007540822028369	-0.0017251810237258	5.686399686353517e-07	2.976249564623944e-06	-0.000955453611273	0.0049652002714145	9.128916032946168e-07	2.4653213735254622e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13388.58184079295	-529.2747600271432	179254123.70761073	280131.77160179004	21386.648800154428	-1744.787293813184	3044282.7006519344	457388746.9011468	13816.416610430597	-53.96073448343668	2911.7608659919524	190893367.9529825	13650.34164072619	1.276646	609.316711	1.3449641392249132	0.8000268355304238	-0.4171377335246689	0.0282720660811151	0.1740038887300976	0.0007993097204949	-0.2890790213091918	-0.17939042419286	0.0321809242920942	0.0835666805610801	5.264514590504078	-0.7034744422635129	27.71511387363032	0.4948762909179605	0.0096796792355745	-0.0015482663497513	9.369619010361212e-05	2.397128689772216e-06	-0.0040111796840891	-0.0047652618869259	1.608956245804913e-05	2.2707720850989537e-05	0.0014075622857982	0.0023630158970712	1.981231588401454e-06	5.583844129811208e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12654.471028653596	-734.1108121393536	160135637.0150332	538918.6844999013	19360.05930189382	-2026.589498260608	4107064.9944601823	374811896.1728454	13474.778927141331	-341.6376832892656	116716.30664325655	181569667.13533208	13293.348028015422	1.265485	603.989868	0.8613518553893683	0.4862219890804398	-0.3317230699957747	0.0854146635288941	0.1100401951674216	0.0072956647457542	-0.0534022987639843	0.2356767225452074	0.0555435175496507	0.0028518055132778	4.931688972480316	-0.3328256180237616	24.321556121283955	0.1107728920128989	0.0129730477910432	0.0032933685554687	0.0001682999689886	1.0846276442149991e-05	-0.0040923436898474	-8.116400575829998e-05	1.6747276875833832e-05	6.5875958307333516e-09	0.0021817267504013	0.000774164464603	4.759931613416616e-06	5.993306182542042e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11798.449984988632	-856.0210436649631	139203422.04827827	732772.0271972527	17110.900476512725	-2249.158825381095	5058715.421789668	292782915.11712337	13116.656625515545	-358.12230162578635	128251.5829217507	172046681.03168085	12946.395535566586	1.114989	532.16156	1.2332875159197214	0.7807189281526029	-0.2635801423599844	0.0681429276357903	0.0694744914465096	0.0046434585867765	0.0581867440230325	0.1115890427870168	0.0124521144701226	0.0033856971800019	4.173113187280862	-0.7585757851994543	17.414873673857432	0.5754372218909687	0.0112161528672206	-0.0017568949238226	0.0001258020851408	3.08667977335362e-06	-0.0047740660401853	-0.0006817223503379	2.279170655605055e-05	4.647453629502308e-07	0.00564270468219	0.0034609779317887	3.1840116130408946e-05	1.1978368244328388e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10823.12086448667	-975.3291205019632	117139945.24728666	951266.893299133	14606.257927293149	-2504.642549219576	6273234.299361135	213342770.63861397	12665.026240981806	-451.6303845337388	203970.0042340928	160402889.68475774	12513.605386404326	1.025015	489.218475	1.4125846592733584	1.143222470422827	-0.1763268326351408	0.0872533097248436	0.0310911519071409	0.0076131400579394	0.1181017280256355	0.059914984002603	0.0035898053080321	0.0139480181626411	3.0559539751915	-1.1171592120893616	9.338854698488731	1.2480447051561232	0.0125908289420896	0.001374676074869	0.0001585289734489	1.889734310817245e-06	-0.0060109847652622	-0.0012369187250769	3.6131937848214274e-05	1.529967932445865e-06	0.0059962529513751	0.000353548269185	3.5955049456874594e-05	1.249963786437799e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9785.379330345517	-1037.7415341411524	95753648.63875328	1076907.4916816326	12119.082567602738	-2487.175359690411	6186041.269851125	146872162.28037256	12066.140380016985	-598.8858609648214	358664.2744635754	145591743.67027643	11927.477881863948	0.944266	450.67868	1.6919318570347357	1.327510009843664	-0.1358904777635814	0.0404363548715593	0.0184662219468144	0.0016350987952986	-0.0822392970265468	-0.2003410250521823	0.0401365263189591	0.0067633019754205	1.7349608251576711	-1.320993150033829	3.0100890648317877	1.7450229024362982	0.0116160963708086	-0.000974732571281	0.0001349336948959	9.50103585516071e-07	-0.0048009536857029	0.0012100310795593	2.304915629226426e-05	1.464175213499446e-06	0.0064147158420781	0.0004184628907029	4.114857933460775e-05	1.751111908955107e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9056.963566487306	-728.415763858211	82028589.04467846	530589.525037141	10245.052377942506	-1874.0301896602325	3511989.1517579663	104961098.2267854	11488.91676738361	-577.2236126333755	333187.0989815252	131995208.48786823	11385.67002533871	0.732182	349.455292	2.0301111657155264	1.494274349083856	-0.0978109781461284	0.038079499617453	0.0095669874459024	0.0014500482911156	0.0851291199306842	0.1673684169572309	0.0280121869947695	0.0072469670601728	0.3351008251496239	-1.3998600000080472	0.1122925630159588	1.95960801962253	0.0153509382925979	0.0037348419217893	0.0002356513064631	1.3949044180754791e-05	-0.0090556606094553	-0.0042547069237524	8.200498907364034e-05	1.8102531007026616e-05	0.0069212319791923	0.0005065161371142	4.790345210979416e-05	2.565585971570916e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
