global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
5988.383413799121	-154.34308314570353	35860735.91066441	23821.787314921552	6291.121577516769	-90.36000326134308	8164.930189389932	39578210.70309708	7144.772490257326	-253.20907828259624	64114.83732472195	51047773.93753788	7045.839358486896	0.78585	333.767273	0.4986207865102922	0.2938785502666283	-0.0488590166368965	0.0068421783080623	0.0023872035067245	4.681540399931831e-05	0.2004644742958419	-0.077422619357037	0.0059942619881046	0.0401860054547082	-1.7341855204365402	-0.1253468250661029	3.0073994192917537	0.0157118265541522	-0.0014122022137448	0.0048152110086797	1.994315092505714e-06	2.318625705811017e-05	-0.0013252614966758	-0.0006594873287333	1.7563180345713811e-06	4.349235367597836e-07	2.8676810648396007e-05	0.0003054849381687	8.223594689639585e-10	9.332104744799315e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5823.238449783101	-165.1449640160199	33910106.04303229	27272.859139852517	6169.715373207369	-121.40620430939998	14739.466444815773	38065387.78639135	6933.007293980886	-211.7651962764403	44844.49835399928	48066590.138392165	6847.598159118958	0.8398569999999999	356.705078	0.4835171072751154	0.1921627133677333	0.0524674751404177	0.1013264917773142	0.0027528359476103	0.0102670579358981	0.2699270377902394	0.0694625634943975	0.0048250477272132	0.0728606057302133	-1.7685129341203236	-0.0343274136837834	3.127637998150876	0.0011783713302176	-0.0027315073571922	-0.0013193051434474	7.461132442395117e-06	1.7405660615267646e-06	0.0018002612462482	0.003125522742924	3.2409405547431224e-06	9.768892416535164e-06	0.0011518616906694	0.001123184880021	1.3267853544317689e-06	1.2615442747077977e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5705.145433869287	-118.09301591381336	32548684.42159958	13945.960407620176	5997.076154978835	-172.63921822853445	29804.29967055954	35964922.40861572	6658.944337410186	-274.0629565707004	75110.50416427362	44341539.68872718	6573.061943938494	0.91202	387.354401	0.4936303057940095	0.22663825856914	-0.0044128889064154	-0.056880364046833	1.947358850036411e-05	0.0032353758141002	0.3492702146747035	0.079343176884464	0.0062953397181193	0.1219896828589134	-1.6140407585088212	0.1544721756115024	2.6051275701277308	0.0238616530381508	-0.0042401859436357	-0.0015086785864434	1.797917683660577e-05	2.276111077193156e-06	0.0024063924253487	0.0006061311791005	5.7907245047756e-06	3.6739500627776244e-07	-0.0007920203288108	-0.0019438820194802	6.272962012495678e-07	3.778677305658421e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5544.699680459638	-160.44575340964911	30743694.546489216	25742.83978718993	5787.492635065156	-209.58351991367908	43925.25181940752	33495071.00093342	6360.748429581926	-298.1959078282598	88920.79944552002	40459120.584428936	6267.18256147983	0.963351	409.155548	1.2898103622484856	0.819226266548678	0.0511535211545322	0.0555664100609476	0.0026166827265071	0.0030876259270613	0.2660111786463517	-0.0832590360283517	0.0069320670803703	0.0707619471648212	-2.3752639597556424	-0.7612232012468212	5.641878878514054	0.5794607621164585	-0.001401253207767	0.0028389327358686	1.963510552277308e-06	8.059539078786939e-06	0.0042976533216019	0.0018912608962531	1.8469824072675843e-05	3.5768677776964567e-06	0.0022730203373146	0.0030650406661254	5.166621453845778e-06	9.394474285002438e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
5413.256728589985	-131.44295186965337	29303348.409624748	17277.249596208014	5681.74328611332	-105.7493489518356	11182.924803737093	32282206.76929379	6122.66227697424	-238.086152607686	56685.01606353036	37486993.35788339	6034.230864035751	0.990819	420.821869	0.3615600684039564	0.175510321162254	-0.0138121666849428	-0.064965687839475	0.0001907759485326	0.0042205405964561	0.288046588566516	0.0220354099201642	0.0004855592903496	0.0829708371848077	-2.3132870835122503	0.0619768762433921	5.351297130744613	0.0038411331888887	-0.0007509262212137	0.0006503269865533	5.638901897062867e-07	4.229251894394962e-07	0.0013274778168332	-0.0029701755047687	1.7621973541842383e-06	8.821942529128003e-06	0.0029041597340111	0.0006311393966965	8.434143760651423e-06	3.983369380624221e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5320.38380361176	-92.87292497822456	28306483.817734346	8625.380194010924	5575.295417380199	-106.44786873312114	11331.148757823788	31083918.991060648	5952.433665414311	-170.22861155992905	28977.78019362121	35431466.54115765	5887.131519919256	1.055075	448.11264	0.5135586738639822	0.314763796736229	-0.0756857290376444	-0.0618735623527016	0.0057283295799597	0.0038283377182136	0.2283470250921482	-0.0596995634743678	0.00356403787903	0.0521423638684341	-2.2921379423031425	0.0211491412091078	5.253896346545684	0.0004472861738827	-0.0045569448284468	-0.0038060186072331	2.076574616950804e-05	1.4485777638604588e-05	0.0018245829966103	0.0004971051797771	3.329103111519422e-06	2.471135597612231e-07	-0.0002094446155348	-0.0031136043495459	4.386704697652019e-08	9.694532045511146e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
5225.960241838605	-94.4235617731556	27310660.44927781	8915.80901792893	5518.065353912058	-57.23006346814145	3275.280164567499	30449045.250044603	5763.6350336680725	-188.79863174623824	35644.92334925168	33219488.80132596	5693.333312146859	1.12982	479.858643	0.7001140928381464	0.3243329150913476	-0.0712126142259705	0.0044731148116738	0.0050712364248968	2.0008756118416385e-05	0.4783480590067199	0.2500010339145717	0.0625005169583548	0.2288168655554963	-2.132903641580697	0.1592343007224457	4.549277944268198	0.0253555625265662	-0.0058253885745051	-0.0012684437460582	3.393515204397456e-05	1.6089495369144115e-06	0.0039225196305407	0.0020979366339303	1.5386160251977146e-05	4.401338119987215e-06	0.0021522878722656	0.0023617324878004	4.632343085101585e-06	5.577780343931866e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
5132.433199819922	-93.52704201868256	26341870.550613765	8747.307588764412	5403.398315521303	-114.6670383907549	13148.529693306857	29196713.35617845	5366.517378308378	-397.1176553596943	157702.4321983809	28799508.77168583	5316.527353851645	1.215971	516.448853	1.5563575546509492	0.7023913843868812	-0.2504044276936099	-0.1791918134676393	0.0627023774085643	0.0321097060138212	0.1129683047667242	-0.3653797542399957	0.1335023648084796	0.0127618378818674	-2.632717235608496	-0.499813594027799	6.93120004267004	0.2498136287749854	-0.0004942368679144	0.0053311517065907	2.442700816058361e-07	2.8421178518684933e-05	0.003171853912913	-0.0007506657176276	1.006065724486151e-05	5.634990196215093e-07	-0.0020053425618263	-0.0041576304340919	4.021398790272068e-06	1.7285890826487204e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5065.786337339166	-66.64686248075668	25662191.21557216	4441.804278528893	5392.203310904602	-11.195004616700317	125.3281283679414	29075856.54613056	5576.838378299007	210.32099999062848	44234.923037057946	31101126.29766869	5519.458234196362	1.347981	572.516113	1.489623541898642	0.6671565614275259	-0.4168835812298539	-0.166479153536244	0.1737919202990282	0.0277153085621443	0.0157403504655633	-0.0972279543011609	0.0094532750975886	0.0002477586327787	-2.0786422903210138	0.554074945287482	4.32075377111099	0.3069990449953262	0.0046212164902715	0.0051154533581859	2.135564184995724e-05	2.61678630597754e-05	-0.0019663086185748	-0.0051381625314878	3.866369583481538e-06	2.640071419998512e-05	-0.0051885564476277	-0.0031832138858014	2.692111801021898e-05	1.0132850642758849e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
4940.51275859852	-125.27357874064546	24408666.31787476	15693.4695304887	5193.630729428712	-198.57258147589076	39431.07011399926	26973800.153666213	5220.303262445052	-356.5351158539552	127117.28883699323	27251566.15189445	5160.628182738517	1.454543	617.775513	0.8631461651918729	0.4259066886482094	-0.0818940946009263	0.3349894866289276	0.0067066427305054	0.1122179561519124	0.0477371314524077	0.0319967809868444	0.00102379399352	0.0022788337193044	-2.052645196921248	0.0259970933997659	4.213352304443868	0.0006758488652361	0.0023532444495442	-0.0022679720407272	5.537759439310585e-06	5.143697177520752e-06	0.0008109811818042	0.0027772898003789	6.576904772405369e-07	7.713338635289224e-06	-0.0008305622052073	0.0043579942424204	6.898335767188131e-07	1.899211381696936e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
4872.137024017262	-68.37573458125826	23737719.180799782	4675.241079526676	5087.066680095362	-106.56404933334944	11355.896610320531	25878247.40773645	5113.329661147061	-106.97360129799016	11443.351374661364	26146140.223566324	5065.989932329403	1.595517	677.649841	0.8172938746325324	0.4249640480850996	-0.2389555459371877	-0.1570614513362614	0.0570997529341394	0.0246682994958528	0.1442337051025504	0.0964965736501427	0.0093115887262174	0.0208033616876094	-2.114918748599436	-0.0622735516781882	4.472881313177405	0.0038779952386159	0.0015718411822684	-0.0007814032672758	2.4706847022749216e-06	6.105910661092953e-07	0.0030039928181369	0.0021930116363327	9.023972851418073e-06	4.8093000370906265e-06	0.006224268850543	0.0070548310557503	3.874152272383988e-05	4.97706412251789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
