frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
480	600	14117.061422099527	8491.723557739477	12624.216880170037	16330.185024654498	18798.486269679517	19644.221448431217	16401.31058930951	21944.15011663211	18839.259449629586	17260.76729734616	10247.77831424568	14397.727020155993	14314.918973230284	15239.13077502276	12031.860809579672	19319.149296744647	16633.064895679792	17180.97137920673	9224.167044246899	14083.08621180328	7704.037802419355	10581.171291775174	15833.252632911564	18268.339645560925	20100.623961393838	16930.497245418643	21198.654453382445	18380.198885115627	14223.813733921437	14931.889317918402	19960.04942965379	15901.815967864291	17149.512939453125	10055.926038707386	6558.725079230542	1845.7469878730285	3724.052898208662	17901.236917036997	15178.460111011269	12905.900603687038	2314.0946999916055	18313.035017229435	18172.322546393683	18466.585530328593	18415.21778805045	13767.169218491183	17738.40367048002	18007.78670244222	18419.3463115493	18103.83744359027	16600.97180689637	17983.888551535936	18467.56815518372	18345.014067543987	17661.29253913505	16042.735883475028	17977.165676485038	18511.438995344077	18457.455589375473	18200.29177677736	19131.813532130862	17158.29425543461	19891.51890333766	17921.334413680375	19216.555419269636	17458.41250416844	19258.920467380653	18034.483695216448	17254.003547095286	17537.57801147513	17829.611797212754	17714.37118045076	15516.413141165718	20699.401423475476	17833.894132354373	18338.253457522882	17922.574767810722	17903.065635008163	19093.276327705298	14010.607160886528	17523.04034962556	17972.866430215578	17620.078156791613	18568.309703149105	17680.618770404213	17633.753372354757	18462.603940913305	18680.311128672103	18231.668712716753	14957.043205243745	17351.94962386064	18450.81365105471	18561.692128294064	18185.747260173084	19435.75530697601	17278.709935419032	19674.029472607905	17786.02713092015	19411.10426285371	17786.194908238467	19275.956784890503	18005.233871773846	16707.250390873214	17115.225879556878	17984.53750704059	17886.994925704657	14247.767048196232	20200.2216935535	17221.99139004591
600	900	13067.152515971296	7582.310960784025	10741.644580078126	15086.718077045363	16275.032950913244	17808.906906483684	14177.56636734222	18955.26525365941	17419.666349842955	14788.016209841777	9155.324531680548	13460.862264512272	13179.5639554045	14130.520863454363	10800.417556596945	17746.542469062846	15556.793033220945	16854.38469050481	8755.274811688592	12996.278724657986	7227.92311496782	9661.627651186343	14913.142926446082	15759.197688065009	17838.993729768576	14337.212910432856	18494.2171047096	17085.89555775274	12648.100055373578	14000.747575911684	17291.676222652037	15086.288760065163	17332.86669921875	8761.426512784092	6307.110630251326	1799.9138598298093	3694.4586755478863	16290.720286502114	14530.108003062742	11237.507727490896	2302.7344364779397	15994.413025258442	15675.707820633379	15964.82778085094	15927.905031280061	13268.282870134231	15816.18869273048	15380.256347941906	16281.44363121225	15842.07769056538	14545.007312883932	16141.636866147008	16192.520458043782	16376.847569483416	15732.367106786927	14349.593726516923	15639.000446361095	15958.0786965016	15748.403685152694	16028.047907470474	16341.941999750972	14680.63857244584	16914.36901944036	15313.239065255457	16895.585694541554	15477.416520670624	16472.162547475258	15516.102281589436	14957.267798817975	15646.777865522468	15310.38720193247	15435.537069470885	14545.75700780293	17530.23871392144	15959.173158567739	16085.557724452947	15611.458155378048	15185.739455187964	15926.087043975167	12722.722977278074	15667.558010110564	15489.060553319232	15773.926477732242	15820.551883115839	15308.149092836367	15591.05258438221	15934.43054337921	16504.64990941747	15757.43589730246	14062.54519268645	15142.276518910183	16059.366347526997	16060.91072231242	15725.337936057633	16571.682604541	14832.508794961032	17235.156359017248	15055.316214035807	16521.549879257327	15285.0116784072	16490.877418635875	15437.399696962677	14292.664096136163	15213.845655288309	15383.753585118895	15993.62694560246	13654.690574257047	17128.074820930527	15366.441941567287
900	1200	12108.745959847549	7003.884779903767	10429.155046530332	13938.45116524227	13717.171738688798	15387.65441278995	11627.943301695925	15753.870052083334	15933.88222937871	12423.857096582442	8210.502537692573	12318.755350983858	11922.845925987314	13099.906485424895	9592.093869496306	13963.669704619717	14043.048947484507	15329.731069711539	8344.733089671416	12056.980376098842	6854.085659555289	8827.590014648438	13596.508697404943	13308.418791521319	15349.624887943959	11975.61542577281	15748.78607849798	15637.868639963606	11195.65075516374	12837.606721977048	15083.736678929004	13926.33408921356	14499.0087890625	8225.144289772727	5587.602228128685	1734.9424058376244	3675.9622053018993	13430.627461880069	13561.30294660561	9753.581612082991	2288.562490601701	13959.398451316592	13798.106836383164	13657.091013840583	13741.382454639319	11968.754043391695	14174.75356973236	13289.133467667809	14370.161797438259	13826.332721886889	12698.667388179963	13996.69551167399	14174.36933168933	14101.003779983324	13919.600617490963	12617.399530783117	13414.315922928317	13908.962831625498	13358.01584580093	13848.680376666276	13801.402397517535	12753.036532905204	14539.866898464865	13142.617206021348	14329.329641778157	13556.662347096833	14393.453411759916	13351.05813999155	12822.558935643987	13729.965806536215	13415.431616722439	13370.538082672618	13156.293063056668	15086.169499376085	13957.285024971005	14270.036715174485	13428.450105604335	13053.786454941523	13595.645456431554	11583.74311668431	14105.223459904211	13282.021103207348	13721.33267789674	13875.65014792825	13300.879262301194	13640.64111052234	14195.646987385699	14068.431884830521	13657.457664479047	12289.605469869055	12816.137983142613	13600.146195388656	13725.521670232161	13329.60017281936	14299.607375588821	12782.137289359685	14704.54747302367	12844.055420696452	14186.702786508837	13196.175554696836	14286.675386182946	13150.875709153994	12372.00686273187	13186.192612887155	13275.210887668682	13887.881509732799	12224.810599054075	14694.089624865303	13545.873272718256
1200	1500	11404.252488121867	6753.8872649785135	9440.288526826746	12628.080257743604	11773.708643554495	13720.632243823988	9935.985316750277	13844.199100575139	13999.181578502703	11438.450291188201	7389.679119175852	11115.319590712308	10853.367114825767	11913.591664135432	8142.035091353834	12256.00653612521	13058.203394735674	13751.46875	8269.549853156595	11337.531674190697	6620.911363665736	8028.645798972801	12627.734924749677	11372.40669254912	13557.46531683881	10910.651310694086	13567.20944165302	14337.077407791014	10265.953767601059	11533.19804091932	12719.114933083873	13096.441126404688	13697.651611328125	7630.544926313921	6261.737482034935	1705.0396345469749	3625.496217940699	11725.058687427376	12732.062883848474	8781.506288114251	2250.839401682119	12498.519012344343	12293.624849588206	12092.768873043631	12243.344727397525	10949.04612900599	12960.312690175531	11801.066420501058	13059.374812558191	12135.727708140921	11345.67527550871	12642.638930897494	12666.734176390259	12627.573402776665	12513.765207800041	11852.57565733161	11861.860482518705	12441.126677932007	12258.87582200185	12641.4214591616	12423.600561883602	11116.535111470323	12982.270629974433	11625.101699915413	12755.19214764014	12298.718853304787	12901.944335910921	11848.041037018724	11377.52085448373	12278.90638261832	11893.14852918061	11821.433135215453	12442.159077804397	13456.984868706597	12725.144935400715	12777.571847513229	12208.083752361048	11536.639957742695	12190.720176172827	10698.399330333805	12776.653618755376	11782.665488010709	12505.018963741562	12597.515965880328	11956.506964165012	12205.74409137844	12474.014026805635	12581.74626163724	12334.342089646541	11504.423895827862	11599.375471337038	12197.109693679715	12335.45439266534	12125.241026576656	12703.98454319841	11232.58894721509	13064.192010800201	11398.801705454092	12623.550106372006	12021.600140833048	12762.190611678147	11702.21017324426	10971.193916042355	11812.796704566297	11767.89836740419	12752.380466835171	11596.897447773055	12835.64564647249	12192.277815917518
1500	1800	10802.858191094405	6444.679833441256	8864.203004365809	11673.945403191883	10304.830536952535	11783.193335459544	8578.06248157	12276.122949835852	12876.32986483845	10051.660708904936	7197.572597245272	10345.697525137663	10092.760481448193	10754.213623347418	7536.562993273263	10675.708008898777	11815.761718077552	11175.3564453125	7931.232636844411	10729.326402224076	6301.211921170648	8176.324038809317	11393.882267697987	10042.729589176277	11531.769582960915	9331.07339455563	11960.103574334915	12507.674178546009	9256.80493880718	10477.73911631231	10310.81195957221	11717.455826806368	11410.994140625	7267.854413174716	6387.202655144458	1626.722192328257	3571.3752942509695	10196.723646526096	11610.607792379285	8094.240724312551	2209.7828703998293	11490.294741831973	11208.328660354571	11112.136597328566	11194.589943118053	10051.748989822792	11941.986831709497	10764.617712361081	11951.056139070508	11552.37162360085	10451.60546369827	11506.159588675213	11677.596625835991	11443.254211561485	11133.015079553506	11072.83398659825	10759.644483897937	11589.678982473215	11287.015884181763	11876.276735705098	11359.181739413198	10286.426663066928	11902.397870668627	10407.610562153488	11655.289422005122	10897.367183422179	11826.464435683916	10678.638495486592	10295.738782421975	11126.582551710442	10709.422894577367	10701.71807852259	11636.721576408738	11841.550777859158	11540.27293193098	11630.27386231586	11168.717601618604	10429.382998340987	11194.927677910044	9417.62807835699	11750.237017066902	10810.954579916148	11294.585202085625	11517.741700223185	10886.371418321325	11404.967249980136	11495.476825126085	11473.043507455828	11217.104534696755	10403.46179506959	10592.779862789535	11174.724225369875	11133.784485046728	10962.050069232957	11857.051704444282	10343.41751571352	11609.358516398515	10355.932293995362	11363.877957235101	10453.550455506893	11560.037594898817	10653.12100642963	9840.042124727346	10766.604006415817	10622.89556552344	11091.761518718815	10361.37600959329	11746.428307833101	11234.663571106441
1800	2100	10197.961550395095	6280.659644054006	8443.795005170037	10752.754126654545	9043.065933405158	10699.960042170627	8092.807605014598	11025.17548434723	11889.8659061241	8287.681994680268	6194.842770012681	9322.429865964154	9149.495758416611	9363.059411826465	6704.640303015176	9342.079101019362	10716.960181752587	11345.120567908654	7838.59593110926	10168.784417430887	6093.025339615966	7520.90460973669	10517.130563633322	8758.626861604118	10083.512263460314	8151.9276182236035	10295.439334135388	11717.739518844677	8299.610343758919	9601.928417377407	10408.398900498078	10443.36838184868	9691.568115234375	6843.50828568892	5224.120912947745	1654.7380867057334	3487.406038656218	9253.601235208633	10649.916892048072	7529.317489006542	2153.096470012195	10399.824011643543	10321.395444305299	10383.394317768896	10242.17782690628	9347.36665045375	11007.94124877651	10015.012196001757	11089.922841491	10495.693611377234	9762.285697590198	10752.694197483374	10747.007492491797	10647.39952738517	10512.742125112329	9787.461501788604	9911.17254666717	10494.757044816435	10314.093611591901	11046.333006624913	10944.818683009253	9405.823127473848	10909.598645273018	9690.358920983246	10757.234010664246	10049.75977695228	10958.397367273403	9814.858389839337	9486.908848835994	10197.660440269345	9850.370588207594	10176.287566821253	10806.679960451012	10963.635478719076	10801.935431213931	10469.23150140339	10404.975842789217	9479.232263354346	10117.536205665274	8874.289467665203	10836.899923282086	9763.452146536161	10462.082479739884	10732.438085837057	10056.205141844344	10612.331601733553	10613.462736996842	10539.0671780316	10166.88642244515	9710.731403347916	9446.437921944105	10329.596603096075	10371.67619059699	10323.32122665241	10866.741203349602	9328.90632327147	10513.985023906444	9521.312950148242	10684.199759601257	9627.86778897448	10630.725176846308	9835.775998637624	8972.746581553916	9869.327491194827	9781.578139938452	10171.832061340161	9683.47358829274	10502.467282184965	10448.719318699319
2100	2400	9711.44655072148	6029.682190007106	8612.897007123162	9739.068129636493	7994.1514527695745	9444.51120394995	7158.965267867544	9621.625629288852	10135.101332026281	7547.292845481241	5846.594928724637	8295.262981113574	8292.939081714476	8666.483002823496	6311.239130516175	8617.942765724938	9739.311705923055	9979.131310096154	6866.065877577837	9642.971308077964	5767.557071152553	7512.215093315972	9487.461192849738	7847.788624742807	8994.080610520945	7345.850862895876	9679.800952905858	10383.961907347846	7688.999792408803	8963.774091568785	8400.175868160903	9722.646291246981	9274.26416015625	6695.694054509943	4792.84055313974	1616.2529477434143	3430.9390765100597	7934.0193409014355	9972.839868233685	7065.92220315948	2083.4621970247313	9746.856785457081	9717.069743999127	9632.927869503997	9305.78550200281	8638.061916871617	10494.52079924708	9165.027112527372	10516.711798022654	10252.934097323694	9147.790195729267	10146.761654819873	10205.473689816545	10073.953127087743	9862.328382493775	9751.105344664868	9187.025211490138	10014.285323104728	9950.73660583033	10407.609193481789	9908.042699011912	8645.917795571455	9838.985923768998	9013.983462547363	9817.095478836853	8948.649401829038	10295.930613961245	9105.525625248265	8649.712306642254	9712.724035639352	9397.688732492024	9609.201247692818	9149.168767864434	10321.587212456598	10118.83896801645	10276.07975699907	9429.823669104859	8747.988709558938	9388.018159324636	7917.70368843286	10076.817387202489	9175.562390085193	9829.62400980829	9797.522423522274	9394.893619195667	9702.981518791494	10104.559505944806	9890.524988785884	9450.07247587052	8865.681775284687	8787.68690412854	9339.235824473066	9406.397603815847	9632.815884013835	10279.653919124134	8684.175670077328	9942.569910030554	8711.882541487521	9678.811894220575	9065.138153753414	9986.643549840448	9046.358730354132	8345.311202382394	9290.179275714081	9098.304601061269	10041.566505752691	9342.762027994791	9781.645595960636	9562.510167112965
2400	2700	9216.758319378156	5998.37785776807	7685.715300436581	8725.052707028362	7260.443743341317	8165.016640524396	6799.713451602363	8816.271332259577	8993.705533274358	6455.9482438995665	5299.084215109908	7484.854969121661	7546.619489477315	8089.588710805261	5530.436346377047	7426.561446855013	8888.641244576707	9202.457557091346	6384.898463978487	9181.32163808996	5962.329066869895	6851.349291992187	8553.361532935895	7007.4666489870215	8217.786995879924	6851.1327109993845	8545.359114808336	8852.425257087318	6900.136155418998	8146.438653543334	7781.83606444259	9141.383736767339	8526.056274414062	6211.010161132813	5764.5196855653	1533.1031833252034	3399.482839356309	7410.930801005303	8950.085019613249	6696.426756890925	2023.2638772483945	9004.474908639559	8845.889674063214	9072.155635592946	8798.745219686898	7685.888609301142	9781.275675926747	8647.409826349109	9765.02609019016	9479.910155496147	8370.498096823978	9305.945372898836	9744.414890298996	9177.641513793798	9186.48159061792	8384.310080548343	8238.712957992462	9542.842807871128	9738.549916718039	10015.989170113717	9519.768875234622	8230.096165543702	9013.56932958508	8396.724715304119	9161.411906590305	8378.505856354392	9656.245545772506	8443.520354371503	7965.556878014832	8787.734277909993	8698.326162083395	8662.534092261214	9099.413622069913	9446.604910617405	9321.122957489375	9519.334890544551	8999.365841585315	7964.306103522595	8691.002021596873	7822.83588236159	9631.574565062838	8454.422045278689	9193.984326068174	9615.399582305461	8911.576825692155	9395.356345807779	9428.390412404946	9230.587689900132	8982.979331654802	7997.261153067406	8250.796006858309	9290.479983700086	9047.95080529717	8957.186785432354	9943.679547756208	7997.188050278578	9120.56524791151	8077.278327328378	9231.186768515508	7988.394265020858	9312.593924063023	8446.236355372115	7740.539451750277	8556.451823479512	8590.677454648394	8791.646745954242	8001.326110002106	9947.39301985611	9208.946668262312
2700	3000	8816.551734231733	5606.56408787766	7112.151105813419	8060.878436329109	6629.607086350251	7289.93366719516	6243.691464896082	8304.532958984375	8617.535556317589	6217.911547132495	5046.824694701903	6887.673435937548	7295.784118492356	7722.057022313872	5475.926252527206	7571.92531415114	8437.37481343773	9225.090407151441	6748.542644276338	8733.590158244586	5624.353084935898	7303.298728208189	7818.883907526889	6403.595530381988	7285.105733886388	6448.701305783144	7816.9743542066435	8726.791674920096	6698.5337145781095	7270.389259417577	7267.472815323287	8198.532683400457	8155.344482421875	6051.719811789772	3790.5454781010467	1488.98011139691	3315.638770204135	6634.196988262707	8280.71502426399	6424.2653912010865	1981.6265391201518	8669.78516265976	8396.48652198909	8606.64395115241	8312.470958120959	7578.7037971363425	9355.200063812234	8134.999907653777	9355.391992423745	8650.59076646587	8219.858022288863	9146.805825401229	9053.626937052237	8500.011216480874	8667.676124429097	8564.194850897748	7713.077145839631	9008.318851313528	9129.151849837584	9317.347480212962	8704.45868659547	7815.062295361447	8808.809529021766	7948.212579076412	8855.16698874287	7861.83493971773	9166.232842433174	7977.740288022001	7570.618762016725	8331.60688314976	8219.993819012148	8486.19123466231	8074.517824159733	9026.114725748697	8688.605192906945	9168.161412596539	8431.370858960063	7620.730769866063	8197.839748722292	7553.154952307318	8973.65599583875	7963.979344957103	8660.024841041935	8961.1965713089	8343.890055513835	8748.943897293655	9021.557990824534	8732.585159131404	8331.55183588765	7799.152754629906	7504.433588766408	8373.670124270242	9084.78517763458	8313.76344742185	9025.008166475453	7677.806201330843	8703.280557099899	7588.7746850005005	8741.870710589636	7879.131663563716	8758.197379476867	8075.311096120529	7331.842548899407	8127.350312967833	7839.7030118398625	9147.00605803845	8635.086329800475	8780.107291138438	8495.962733202363
3000	3300	8398.7174390099	5192.861906108439	6421.315612074908	7647.531567421593	6074.667374110165	6706.4898698849165	5667.465937604664	7320.207079383887	7972.454700214364	5617.453563973747	4932.155936384488	6400.544295921191	6483.6780885068965	6767.973237398857	5219.738570006739	6113.395567014565	7745.200974637618	9247.492037259615	5643.728559157427	8332.221490275579	5474.398771946405	5576.953800003617	7129.76366840884	5897.221672945532	6543.43361684534	6062.9015761662495	6995.0892741147045	7386.083061529733	6395.0439126250485	6125.655249994931	6981.099416064085	7608.90239976871	8294.091064453125	5484.289829101563	4733.1105058778	1496.60098544618	3224.9192969282058	5879.614435606365	7966.308799463231	6232.325133304061	1938.8128726244174	8476.37888089584	7929.8103939563425	8220.289199737854	7809.753513266052	7330.745325425092	9080.74144611919	7761.823360702982	8949.378225708784	7941.172065401687	7727.2094078520295	8586.609646840623	8738.588861373397	8052.532728372323	8373.618761201637	7828.180894029907	7900.599948160709	8319.259781841238	8477.91202001731	8581.769106459016	8618.979248175505	7394.946385533002	8164.506035532509	7626.591840383923	8390.111737893169	7723.121311082731	8601.245060056122	7539.010424218191	7270.636389574445	8085.217265354999	7671.797618902249	8338.2460393353	8338.685952413613	9027.015010579427	8256.809476678603	8025.476711777746	7981.913932759201	7179.381677242609	7808.075237390791	6826.547936108062	8589.82444996879	7544.763627026624	8281.253067298074	8762.251659453144	7892.323516989955	8419.726435957953	8541.39495425524	8333.892639225052	7993.4173572001255	7548.832886301715	7443.555435149517	7964.007272692022	8557.787530357718	8063.7926339832275	8994.824575128287	7375.368255761652	8188.9897800558865	7278.907510482109	8347.343595982122	7747.3545120254885	8312.735832745511	7648.920375851819	7092.694345197787	7635.081769697315	7532.079169104729	8563.525729823179	7147.359847005208	8387.41141607505	8163.097322002986
3300	3600	8097.642328425393	5151.48893500726	6452.4394559972425	6806.207680909848	5762.472085782907	6154.283659791076	5198.320458631702	7273.287319767908	7838.6349540626325	5122.788959091208	4673.644417741733	5941.7771538793495	6263.210362665619	6058.728376273499	5002.66663291858	6369.854139419233	6940.241750135667	6135.919696514423	5471.126715716194	8031.428697019164	5146.730385431206	5521.802079716435	7131.893930528211	5602.354968023538	6291.731067223622	5633.496197653343	6588.351009190456	7298.4394260565505	5734.45799499233	6445.9094045038455	5909.781690875303	6847.4297975101545	6640.078125	5357.649068714489	3211.952208896853	1487.8414627592952	3091.1940404384654	5662.271394560608	7422.635292198268	6025.365960306463	1924.4288118495112	8251.603797868085	7628.882260433008	8063.764940797926	8003.874558688943	6921.327467461594	8654.947263202626	7633.225015228636	8514.393507049926	8261.077898090298	7469.5889676695615	8254.86907109984	8441.934449740935	8039.3433732459625	8241.584684242707	7648.339232912102	7107.4083259923855	8011.858281335567	8096.575339203576	8527.696472955888	8295.422046850303	7158.363672660929	7713.844330696753	7425.992215834414	8003.169250253884	7020.080889535769	8582.75724825621	7489.954099634624	7087.336151207236	7823.508269137227	7602.219296982172	7593.968474117466	8290.205620139119	8897.00983581543	8125.314313693249	8036.6972357917975	7343.908571016139	7337.738814972211	7707.54683189409	6565.014954864107	8438.216665328038	7549.382016303444	7896.532330114865	8176.227239740695	7692.234095143236	8139.757997714886	8164.635373116595	8008.861623728548	7651.8777659912585	7380.605789918951	6763.4352105933	7663.942283165047	7979.306814165062	7831.979380040631	8685.028103298611	7123.224362536111	7847.949608287245	7153.188517004342	7935.46045126569	7206.3169808014945	8123.747010489107	7380.316948519215	6910.637463821236	7373.004633234479	7222.869380150939	8304.11316926673	6631.529645613128	8495.321107814085	7907.6794631878
3600	3900	7787.3883486796	5118.735491196571	6421.135967658548	6682.265445795941	5386.869310279508	5979.147981164858	5328.96586991423	6633.295791794715	6426.024608091139	4800.711574046174	4483.451195408395	5436.323478263375	5957.0705050447195	5776.227880979592	4267.453907498003	5849.649452896882	6937.175557408897	7885.076059194712	5901.204992406509	7729.702550568919	4781.244546597136	5638.63323703342	6436.862858588182	5246.368246657796	5393.062824820974	5231.812386895966	6582.905890166309	6964.04742182464	5328.214031938626	5981.029346400066	5530.496486692624	6290.85120909393	9286.728515625	5261.33527787642	3246.3012511055426	1457.001921476619	3075.06460198775	5094.925713840919	7199.417690707402	5834.516402772838	1866.2371909475532	7555.16040110282	7242.8898617994155	7598.307018272425	7501.2324053832435	6517.488573721631	8350.91499590196	7321.155711792437	8198.51184195491	7676.882907054684	7143.899412689061	8013.42845411633	8157.872695031356	7251.662808100708	7866.928026565077	6755.488853458932	7236.498339489495	7960.563857333548	8237.439933552258	8059.376843958285	7778.315208700359	7014.820527648069	8280.446549511744	7062.2479713273915	7916.254527832276	6933.50490607118	8168.285127863719	7090.992259831937	6845.411928638574	7396.061591093214	7234.616675722144	8191.203810262467	7790.458463196075	7768.946773952908	7673.045314312269	7898.886235832022	7136.888940707286	6821.515027751046	7274.7264647139455	6158.432521512148	8061.390998797983	7167.033547818877	7747.112405291808	7879.298753671212	7379.740813093312	7797.09028476191	8116.9003130498995	7638.418097731789	7488.614155401348	6323.075192235097	6796.65597878186	7589.142789559252	7638.273923737136	7585.638191484681	8009.552126204958	6828.441906025019	7848.371348163869	6770.5775527442065	7704.210130355254	6840.908690155957	7725.948169815628	7123.921520443254	6478.355394365392	7125.251341596109	6962.018190337029	7503.439587846858	6961.895352950751	8038.253137182271	7360.184631604924
3900	4200	7591.980362800026	5059.293538236258	6233.639091222426	6062.389177981711	5210.237947192393	5628.339335017064	5202.335783177186	6725.37744892717	6562.525048538221	4287.497676041484	4451.865806026115	5536.012163677649	6580.044737609624	5466.616810719987	4112.395120775509	5246.110552523637	5856.012023789191	5768.7376051682695	5333.895520378562	7456.819434173133	4709.89022326852	4517.6875660083915	6204.753418653596	5080.963213018457	5520.550703943127	5319.984065458286	6315.775460362645	6253.637002339217	5130.8494713391965	5281.933871259326	5304.405214180067	6334.255790530737	7138.0091552734375	4897.5236567826705	3511.4597340709756	1405.3922033622118	3020.402170868353	5361.740239590029	6794.205387903559	5758.792933711118	1827.9490925128425	7695.271887406446	7026.165424283817	7457.12309582479	6978.8147613016545	6179.029700448764	8296.40902288689	7018.446602363606	8102.355847441516	7459.301533110509	6986.635551389983	7978.024708489627	7824.581255932969	7348.818950039149	7567.532540502263	6612.838703848112	6583.078464730388	7617.847645830205	8219.375195016122	8184.907045683758	7465.955016768267	6880.255334321868	6888.734277026129	6769.758756113994	7257.740538134203	6885.5502800556515	8024.909186212623	6947.96522698237	6642.0185504271385	7193.600570452128	7259.135545527233	7816.217843269699	7011.496467487526	7957.424438137478	7573.7688435209375	7556.193710110662	6889.406556235039	6836.54378316772	7109.221480383511	6146.047909355722	7697.822616575955	6813.807196628749	7622.157408223568	7732.216408911754	7185.586480991535	7457.221924104016	7679.089705465019	7187.895400197883	7392.955285289147	6267.284844499767	6600.695095270771	7439.981623603713	7494.687885132098	7384.327359181154	8287.902051489455	6767.448819176802	7481.305623875986	6528.577062869115	7115.611119164959	7004.733023016068	7593.073554520762	6977.624784301272	6227.9655486774145	7137.84598779049	6917.227932113402	7639.243311093969	7367.052687820734	7374.7006900315355	7011.302845690274
4200	4500	7327.161045063938	5266.9285519438745	5602.935671099494	5795.051867794127	5093.793658151712	5190.76162392654	4942.602951917266	6724.791285992422	6207.693598856453	3504.2369165621167	4157.3204548745925	4740.871304881589	5748.813399328629	5475.735127057313	4772.120354464108	5905.725519131501	5734.985249392444	5948.129018930288	5739.431768080767	7278.596304064234	4829.489498762537	5597.055335828993	5679.012094989041	4879.580258983146	5183.274438667648	5428.629435143217	6106.272214873889	6397.190845786219	5302.243674201742	5605.160289513611	4944.15463714435	5285.852816259956	8197.177612304688	4956.697411665483	2866.4344183004127	1388.5036775424387	2953.9206576781526	5369.765924381304	5891.865371220617	5655.532790163018	1782.43728666387	6727.214199070613	6580.2629723208875	7308.159708320896	6843.657724342167	6002.015180039113	7620.264958789662	6991.412828855073	7835.4514322263885	7437.312494184564	6701.447946266646	7546.803854161163	7689.8967063961945	7359.434309970992	7181.695811538823	6993.019900587383	6475.472340963195	7450.228828184345	7736.709242000782	8168.871060588897	7682.327891600019	6508.102682517393	7507.244167378463	6769.509527609418	7138.63444967711	6940.537131123376	7697.70829518373	6638.135835189191	6593.741412286556	6967.450210866927	6927.940180236999	6473.650418739262	6735.888079218399	7602.4674526638455	7103.911585265831	7338.932240752824	7429.451694344703	6615.667529115669	7012.322115592636	5707.009529193541	7574.285122867	6676.131901947342	7361.328591000455	7948.500055369512	7094.988422522302	7332.777933145335	7622.16701464991	7322.743414465637	7270.067931680395	6384.273746079575	6823.7226122836455	7125.588971550958	7559.793607876402	7248.446148540162	7994.2659378743365	6534.2519659888185	7159.1129406013115	6512.425956468192	7233.038790716121	6479.231526331512	7446.433681686295	6654.187612886688	6333.553540767793	6762.1154450237445	6848.976892057924	7157.713431051131	6059.981977156097	7581.314064381814	6757.632352907219
