onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	country	4	2	459	0	country_001.wav	country	8	1	0.016599999999925785	1694.1003
14.0	6.0	ambient	4	2	466	7	ambient_000.wav	ambient	6	0	0.003200000000106229	1708.1007
26.0	6.0	rocknroll	4	2	472	13	rocknroll_002.wav	rocknroll	6	0	0.002599999999802094	1720.1002
38.0	6.0	ambient	4	2	478	19	ambient_002.wav	ambient	6	0	0.0025000000000545697	1732.1004
50.0	6.0	ambient	4	2	484	25	ambient_004.wav	ambient	4	0	0.002499999999827196	1744.101
60.0	6.0	country	4	2	489	30	country_000.wav	country	4	0	0.003799999999955617	1754.1005
70.0	6.0	symphonic	4	2	494	35	symphonic_004.wav	symphonic	4	0	0.0025000000000545697	1764.1005
80.01	6.0	ambient	4	2	499	40	ambient_001.wav	ambient	8	1	0.007699999999886131	1774.101
94.01	6.0	symphonic	4	2	506	47	symphonic_002.wav	symphonic	8	1	0.00980000000004111	1788.1007
108.0	6.0	rocknroll	4	2	513	54	rocknroll_000.wav	rocknroll	6	0	0.002600000000029468	1802.1004
120.0	6.0	country	4	2	519	60	country_002.wav	country	6	0	0.0031999999998788553	1814.1002
132.0	6.0	rocknroll	4	2	525	66	rocknroll_004.wav	rocknroll	6	0	0.0024000000000796717	1826.1006
144.0	6.0	symphonic	4	2	531	72	symphonic_003.wav	symphonic	6	0	0.002499999999827196	1838.101
156.0	6.0	metal	4	2	537	78	metal_003.wav	metal	6	0	0.0027999999999792635	1850.1011
168.0	6.0	symphonic	4	2	543	84	symphonic_000.wav	symphonic	6	0	0.0025000000000545697	1862.1005
180.0	6.0	symphonic	4	2	549	90	symphonic_001.wav	symphonic	6	0	0.003400000000056025	1874.1006
192.0	6.0	country	4	2	555	96	country_004.wav	country	6	0	0.002499999999827196	1886.1011
204.0	6.0	metal	4	2	561	102	metal_001.wav	metal	4	0	0.0027000000000043656	1898.1005
214.01	6.0	rocknroll	4	2	566	107	rocknroll_001.wav	rocknroll	8	1	0.012400000000070577	1908.1006
228.0	6.0	rocknroll	4	2	573	114	rocknroll_003.wav	rocknroll	4	0	0.0026999999997769923	1922.101
238.0	6.0	metal	4	2	578	119	metal_002.wav	metal	6	0	0.0035000000000309233	1932.1005
250.0	6.0	metal	4	2	584	125	metal_000.wav	metal	6	0	0.003799999999955617	1944.1003
262.0	6.0	ambient	4	2	590	131	ambient_003.wav	ambient	6	0	0.002499999999827196	1956.1003
274.01	6.0	metal	4	2	596	137	metal_004.wav	metal	8	1	0.009499999999889042	1968.1012
288.0	6.0	country	4	2	603	144	country_003.wav	country	6	0	0.0036999999999807187	1982.1005
