onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
10	25	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	8.83245099999476	1	stimulus	n/a	n/a	CCGOOGQO	2	2	0	test trial
36.25	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
36.859999999986	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
37.4799999999814	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
38.1300000000047	0	1	foot step	3	3	n/a	n/a	n/a	0	test trial
38.8199999999488	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
39.4499999999534	0	1	foot step	4	1	n/a	n/a	n/a	0	test trial
40.109999999986	0	1	foot step	2	3	n/a	n/a	n/a	0	test trial
40.75	0	1	foot step	4	2	n/a	n/a	n/a	0	test trial
41.4000000000233	0	1	foot step	1	4	n/a	n/a	n/a	0	test trial
43.8399999999674	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
59.5400000000373	24	2	stimulus	n/a	n/a	white X	n/a	n/a	0	erroneous trial
83.5413447000319	9.54642059991602	2	stimulus	n/a	n/a	CGGOGQOQ	2	3	0	erroneous trial
85.3613446999807	0	2	foot step	2	2	n/a	n/a	n/a	0	erroneous trial
85.9413447000552	0	2	foot step	1	1	n/a	n/a	n/a	0	erroneous trial
86.5913447000785	0	2	foot step	2	2	n/a	n/a	n/a	0	erroneous trial
87.261344700004	0	2	foot step	3	3	n/a	n/a	n/a	0	erroneous trial
87.9013447000179	0	2	foot step	2	2	n/a	n/a	n/a	0	erroneous trial
88.5913447000785	0	2	foot step	4	1	n/a	n/a	n/a	0	erroneous trial
89.2513446999947	0	2	foot step	2	3	n/a	n/a	n/a	0	erroneous trial
89.8813446999993	0	2	foot step	4	2	n/a	n/a	n/a	0	erroneous trial
90.5013446999947	0	2	foot step	1	4	n/a	n/a	n/a	0	erroneous trial
93.0999999999767	5	2	stimulus	n/a	n/a	white X	n/a	n/a	0	erroneous trial
135.160000000033	22.02	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
157.180290099932	9.83171769999899	3	stimulus	n/a	n/a	COQGQOCO	1	1	1	n/a
158.21029009996	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
158.820290099946	0	3	foot step	1	1	n/a	n/a	n/a	1	n/a
159.490290099988	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
160.190290099941	0	3	foot step	3	3	n/a	n/a	n/a	1	n/a
160.870290099876	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
161.540290099918	0	3	foot step	1	1	n/a	n/a	n/a	1	n/a
162.220290099969	0	3	foot step	3	3	n/a	n/a	n/a	1	n/a
162.910290099913	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
163.620290099876	0	3	foot step	4	4	n/a	n/a	n/a	1	n/a
164.310290099937	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
165.000290099881	0	3	foot step	4	4	n/a	n/a	n/a	1	n/a
165.660290099913	0	3	foot step	1	1	n/a	n/a	n/a	1	n/a
167.020000000019	5	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
177.160000000033	21.02	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
198.171496900031	9.19154059991706	4	stimulus	n/a	n/a	GCCOGCGO	3	3	1	n/a
199.351496900083	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
199.981496900087	0	4	foot step	1	1	n/a	n/a	n/a	1	n/a
200.671496900031	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
201.341496900073	0	4	foot step	3	3	n/a	n/a	n/a	1	n/a
202.021496900008	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
202.661496900022	0	4	foot step	1	1	n/a	n/a	n/a	1	n/a
203.281496900017	0	4	foot step	3	3	n/a	n/a	n/a	1	n/a
203.961496900069	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
204.641496900003	0	4	foot step	4	4	n/a	n/a	n/a	1	n/a
205.321496900055	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
205.971496900078	0	4	foot step	4	4	n/a	n/a	n/a	1	n/a
206.581496900064	0	4	foot step	1	1	n/a	n/a	n/a	1	n/a
207.359999999986	5	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
218.020000000019	25	5	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
243.026265499997	9.14509669994004	5	stimulus	n/a	n/a	OOOGOOOO	1	1	1	n/a
244.18626550003	0	5	foot step	2	2	n/a	n/a	n/a	1	n/a
244.786265500006	0	5	foot step	1	1	n/a	n/a	n/a	1	n/a
245.416265500011	0	5	foot step	2	2	n/a	n/a	n/a	1	n/a
246.056265500025	0	5	foot step	3	3	n/a	n/a	n/a	1	n/a
246.72626549995	0	5	foot step	2	2	n/a	n/a	n/a	1	n/a
