onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	0.084	n/a	n/a	28	17	-11.220	0	-1	0.000
4.000	3.000	parametric gain	-0.267	n/a	n/a	14	7	-2.150	1	1	2.661
8.000	3.000	parametric gain	0.084	n/a	n/a	28	18	-13.530	2	1	2.869
14.000	3.000	parametric gain	-0.216	n/a	n/a	16	11	-9.380	3	0	2.518
18.000	3.000	parametric gain	0.384	n/a	n/a	40	20	-6.140	0	-1	0.000
22.000	3.000	parametric gain	-0.167	n/a	n/a	18	16	-18.910	4	0	1.622
28.000	3.000	parametric gain	0.334	n/a	n/a	38	11	12.620	2	1	1.928
32.000	3.000	parametric gain	0.283	n/a	n/a	36	10	12.930	1	1	1.223
40.000	3.000	parametric gain	0.384	n/a	n/a	40	18	-1.530	1	1	1.488
44.000	3.000	parametric gain	-0.366	n/a	n/a	10	10	-13.070	4	0	2.655
50.000	3.000	parametric gain	-0.017	n/a	n/a	24	6	10.160	1	1	1.455
56.000	3.000	parametric gain	-0.117	n/a	n/a	20	8	1.540	1	1	1.737
62.000	3.000	parametric gain	0.384	n/a	n/a	40	12	12.310	1	1	2.113
68.000	3.000	parametric gain	-0.067	n/a	n/a	22	10	-1.070	2	1	1.641
76.000	3.000	parametric gain	-0.167	n/a	n/a	18	6	4.160	0	-1	0.000
80.000	3.000	parametric gain	0.334	n/a	n/a	38	16	1.090	2	1	0.001
90.000	3.000	parametric gain	0.134	n/a	n/a	30	20	-16.140	3	0	2.049
98.000	3.000	parametric gain	-0.067	n/a	n/a	22	14	-10.300	3	0	2.058
102.000	3.000	parametric gain	-0.167	n/a	n/a	18	18	-23.530	4	0	2.577
106.000	3.000	parametric gain	-0.216	n/a	n/a	16	19	-27.840	4	0	2.048
110.000	3.000	parametric gain	-0.017	n/a	n/a	24	10	0.930	2	1	1.890
116.000	3.000	parametric gain	-0.317	n/a	n/a	12	19	-31.840	4	0	0.947
120.000	3.000	parametric gain	0.084	n/a	n/a	28	9	7.240	2	1	1.751
126.000	3.000	parametric gain	0.134	n/a	n/a	30	10	6.930	1	1	2.169
130.000	3.000	parametric gain	-0.167	n/a	n/a	18	15	-16.610	4	0	1.247
142.000	3.000	parametric gain	0.183	n/a	n/a	32	14	-0.300	4	0	1.851
146.000	3.000	parametric gain	0.234	n/a	n/a	34	11	8.620	2	1	2.018
152.000	3.000	parametric gain	0.334	n/a	n/a	38	19	-5.840	2	1	1.906
156.000	3.000	parametric gain	-0.267	n/a	n/a	14	10	-9.070	4	0	2.135
160.000	3.000	parametric gain	0.234	n/a	n/a	34	8	15.540	1	1	1.291
164.000	3.000	parametric gain	0.134	n/a	n/a	30	11	4.620	2	1	1.468
168.000	3.000	parametric gain	0.183	n/a	n/a	32	13	2.010	3	0	1.835
174.000	3.000	parametric gain	-0.167	n/a	n/a	18	11	-7.380	4	0	1.156
178.000	3.000	parametric gain	0.134	n/a	n/a	30	7	13.850	1	1	2.051
186.000	3.000	parametric gain	-0.167	n/a	n/a	18	13	-11.990	3	0	1.611
190.000	3.000	parametric gain	-0.267	n/a	n/a	14	19	-29.840	4	0	1.500
198.000	3.000	parametric gain	-0.317	n/a	n/a	12	11	-13.380	4	0	1.149
202.000	3.000	parametric gain	-0.366	n/a	n/a	10	13	-19.990	4	0	1.339
206.000	3.000	parametric gain	-0.067	n/a	n/a	22	16	-14.910	3	0	1.843
212.000	3.000	parametric gain	-0.317	n/a	n/a	12	16	-24.910	4	0	2.076
218.000	3.000	parametric gain	0.334	n/a	n/a	38	17	-1.220	2	1	2.301
226.000	3.000	parametric gain	0.384	n/a	n/a	40	14	7.700	2	1	1.580
230.000	3.000	parametric gain	-0.067	n/a	n/a	22	5	10.460	2	1	2.501
234.000	3.000	parametric gain	-0.216	n/a	n/a	16	16	-20.910	4	0	1.132
240.000	3.000	parametric gain	0.234	n/a	n/a	34	5	22.460	1	1	2.206
250.000	3.000	parametric gain	-0.366	n/a	n/a	10	19	-33.840	4	0	1.638
254.000	3.000	parametric gain	-0.267	n/a	n/a	14	16	-22.910	4	0	1.749
258.000	3.000	parametric gain	0.134	n/a	n/a	30	8	11.540	1	1	1.444
262.000	3.000	parametric gain	0.234	n/a	n/a	34	14	1.700	1	1	1.342
266.000	3.000	parametric gain	0.134	n/a	n/a	30	14	-2.300	2	1	1.869
274.000	3.000	parametric gain	0.034	n/a	n/a	26	15	-8.610	3	0	2.023
282.000	3.000	parametric gain	-0.366	n/a	n/a	10	20	-36.140	4	0	1.719
286.000	3.000	parametric gain	0.234	n/a	n/a	34	7	17.850	1	1	2.078
292.000	3.000	parametric gain	-0.366	n/a	n/a	10	5	-1.540	4	0	0.974
296.000	3.000	parametric gain	-0.117	n/a	n/a	20	20	-26.140	4	0	1.118
300.000	3.000	parametric gain	0.084	n/a	n/a	28	20	-18.140	4	0	1.477
304.000	3.000	parametric gain	0.283	n/a	n/a	36	5	24.460	1	1	1.573
308.000	3.000	parametric gain	0.034	n/a	n/a	26	7	9.850	2	1	1.696
