onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	-0.119	n/a	n/a	20	5	8.460	1	1	1.398
4.000	3.000	parametric gain	-0.069	n/a	n/a	22	17	-17.220	4	0	1.415
8.000	3.000	parametric gain	-0.369	n/a	n/a	10	16	-26.910	4	0	1.218
12.000	3.000	parametric gain	0.331	n/a	n/a	38	18	-3.530	4	0	1.418
16.000	3.000	parametric gain	-0.119	n/a	n/a	20	14	-12.300	4	0	1.039
24.000	3.000	parametric gain	-0.269	n/a	n/a	14	13	-15.990	4	0	1.035
28.000	3.000	parametric gain	0.381	n/a	n/a	40	8	21.540	2	1	1.404
32.000	3.000	parametric gain	0.181	n/a	n/a	32	18	-9.530	4	0	0.909
36.000	3.000	parametric gain	-0.019	n/a	n/a	24	8	5.540	2	1	1.417
40.000	3.000	parametric gain	0.281	n/a	n/a	36	14	3.700	3	0	1.139
44.000	3.000	parametric gain	0.081	n/a	n/a	28	6	14.160	2	1	1.589
48.000	3.000	parametric gain	-0.219	n/a	n/a	16	14	-16.300	4	0	0.972
56.000	3.000	parametric gain	-0.269	n/a	n/a	14	9	-6.760	4	0	1.403
60.000	3.000	parametric gain	-0.119	n/a	n/a	20	13	-9.990	4	0	1.459
64.000	3.000	parametric gain	0.131	n/a	n/a	30	18	-11.530	4	0	1.444
72.000	3.000	parametric gain	-0.269	n/a	n/a	14	15	-20.610	4	0	0.951
76.000	3.000	parametric gain	-0.319	n/a	n/a	12	12	-15.690	4	0	0.940
84.000	3.000	parametric gain	-0.019	n/a	n/a	24	11	-1.380	4	0	0.828
88.000	3.000	parametric gain	-0.319	n/a	n/a	12	10	-11.070	4	0	0.885
94.000	3.000	parametric gain	-0.219	n/a	n/a	16	6	2.160	4	0	1.662
98.000	3.000	parametric gain	0.331	n/a	n/a	38	20	-8.140	4	0	1.325
102.000	3.000	parametric gain	0.081	n/a	n/a	28	10	4.930	4	0	1.037
106.000	3.000	parametric gain	-0.119	n/a	n/a	20	7	3.850	2	1	1.285
110.000	3.000	parametric gain	0.331	n/a	n/a	38	9	17.240	1	1	1.863
120.000	3.000	parametric gain	0.031	n/a	n/a	26	12	-1.690	4	0	1.086
132.000	3.000	parametric gain	-0.369	n/a	n/a	10	14	-22.300	4	0	1.135
136.000	3.000	parametric gain	-0.319	n/a	n/a	12	13	-17.990	4	0	1.006
146.000	3.000	parametric gain	-0.019	n/a	n/a	24	15	-10.610	4	0	1.007
150.000	3.000	parametric gain	0.181	n/a	n/a	32	15	-2.610	3	0	1.486
154.000	3.000	parametric gain	0.281	n/a	n/a	36	15	1.390	2	1	2.078
162.000	3.000	parametric gain	0.281	n/a	n/a	36	18	-5.530	3	0	2.224
166.000	3.000	parametric gain	-0.319	n/a	n/a	12	18	-29.530	4	0	1.904
176.000	3.000	parametric gain	-0.119	n/a	n/a	20	9	-0.760	2	1	1.622
180.000	3.000	parametric gain	-0.219	n/a	n/a	16	8	-2.460	2	1	1.255
184.000	3.000	parametric gain	-0.319	n/a	n/a	12	20	-34.140	4	0	1.287
194.000	3.000	parametric gain	-0.069	n/a	n/a	22	19	-21.840	4	0	1.657
200.000	3.000	parametric gain	0.281	n/a	n/a	36	9	15.240	2	1	1.705
204.000	3.000	parametric gain	0.031	n/a	n/a	26	6	12.160	1	1	2.106
208.000	3.000	parametric gain	0.131	n/a	n/a	30	5	18.460	1	1	1.216
212.000	3.000	parametric gain	0.281	n/a	n/a	36	7	19.850	1	1	1.352
216.000	3.000	parametric gain	-0.169	n/a	n/a	18	10	-5.070	4	0	1.024
220.000	3.000	parametric gain	0.131	n/a	n/a	30	9	9.240	2	1	1.143
226.000	3.000	parametric gain	0.131	n/a	n/a	30	12	2.310	3	0	1.305
236.000	3.000	parametric gain	-0.269	n/a	n/a	14	8	-4.460	4	0	1.122
240.000	3.000	parametric gain	-0.119	n/a	n/a	20	19	-23.840	4	0	1.440
244.000	3.000	parametric gain	0.081	n/a	n/a	28	14	-4.300	4	0	1.191
250.000	3.000	parametric gain	-0.219	n/a	n/a	16	17	-23.220	4	0	1.610
258.000	3.000	parametric gain	0.031	n/a	n/a	26	8	7.540	3	0	1.266
262.000	3.000	parametric gain	-0.369	n/a	n/a	10	17	-29.220	4	0	1.113
274.000	3.000	parametric gain	-0.319	n/a	n/a	12	5	0.460	4	0	1.570
282.000	3.000	parametric gain	0.381	n/a	n/a	40	6	26.160	2	1	1.475
286.000	3.000	parametric gain	0.281	n/a	n/a	36	13	6.010	4	0	1.218
294.000	3.000	parametric gain	-0.369	n/a	n/a	10	9	-10.760	4	0	1.108
298.000	3.000	parametric gain	0.231	n/a	n/a	34	18	-7.530	4	0	1.114
304.000	3.000	parametric gain	0.131	n/a	n/a	30	15	-4.610	4	0	0.980
316.000	3.000	parametric gain	-0.169	n/a	n/a	18	9	-2.760	4	0	1.012
322.000	3.000	parametric gain	0.031	n/a	n/a	26	20	-20.140	4	0	1.044
326.000	3.000	parametric gain	0.281	n/a	n/a	36	20	-10.140	4	0	1.806
