onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
182.000	3.000	parametric gain	0.161	n/a	n/a	32	10	8.930	2	1	1.525
192.000	3.000	parametric gain	0.261	n/a	n/a	36	17	-3.220	4	0	1.397
202.000	3.000	parametric gain	0.061	n/a	n/a	28	13	-1.990	4	0	1.243
208.000	3.000	parametric gain	0.211	n/a	n/a	34	13	4.010	4	0	0.797
212.000	3.000	parametric gain	0.311	n/a	n/a	38	14	5.700	4	0	1.844
220.000	3.000	parametric gain	0.161	n/a	n/a	32	11	6.620	3	0	1.150
224.000	3.000	parametric gain	0.161	n/a	n/a	32	9	11.240	1	1	1.172
234.000	3.000	parametric gain	0.111	n/a	n/a	30	16	-6.910	4	0	1.470
238.000	3.000	parametric gain	0.211	n/a	n/a	34	10	10.930	2	1	1.636
246.000	3.000	parametric gain	-0.189	n/a	n/a	18	8	-0.460	2	1	1.718
250.000	3.000	parametric gain	0.211	n/a	n/a	34	20	-12.140	4	0	1.085
256.000	3.000	parametric gain	0.161	n/a	n/a	32	16	-4.910	4	0	1.876
260.000	3.000	parametric gain	-0.039	n/a	n/a	24	12	-3.690	4	0	1.166
266.000	3.000	parametric gain	0.311	n/a	n/a	38	12	10.310	4	0	1.317
272.000	3.000	parametric gain	0.311	n/a	n/a	38	10	14.930	1	1	1.094
280.000	3.000	parametric gain	-0.039	n/a	n/a	24	7	7.850	3	0	1.255
284.000	3.000	parametric gain	-0.239	n/a	n/a	16	13	-13.990	4	0	1.166
296.000	3.000	parametric gain	0.261	n/a	n/a	36	19	-7.840	4	0	0.999
310.000	3.000	parametric gain	0.161	n/a	n/a	32	5	20.460	1	1	1.032
316.000	3.000	parametric gain	0.211	n/a	n/a	34	9	13.240	1	1	1.216
320.000	3.000	parametric gain	0.061	n/a	n/a	28	7	11.850	1	1	0.943
324.000	3.000	parametric gain	-0.039	n/a	n/a	24	13	-5.990	4	0	1.137
330.000	3.000	parametric gain	0.311	n/a	n/a	38	5	26.460	1	1	0.919
336.000	3.000	parametric gain	-0.089	n/a	n/a	22	9	1.240	4	0	1.185
342.000	3.000	parametric gain	-0.389	n/a	n/a	10	11	-15.380	4	0	1.016
346.000	3.000	parametric gain	-0.339	n/a	n/a	12	14	-20.300	4	0	0.847
350.000	3.000	parametric gain	0.211	n/a	n/a	34	19	-9.840	4	0	1.063
360.000	3.000	parametric gain	0.311	n/a	n/a	38	7	21.850	2	1	1.297
364.000	3.000	parametric gain	0.111	n/a	n/a	30	6	16.160	1	1	1.048
368.000	3.000	parametric gain	0.011	n/a	n/a	26	18	-15.530	4	0	1.208
374.000	3.000	parametric gain	-0.289	n/a	n/a	14	6	0.160	4	0	1.873
378.000	3.000	parametric gain	-0.239	n/a	n/a	16	12	-11.690	4	0	1.936
382.000	3.000	parametric gain	-0.089	n/a	n/a	22	20	-24.140	4	0	1.144
386.000	3.000	parametric gain	-0.339	n/a	n/a	12	17	-27.220	4	0	1.026
398.000	3.000	parametric gain	-0.389	n/a	n/a	10	7	-6.150	4	0	1.531
402.000	3.000	parametric gain	-0.189	n/a	n/a	18	20	-28.140	4	0	1.399
408.000	3.000	parametric gain	-0.339	n/a	n/a	12	6	-1.840	2	1	1.962
412.000	3.000	parametric gain	0.161	n/a	n/a	32	6	18.160	1	1	1.280
416.000	3.000	parametric gain	-0.189	n/a	n/a	18	7	1.850	4	0	1.213
420.000	3.000	parametric gain	0.361	n/a	n/a	40	10	16.930	1	1	1.139
424.000	3.000	parametric gain	-0.289	n/a	n/a	14	14	-18.300	4	0	0.964
428.000	3.000	parametric gain	0.111	n/a	n/a	30	19	-13.840	4	0	1.304
436.000	3.000	parametric gain	-0.039	n/a	n/a	24	18	-17.530	4	0	1.203
440.000	3.000	parametric gain	-0.389	n/a	n/a	10	12	-17.690	4	0	0.970
444.000	3.000	parametric gain	0.361	n/a	n/a	40	19	-3.840	4	0	1.386
448.000	3.000	parametric gain	-0.039	n/a	n/a	24	9	3.240	4	0	1.874
458.000	3.000	parametric gain	-0.239	n/a	n/a	16	18	-25.530	4	0	1.411
462.000	3.000	parametric gain	0.261	n/a	n/a	36	12	8.310	4	0	0.866
466.000	3.000	parametric gain	0.011	n/a	n/a	26	9	5.240	4	0	1.211
470.000	3.000	parametric gain	-0.139	n/a	n/a	20	12	-7.690	4	0	0.947
474.000	3.000	parametric gain	-0.039	n/a	n/a	24	14	-8.300	4	0	1.155
