onset	duration	event_sample	event_value	trial_type
23.7118181818182	900	26083	13	unfamiliar_new
24.4972727272727	900	26947	0	response
26.9027272727273	900	29593	14	unfamiliar_second_early
27.5890909090909	900	30348	0	response
30.2272727272727	900	33250	5	famous_new
31.1672727272727	900	34284	0	response
33.5181818181818	900	36870	13	unfamiliar_new
34.3227272727273	900	37755	0	response
36.6754545454545	900	40343	14	unfamiliar_second_early
37.5709090909091	900	41328	0	response
39.8827272727273	900	43871	13	unfamiliar_new
41.1218181818182	900	45234	0	response
43.1572727272727	900	47473	14	unfamiliar_second_early
43.89	900	48279	0	response
46.4481818181818	900	51093	5	famous_new
47.1418181818182	900	51856	0	response
49.5718181818182	900	54529	17	scrambled_new
50.3490909090909	900	55384	0	response
52.8290909090909	900	58112	18	scrambled_second_early
53.5745454545455	900	58932	0	response
56.02	900	61622	5	famous_new
56.8536363636364	900	62539	0	response
59.1609090909091	900	65077	7	famous_second_late
60.18	900	66198	0	response
62.3009090909091	900	68531	13	unfamiliar_new
63.2163636363636	900	69538	0	response
65.4754545454545	900	72023	14	unfamiliar_second_early
66.0845454545454	900	72693	0	response
68.7663636363636	900	75643	13	unfamiliar_new
69.6027272727273	900	76563	0	response
72.0236363636364	900	79226	17	scrambled_new
72.6909090909091	900	79960	0	response
75.1972727272727	900	82717	7	famous_second_late
75.8981818181818	900	83488	0	response
78.3209090909091	900	86153	17	scrambled_new
79.3236363636364	900	87256	0	response
81.4781818181818	900	89626	18	scrambled_second_early
82.1763636363636	900	90394	0	response
84.6690909090909	900	93136	17	scrambled_new
85.5863636363636	900	94145	0	response
87.81	900	96591	18	scrambled_second_early
88.4945454545455	900	97344	0	response
91.0672727272727	900	100174	7	famous_second_late
91.8145454545455	900	100996	0	response
94.2245454545454	900	103647	5	famous_new
94.9790909090909	900	104477	0	response
97.3318181818182	900	107065	5	famous_new
98.0290909090909	900	107832	0	response
100.589090909091	900	110648	15	unfamiliar_second_late
101.435454545455	900	111579	0	response
103.712727272727	900	114084	13	unfamiliar_new
105.093636363636	900	115603	0	response
106.987272727273	900	117686	14	unfamiliar_second_early
107.791818181818	900	118571	0	response
110.178181818182	900	121196	19	scrambled_second_late
111.080909090909	900	122189	0	response
113.435454545455	900	124779	13	unfamiliar_new
114.246363636364	900	125671	0	response
116.676363636364	900	128344	14	unfamiliar_second_early
117.304545454545	900	129035	0	response
119.85	900	131835	5	famous_new
120.571818181818	900	132629	0	response
123.024545454545	900	135327	5	famous_new
123.704545454545	900	136075	0	response
126.131818181818	900	138745	7	famous_second_late
126.84	900	139524	0	response
129.271818181818	900	142199	17	scrambled_new
130.093636363636	900	143103	0	response
132.512727272727	900	145764	18	scrambled_second_early
133.160909090909	900	146477	0	response
135.654545454545	900	149220	7	famous_second_late
136.399090909091	900	150039	0	response
138.860909090909	900	152747	17	scrambled_new
139.57	900	153527	0	response
141.968181818182	900	156165	18	scrambled_second_early
142.643636363636	900	156908	0	response
145.091818181818	900	159601	5	famous_new
146.658181818182	900	161324	0	response
148.349090909091	900	163184	17	scrambled_new
149.113636363636	900	164025	0	response
151.573636363636	900	166731	7	famous_second_late
152.370909090909	900	167608	0	response
154.930909090909	900	170424	13	unfamiliar_new
155.648181818182	900	171213	0	response
157.954545454545	900	173750	7	famous_second_late
158.638181818182	900	174502	0	response
161.079090909091	900	177187	17	scrambled_new
161.742727272727	900	177917	0	response
164.202727272727	900	180623	18	scrambled_second_early
164.790909090909	900	181270	0	response
167.26	900	183986	13	unfamiliar_new
167.935454545455	900	184729	0	response
170.517272727273	900	187569	17	scrambled_new
171.258181818182	900	188384	0	response
173.858181818182	900	191244	18	scrambled_second_early
174.483636363636	900	191932	0	response
177.081818181818	900	194790	7	famous_second_late
177.764545454545	900	195541	0	response
180.222727272727	900	198245	17	scrambled_new
181.03	900	199133	0	response
183.396363636364	900	201736	18	scrambled_second_early
185.099090909091	900	203609	0	response
186.570909090909	900	205228	19	scrambled_second_late
187.39	900	206129	0	response
189.644545454545	900	208609	17	scrambled_new
190.387272727273	900	209426	0	response
192.701818181818	900	211972	15	unfamiliar_second_late
193.350909090909	900	212686	0	response
195.975454545455	900	215573	5	famous_new
196.686363636364	900	216355	0	response
199.183636363636	900	219102	6	famous_second_early
199.766363636364	900	219743	0	response
202.357272727273	900	222593	5	famous_new
203.21	900	223531	0	response
205.530909090909	900	226084	6	famous_second_early
206.146363636364	900	226761	0	response
208.588181818182	900	229447	15	unfamiliar_second_late
209.348181818182	900	230283	0	response
211.795454545455	900	232975	17	scrambled_new
212.627272727273	900	233890	0	response
214.902727272727	900	236393	5	famous_new
215.695454545455	900	237265	0	response
218.01	900	239811	13	unfamiliar_new
218.88	900	240768	0	response
221.300909090909	900	243431	19	scrambled_second_late
221.903636363636	900	244094	0	response
224.408181818182	900	246849	13	unfamiliar_new
225.093636363636	900	247603	0	response
227.649090909091	900	250414	14	unfamiliar_second_early
228.451818181818	900	251297	0	response
230.756363636364	900	253832	5	famous_new
231.452727272727	900	254598	0	response
234.047272727273	900	257452	13	unfamiliar_new
234.824545454545	900	258307	0	response
237.120909090909	900	260833	19	scrambled_second_late
237.790909090909	900	261570	0	response
240.344545454545	900	264379	5	famous_new
241.162727272727	900	265279	0	response
243.551818181818	900	267907	6	famous_second_early
244.210909090909	900	268632	0	response
246.609090909091	900	271270	7	famous_second_late
247.53	900	272283	0	response
249.9	900	274890	13	unfamiliar_new
250.46	900	275506	0	response
253.007272727273	900	278308	14	unfamiliar_second_early
253.47	900	278817	0	response
256.264545454545	900	281891	15	unfamiliar_second_late
257.321818181818	900	283054	0	response
259.489090909091	900	285438	13	unfamiliar_new
260.256363636364	900	286282	0	response
262.662727272727	900	288929	5	famous_new
263.855454545455	900	290241	0	response
265.82	900	292402	6	famous_second_early
266.430909090909	900	293074	0	response
268.977272727273	900	295875	7	famous_second_late
269.583636363636	900	296542	0	response
272.201818181818	900	299422	13	unfamiliar_new
273.051818181818	900	300357	0	response
275.375454545455	900	302913	14	unfamiliar_second_early
275.881818181818	900	303470	0	response
278.516363636364	900	306368	15	unfamiliar_second_late
279.062727272727	900	306969	0	response
281.673636363636	900	309841	13	unfamiliar_new
282.281818181818	900	310510	0	response
284.763636363636	900	313240	17	scrambled_new
285.378181818182	900	313916	0	response
287.988181818182	900	316787	18	scrambled_second_early
288.446363636364	900	317291	0	response
291.178181818182	900	320296	5	famous_new
291.850909090909	900	321036	0	response
294.436363636364	900	323880	15	unfamiliar_second_late
295.010909090909	900	324512	0	response
297.526363636364	900	327279	13	unfamiliar_new
298.114545454545	900	327926	0	response
300.65	900	330715	5	famous_new
301.402727272727	900	331543	0	response
303.940909090909	900	334335	17	scrambled_new
304.499090909091	900	334949	0	response
307.065454545455	900	337772	18	scrambled_second_early
307.512727272727	900	338264	0	response
310.055454545455	900	341061	15	unfamiliar_second_late
310.690909090909	900	341760	0	response
313.296363636364	900	344626	5	famous_new
313.858181818182	900	345244	0	response
316.587272727273	900	348246	17	scrambled_new
317.14	900	348854	0	response
319.778181818182	900	351756	18	scrambled_second_early
320.271818181818	900	352299	0	response
322.851818181818	900	355137	7	famous_second_late
323.400909090909	900	355741	0	response
325.891818181818	900	358481	5	famous_new
326.913636363636	900	359605	0	response
329.015454545455	900	361917	15	unfamiliar_second_late
329.606363636364	900	362567	0	response
332.14	900	365354	17	scrambled_new
333.271818181818	900	366599	0	response
335.196363636364	900	368716	7	famous_second_late
335.812727272727	900	369394	0	response
338.454545454545	900	372300	17	scrambled_new
339.3	900	373230	0	response
341.628181818182	900	375791	18	scrambled_second_early
342.229090909091	900	376452	0	response
344.718181818182	900	379190	17	scrambled_new
346.569090909091	900	381226	0	response
347.825454545455	900	382608	7	famous_second_late
348.382727272727	900	383221	0	response
351	900	386100	5	famous_new
351.764545454545	900	386941	0	response
354.207272727273	900	389628	13	unfamiliar_new
354.877272727273	900	390365	0	response
357.414545454545	900	393156	14	unfamiliar_second_early
358.185454545455	900	394004	0	response
360.538181818182	900	396592	7	famous_second_late
361.504545454545	900	397655	0	response
363.679090909091	900	400047	5	famous_new
364.325454545455	900	400758	0	response
366.986363636364	900	403685	6	famous_second_early
367.565454545455	900	404322	0	response
370.160909090909	900	407177	19	scrambled_second_late
370.961818181818	900	408058	0	response
373.451818181818	900	410797	5	famous_new
374.097272727273	900	411507	0	response
376.809090909091	900	414490	6	famous_second_early
377.259090909091	900	414985	0	response
380.05	900	418055	5	famous_new
380.911818181818	900	419003	0	response
383.157272727273	900	421473	6	famous_second_early
383.943636363636	900	422338	0	response
386.398181818182	900	425038	19	scrambled_second_late
387.173636363636	900	425891	0	response
389.671818181818	900	428639	5	famous_new
390.28	900	429308	0	response
392.796363636364	900	432076	7	famous_second_late
393.458181818182	900	432804	0	response
395.802727272727	900	435383	5	famous_new
396.393636363636	900	436033	0	response
398.977272727273	900	438875	13	unfamiliar_new
399.532727272727	900	439486	0	response
