onset	duration	event_sample	event_value	trial_type
23.7645454545455	900	26141	17	scrambled_new
24.7390909090909	900	27213	0	response
26.9554545454545	900	29651	13	unfamiliar_new
27.5836363636364	900	30342	0	response
29.9790909090909	900	32977	17	scrambled_new
30.9281818181818	900	34021	0	response
33.0854545454545	900	36394	18	scrambled_second_early
33.6054545454545	900	36966	0	response
36.2263636363636	900	39849	17	scrambled_new
36.9118181818182	900	40603	0	response
39.5172727272727	900	43469	13	unfamiliar_new
40.4245454545455	900	44467	0	response
42.8418181818182	900	47126	14	unfamiliar_second_early
43.5818181818182	900	47940	0	response
45.9318181818182	900	50525	17	scrambled_new
47.2827272727273	900	52011	0	response
48.9727272727273	900	53870	19	scrambled_second_late
49.5290909090909	900	54482	0	response
52.18	900	57398	17	scrambled_new
53.1072727272727	900	58418	0	response
55.3872727272727	900	60926	18	scrambled_second_early
55.9172727272727	900	61509	0	response
58.4781818181818	900	64326	15	unfamiliar_second_late
59.3490909090909	900	65284	0	response
61.6181818181818	900	67780	13	unfamiliar_new
62.3	900	68530	0	response
64.7254545454545	900	71198	14	unfamiliar_second_early
65.5763636363636	900	72134	0	response
67.8490909090909	900	74634	5	famous_new
69.4609090909091	900	76407	0	response
71.1572727272727	900	78273	6	famous_second_early
71.9081818181818	900	79099	0	response
74.4145454545455	900	81856	19	scrambled_second_late
75.1754545454545	900	82693	0	response
77.6054545454545	900	85366	13	unfamiliar_new
78.7054545454545	900	86576	0	response
80.8127272727273	900	88894	14	unfamiliar_second_early
81.3981818181818	900	89538	0	response
84.1372727272727	900	92551	17	scrambled_new
84.9354545454545	900	93429	0	response
87.2445454545455	900	95969	19	scrambled_second_late
88.1145454545455	900	96926	0	response
90.3845454545455	900	99423	5	famous_new
91.2054545454545	900	100326	0	response
93.4754545454545	900	102823	6	famous_second_early
93.9427272727273	900	103337	0	response
96.7663636363636	900	106443	17	scrambled_new
97.5663636363636	900	107323	0	response
99.8563636363636	900	109842	18	scrambled_second_early
100.698181818182	900	110768	0	response
103.013636363636	900	113315	13	unfamiliar_new
103.982727272727	900	114381	0	response
106.104545454545	900	116715	17	scrambled_new
107.187272727273	900	117906	0	response
109.311818181818	900	120243	5	famous_new
110.383636363636	900	121422	0	response
112.52	900	123772	6	famous_second_early
113.090909090909	900	124400	0	response
115.81	900	127391	19	scrambled_second_late
116.631818181818	900	128295	0	response
119.050909090909	900	130956	13	unfamiliar_new
120.004545454545	900	132005	0	response
122.258181818182	900	134484	14	unfamiliar_second_early
122.891818181818	900	135181	0	response
125.481818181818	900	138030	5	famous_new
126.082727272727	900	138691	0	response
128.706363636364	900	141577	6	famous_second_early
129.289090909091	900	142218	0	response
131.847272727273	900	145032	13	unfamiliar_new
132.949090909091	900	146244	0	response
135.037272727273	900	148541	14	unfamiliar_second_early
135.535454545455	900	149089	0	response
138.245454545455	900	152070	15	unfamiliar_second_late
139.195454545455	900	153115	0	response
141.469090909091	900	155616	5	famous_new
142.150909090909	900	156366	0	response
144.576363636364	900	159034	19	scrambled_second_late
145.324545454545	900	159857	0	response
147.7	900	162470	17	scrambled_new
148.752727272727	900	163628	0	response
150.740909090909	900	165815	17	scrambled_new
151.900909090909	900	167091	0	response
153.880909090909	900	169269	5	famous_new
154.836363636364	900	170320	0	response
157.189090909091	900	172908	5	famous_new
157.981818181818	900	173780	0	response
160.48	900	176528	17	scrambled_new
161.216363636364	900	177338	0	response
163.67	900	180037	7	famous_second_late
164.786363636364	900	181265	0	response
166.944545454545	900	183639	17	scrambled_new
168.336363636364	900	185170	0	response
170.185454545455	900	187204	19	scrambled_second_late
170.964545454545	900	188061	0	response
173.259090909091	900	190585	13	unfamiliar_new
174.120909090909	900	191533	0	response
176.299090909091	900	193929	14	unfamiliar_second_early
177.041818181818	900	194746	0	response
179.406363636364	900	197347	19	scrambled_second_late
180.487272727273	900	198536	0	response
182.580909090909	900	200839	13	unfamiliar_new
184.021818181818	900	202424	0	response
185.670909090909	900	204238	7	famous_second_late
186.533636363636	900	205187	0	response
188.978181818182	900	207876	13	unfamiliar_new
190.219090909091	900	209241	0	response
192.186363636364	900	211405	14	unfamiliar_second_early
192.869090909091	900	212156	0	response
195.393636363636	900	214933	7	famous_second_late
196.263636363636	900	215890	0	response
198.500909090909	900	218351	17	scrambled_new
199.296363636364	900	219226	0	response
201.824545454545	900	222007	19	scrambled_second_late
202.689090909091	900	222958	0	response
205.032727272727	900	225536	5	famous_new
205.943636363636	900	226538	0	response
208.207272727273	900	229028	19	scrambled_second_late
