onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	-0.139	n/a	n/a	20	15	-0.990	2	1	2.401
4.000	3.000	parametric gain	-0.189	n/a	n/a	18	12	1.210	2	1	2.399
8.000	3.000	parametric gain	-0.389	n/a	n/a	10	15	-10.990	3	0	0.921
18.000	3.000	parametric gain	0.211	n/a	n/a	34	16	11.620	2	1	1.099
24.000	3.000	parametric gain	-0.189	n/a	n/a	18	5	11.000	1	1	0.979
28.000	3.000	parametric gain	0.011	n/a	n/a	26	13	7.810	0	-1	0.000
38.000	3.000	parametric gain	0.161	n/a	n/a	32	17	8.220	2	1	0.850
42.000	3.000	parametric gain	-0.239	n/a	n/a	16	5	9.000	2	1	1.535
46.000	3.000	parametric gain	-0.089	n/a	n/a	22	7	12.210	2	1	0.967
52.000	3.000	parametric gain	0.261	n/a	n/a	36	8	24.810	2	1	0.795
56.000	3.000	parametric gain	-0.239	n/a	n/a	16	10	2.010	2	1	1.072
62.000	3.000	parametric gain	0.111	n/a	n/a	30	13	11.810	2	1	0.723
74.000	3.000	parametric gain	-0.289	n/a	n/a	14	17	-9.780	3	0	1.371
78.000	3.000	parametric gain	0.061	n/a	n/a	28	19	1.420	2	1	0.880
82.000	3.000	parametric gain	-0.289	n/a	n/a	14	20	-13.980	3	0	1.144
86.000	3.000	parametric gain	0.011	n/a	n/a	26	16	3.620	2	1	0.803
90.000	3.000	parametric gain	0.361	n/a	n/a	40	5	33.000	1	1	0.704
94.000	3.000	parametric gain	0.061	n/a	n/a	28	12	11.210	2	1	1.176
98.000	3.000	parametric gain	-0.139	n/a	n/a	20	16	-2.380	2	1	1.400
102.000	3.000	parametric gain	0.011	n/a	n/a	26	5	19.000	1	1	0.843
106.000	3.000	parametric gain	0.161	n/a	n/a	32	20	4.020	2	1	2.296
110.000	3.000	parametric gain	-0.189	n/a	n/a	18	17	-5.780	2	1	1.497
116.000	3.000	parametric gain	-0.139	n/a	n/a	20	6	11.610	2	1	1.115
120.000	3.000	parametric gain	-0.139	n/a	n/a	20	18	-5.180	2	1	0.992
126.000	3.000	parametric gain	0.361	n/a	n/a	40	7	30.210	1	1	0.820
130.000	3.000	parametric gain	0.261	n/a	n/a	36	6	27.610	2	1	1.321
134.000	3.000	parametric gain	-0.239	n/a	n/a	16	20	-11.980	3	0	1.208
140.000	3.000	parametric gain	0.361	n/a	n/a	40	15	19.010	1	1	0.859
148.000	3.000	parametric gain	-0.389	n/a	n/a	10	6	1.610	2	1	1.172
156.000	3.000	parametric gain	-0.339	n/a	n/a	12	15	-8.990	3	0	1.204
160.000	3.000	parametric gain	0.211	n/a	n/a	34	17	10.220	2	1	1.660
164.000	3.000	parametric gain	-0.189	n/a	n/a	18	14	-1.590	2	1	1.241
170.000	3.000	parametric gain	0.361	n/a	n/a	40	13	21.810	1	1	0.981
174.000	3.000	parametric gain	0.161	n/a	n/a	32	19	5.420	2	1	1.010
178.000	3.000	parametric gain	-0.289	n/a	n/a	14	12	-2.790	2	1	1.521
182.000	3.000	parametric gain	0.161	n/a	n/a	32	10	18.010	2	1	1.273
192.000	3.000	parametric gain	0.261	n/a	n/a	36	17	12.220	2	1	0.949
202.000	3.000	parametric gain	0.061	n/a	n/a	28	13	9.810	2	1	0.868
208.000	3.000	parametric gain	0.211	n/a	n/a	34	13	15.810	2	1	0.852
212.000	3.000	parametric gain	0.311	n/a	n/a	38	14	18.410	2	1	1.018
220.000	3.000	parametric gain	0.161	n/a	n/a	32	11	16.610	2	1	0.885
224.000	3.000	parametric gain	0.161	n/a	n/a	32	9	19.410	1	1	1.024
234.000	3.000	parametric gain	0.111	n/a	n/a	30	16	7.620	2	1	1.261
238.000	3.000	parametric gain	0.211	n/a	n/a	34	10	20.010	2	1	0.858
246.000	3.000	parametric gain	-0.189	n/a	n/a	18	8	6.810	2	1	0.949
250.000	3.000	parametric gain	0.211	n/a	n/a	34	20	6.020	2	1	1.107
256.000	3.000	parametric gain	0.161	n/a	n/a	32	16	9.620	2	1	1.029
260.000	3.000	parametric gain	-0.039	n/a	n/a	24	12	7.210	2	1	1.579
266.000	3.000	parametric gain	0.311	n/a	n/a	38	12	21.210	1	1	1.162
272.000	3.000	parametric gain	0.311	n/a	n/a	38	10	24.010	1	1	1.229
280.000	3.000	parametric gain	-0.039	n/a	n/a	24	7	14.210	2	1	0.910
284.000	3.000	parametric gain	-0.239	n/a	n/a	16	13	-2.190	3	0	1.491
296.000	3.000	parametric gain	0.261	n/a	n/a	36	19	9.420	2	1	1.012
310.000	3.000	parametric gain	0.161	n/a	n/a	32	5	25.000	1	1	0.901
316.000	3.000	parametric gain	0.211	n/a	n/a	34	9	21.410	1	1	0.998
320.000	3.000	parametric gain	0.061	n/a	n/a	28	7	18.210	2	1	1.211
324.000	3.000	parametric gain	-0.039	n/a	n/a	24	13	5.810	2	1	1.650
330.000	3.000	parametric gain	0.311	n/a	n/a	38	5	31.000	0	-1	0.000
336.000	3.000	parametric gain	-0.089	n/a	n/a	22	9	9.410	2	1	1.652
342.000	3.000	parametric gain	-0.389	n/a	n/a	10	11	-5.390	3	0	1.904
346.000	3.000	parametric gain	-0.339	n/a	n/a	12	14	-7.590	3	0	1.219
350.000	3.000	parametric gain	0.211	n/a	n/a	34	19	7.420	2	1	1.152
360.000	3.000	parametric gain	0.311	n/a	n/a	38	7	28.210	1	1	1.311
364.000	3.000	parametric gain	0.111	n/a	n/a	30	6	21.610	1	1	1.002
368.000	3.000	parametric gain	0.011	n/a	n/a	26	18	0.820	1	1	1.098
374.000	3.000	parametric gain	-0.289	n/a	n/a	14	6	5.610	2	1	1.006
378.000	3.000	parametric gain	-0.239	n/a	n/a	16	12	-0.790	2	1	0.877
382.000	3.000	parametric gain	-0.089	n/a	n/a	22	20	-5.980	2	1	1.964
386.000	3.000	parametric gain	-0.339	n/a	n/a	12	17	-11.780	3	0	1.252
398.000	3.000	parametric gain	-0.389	n/a	n/a	10	7	0.210	2	1	1.343
402.000	3.000	parametric gain	-0.189	n/a	n/a	18	20	-9.980	3	0	1.572
408.000	3.000	parametric gain	-0.339	n/a	n/a	12	6	3.610	2	1	1.113
412.000	3.000	parametric gain	0.161	n/a	n/a	32	6	23.610	2	1	0.973
416.000	3.000	parametric gain	-0.189	n/a	n/a	18	7	8.210	2	1	1.243
420.000	3.000	parametric gain	0.361	n/a	n/a	40	10	26.010	1	1	0.939
424.000	3.000	parametric gain	-0.289	n/a	n/a	14	14	-5.590	3	0	1.999
428.000	3.000	parametric gain	0.111	n/a	n/a	30	19	3.420	2	1	1.995
436.000	3.000	parametric gain	-0.039	n/a	n/a	24	18	-1.180	2	1	1.351
440.000	3.000	parametric gain	-0.389	n/a	n/a	10	12	-6.790	3	0	1.172
444.000	3.000	parametric gain	0.361	n/a	n/a	40	19	13.420	2	1	1.230
448.000	3.000	parametric gain	-0.039	n/a	n/a	24	9	11.410	1	1	1.870
458.000	3.000	parametric gain	-0.239	n/a	n/a	16	18	-9.180	3	0	1.575
462.000	3.000	parametric gain	0.261	n/a	n/a	36	12	19.210	2	1	1.964
466.000	3.000	parametric gain	0.011	n/a	n/a	26	9	13.410	2	1	1.868
470.000	3.000	parametric gain	-0.139	n/a	n/a	20	12	3.210	2	1	1.471
474.000	3.000	parametric gain	-0.039	n/a	n/a	24	14	4.410	2	1	1.307
