onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	-0.119	n/a	n/a	20	5	13.000	1	1	0.858
4.000	3.000	parametric gain	-0.069	n/a	n/a	22	17	-1.780	3	0	1.918
8.000	3.000	parametric gain	-0.369	n/a	n/a	10	16	-12.380	4	0	1.041
12.000	3.000	parametric gain	0.331	n/a	n/a	38	18	12.820	2	1	1.068
16.000	3.000	parametric gain	-0.119	n/a	n/a	20	14	0.410	3	0	1.241
24.000	3.000	parametric gain	-0.269	n/a	n/a	14	13	-4.190	3	0	1.275
28.000	3.000	parametric gain	0.381	n/a	n/a	40	8	28.810	2	1	0.745
32.000	3.000	parametric gain	0.181	n/a	n/a	32	18	6.820	2	1	1.355
36.000	3.000	parametric gain	-0.019	n/a	n/a	24	8	12.810	1	1	0.993
40.000	3.000	parametric gain	0.281	n/a	n/a	36	14	16.410	1	1	1.764
44.000	3.000	parametric gain	0.081	n/a	n/a	28	6	19.610	1	1	1.226
48.000	3.000	parametric gain	-0.219	n/a	n/a	16	14	-3.590	3	0	1.450
56.000	3.000	parametric gain	-0.269	n/a	n/a	14	9	1.410	2	1	1.802
60.000	3.000	parametric gain	-0.119	n/a	n/a	20	13	1.810	2	1	2.107
64.000	3.000	parametric gain	0.131	n/a	n/a	30	18	4.820	0	-1	0.000
72.000	3.000	parametric gain	-0.269	n/a	n/a	14	15	-6.990	4	0	1.173
76.000	3.000	parametric gain	-0.319	n/a	n/a	12	12	-4.790	3	0	1.162
84.000	3.000	parametric gain	-0.019	n/a	n/a	24	11	8.610	2	1	1.372
88.000	3.000	parametric gain	-0.319	n/a	n/a	12	10	-1.990	3	0	1.088
94.000	3.000	parametric gain	-0.219	n/a	n/a	16	6	7.610	2	1	1.149
98.000	3.000	parametric gain	0.331	n/a	n/a	38	20	10.020	2	1	1.674
102.000	3.000	parametric gain	0.081	n/a	n/a	28	10	14.010	2	1	1.289
106.000	3.000	parametric gain	-0.119	n/a	n/a	20	7	10.210	2	1	1.162
110.000	3.000	parametric gain	0.331	n/a	n/a	38	9	25.410	1	1	1.594
120.000	3.000	parametric gain	0.031	n/a	n/a	26	12	9.210	2	1	1.117
132.000	3.000	parametric gain	-0.369	n/a	n/a	10	14	-9.590	4	0	1.157
136.000	3.000	parametric gain	-0.319	n/a	n/a	12	13	-6.190	3	0	1.219
146.000	3.000	parametric gain	-0.019	n/a	n/a	24	15	3.010	2	1	1.285
150.000	3.000	parametric gain	0.181	n/a	n/a	32	15	11.010	2	1	2.115
154.000	3.000	parametric gain	0.281	n/a	n/a	36	15	15.010	1	1	1.602
162.000	3.000	parametric gain	0.281	n/a	n/a	36	18	10.820	1	1	2.085
166.000	3.000	parametric gain	-0.319	n/a	n/a	12	18	-13.180	4	0	1.362
176.000	3.000	parametric gain	-0.119	n/a	n/a	20	9	7.410	2	1	1.270
180.000	3.000	parametric gain	-0.219	n/a	n/a	16	8	4.810	2	1	1.091
184.000	3.000	parametric gain	-0.319	n/a	n/a	12	20	-15.980	3	0	1.371
194.000	3.000	parametric gain	-0.069	n/a	n/a	22	19	-4.580	3	0	1.625
200.000	3.000	parametric gain	0.281	n/a	n/a	36	9	23.410	1	1	1.541
204.000	3.000	parametric gain	0.031	n/a	n/a	26	6	17.610	1	1	1.411
208.000	3.000	parametric gain	0.131	n/a	n/a	30	5	23.000	1	1	0.883
212.000	3.000	parametric gain	0.281	n/a	n/a	36	7	26.210	1	1	0.622
216.000	3.000	parametric gain	-0.169	n/a	n/a	18	10	4.010	2	1	2.044
220.000	3.000	parametric gain	0.131	n/a	n/a	30	9	17.410	2	1	1.622
226.000	3.000	parametric gain	0.131	n/a	n/a	30	12	13.210	2	1	2.494
236.000	3.000	parametric gain	-0.269	n/a	n/a	14	8	2.810	2	1	1.687
240.000	3.000	parametric gain	-0.119	n/a	n/a	20	19	-6.580	3	0	2.643
244.000	3.000	parametric gain	0.081	n/a	n/a	28	14	8.410	2	1	1.779
250.000	3.000	parametric gain	-0.219	n/a	n/a	16	17	-7.780	4	0	1.670
258.000	3.000	parametric gain	0.031	n/a	n/a	26	8	14.810	1	1	2.434
262.000	3.000	parametric gain	-0.369	n/a	n/a	10	17	-13.780	3	0	1.428
274.000	3.000	parametric gain	-0.319	n/a	n/a	12	5	5.000	2	1	1.303
282.000	3.000	parametric gain	0.381	n/a	n/a	40	6	31.610	1	1	1.062
286.000	3.000	parametric gain	0.281	n/a	n/a	36	13	17.810	1	1	1.540
294.000	3.000	parametric gain	-0.369	n/a	n/a	10	9	-2.590	2	1	1.896
298.000	3.000	parametric gain	0.231	n/a	n/a	34	18	8.820	1	1	1.117
304.000	3.000	parametric gain	0.131	n/a	n/a	30	15	9.010	1	1	1.024
316.000	3.000	parametric gain	-0.169	n/a	n/a	18	9	5.410	1	1	0.904
322.000	3.000	parametric gain	0.031	n/a	n/a	26	20	-1.980	1	1	1.255
326.000	3.000	parametric gain	0.281	n/a	n/a	36	20	8.020	0	-1	0.000
330.000	3.000	parametric gain	-0.069	n/a	n/a	22	15	1.010	0	-1	0.000
334.000	3.000	parametric gain	0.331	n/a	n/a	38	8	26.810	1	1	1.233
342.000	3.000	parametric gain	0.081	n/a	n/a	28	16	5.620	2	1	1.385
348.000	3.000	parametric gain	0.231	n/a	n/a	34	12	17.210	2	1	1.120
358.000	3.000	parametric gain	0.081	n/a	n/a	28	15	7.010	2	1	0.849
364.000	3.000	parametric gain	-0.019	n/a	n/a	24	17	0.220	2	1	1.841
368.000	3.000	parametric gain	0.081	n/a	n/a	28	11	12.610	2	1	1.318
372.000	3.000	parametric gain	-0.219	n/a	n/a	16	9	3.410	2	1	1.189
378.000	3.000	parametric gain	-0.069	n/a	n/a	22	13	3.810	2	1	1.017
384.000	3.000	parametric gain	0.381	n/a	n/a	40	11	24.610	1	1	1.088
390.000	3.000	parametric gain	0.081	n/a	n/a	28	8	16.810	1	1	0.889
396.000	3.000	parametric gain	0.281	n/a	n/a	36	16	13.620	1	1	0.826
400.000	3.000	parametric gain	-0.119	n/a	n/a	20	10	6.010	1	1	0.918
404.000	3.000	parametric gain	-0.369	n/a	n/a	10	18	-15.180	4	0	1.430
408.000	3.000	parametric gain	0.381	n/a	n/a	40	9	27.410	1	1	0.950
412.000	3.000	parametric gain	0.181	n/a	n/a	32	7	22.210	2	1	1.010
422.000	3.000	parametric gain	0.381	n/a	n/a	40	16	17.620	1	1	1.082
426.000	3.000	parametric gain	0.131	n/a	n/a	30	17	6.220	2	1	2.006
432.000	3.000	parametric gain	-0.019	n/a	n/a	24	5	17.000	2	1	1.319
436.000	3.000	parametric gain	-0.219	n/a	n/a	16	7	6.210	1	1	1.327
440.000	3.000	parametric gain	-0.069	n/a	n/a	22	18	-3.180	3	0	2.399
444.000	3.000	parametric gain	0.031	n/a	n/a	26	19	-0.580	2	1	2.767
448.000	3.000	parametric gain	-0.019	n/a	n/a	24	20	-3.980	0	-1	0.000
452.000	3.000	parametric gain	0.231	n/a	n/a	34	6	25.610	1	1	1.103
460.000	3.000	parametric gain	-0.019	n/a	n/a	24	16	1.620	2	1	1.954
468.000	3.000	parametric gain	-0.069	n/a	n/a	22	6	13.610	1	1	0.970
474.000	3.000	parametric gain	-0.319	n/a	n/a	12	7	2.210	2	1	1.770
