onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
174.000	3.000	parametric gain	-0.167	n/a	n/a	18	11	2.610	3	0	2.363
178.000	3.000	parametric gain	0.134	n/a	n/a	30	7	20.210	2	1	0.837
186.000	3.000	parametric gain	-0.167	n/a	n/a	18	13	-0.190	3	0	1.355
190.000	3.000	parametric gain	-0.267	n/a	n/a	14	19	-12.580	4	0	1.421
198.000	3.000	parametric gain	-0.317	n/a	n/a	12	11	-3.390	3	0	2.523
202.000	3.000	parametric gain	-0.366	n/a	n/a	10	13	-8.190	4	0	1.494
206.000	3.000	parametric gain	-0.067	n/a	n/a	22	16	-0.380	2	1	1.582
212.000	3.000	parametric gain	-0.317	n/a	n/a	12	16	-10.380	4	0	2.388
218.000	3.000	parametric gain	0.334	n/a	n/a	38	17	14.220	2	1	1.796
226.000	3.000	parametric gain	0.384	n/a	n/a	40	14	20.410	1	1	1.243
230.000	3.000	parametric gain	-0.067	n/a	n/a	22	5	15.000	2	1	1.248
234.000	3.000	parametric gain	-0.216	n/a	n/a	16	16	-6.380	4	0	1.051
240.000	3.000	parametric gain	0.234	n/a	n/a	34	5	27.000	1	1	0.900
250.000	3.000	parametric gain	-0.366	n/a	n/a	10	19	-16.580	4	0	1.413
254.000	3.000	parametric gain	-0.267	n/a	n/a	14	16	-8.380	4	0	1.537
258.000	3.000	parametric gain	0.134	n/a	n/a	30	8	18.810	1	1	0.974
262.000	3.000	parametric gain	0.234	n/a	n/a	34	14	14.410	1	1	0.715
266.000	3.000	parametric gain	0.134	n/a	n/a	30	14	10.410	1	1	0.695
274.000	3.000	parametric gain	0.034	n/a	n/a	26	15	5.010	2	1	1.284
282.000	3.000	parametric gain	-0.366	n/a	n/a	10	20	-17.980	4	0	1.211
286.000	3.000	parametric gain	0.234	n/a	n/a	34	7	24.210	2	1	0.959
292.000	3.000	parametric gain	-0.366	n/a	n/a	10	5	3.000	2	1	1.589
296.000	3.000	parametric gain	-0.117	n/a	n/a	20	20	-7.980	4	0	1.032
300.000	3.000	parametric gain	0.084	n/a	n/a	28	20	0.020	0	-1	0.000
304.000	3.000	parametric gain	0.283	n/a	n/a	36	5	29.000	1	1	1.503
308.000	3.000	parametric gain	0.034	n/a	n/a	26	7	16.210	2	1	1.245
316.000	3.000	parametric gain	0.034	n/a	n/a	26	17	2.220	0	-1	0.000
326.000	3.000	parametric gain	-0.216	n/a	n/a	16	15	-4.990	3	0	1.086
330.000	3.000	parametric gain	0.034	n/a	n/a	26	10	12.010	2	1	1.185
338.000	3.000	parametric gain	0.334	n/a	n/a	38	15	17.010	2	1	1.390
346.000	3.000	parametric gain	0.034	n/a	n/a	26	11	10.610	1	1	1.983
356.000	3.000	parametric gain	0.084	n/a	n/a	28	5	21.000	2	1	2.182
362.000	3.000	parametric gain	-0.267	n/a	n/a	14	18	-11.180	4	0	1.223
368.000	3.000	parametric gain	-0.067	n/a	n/a	22	12	5.210	1	1	1.750
372.000	3.000	parametric gain	0.234	n/a	n/a	34	15	13.010	1	1	1.137
376.000	3.000	parametric gain	0.334	n/a	n/a	38	13	19.810	1	1	0.985
380.000	3.000	parametric gain	-0.366	n/a	n/a	10	8	-1.190	2	1	1.654
394.000	3.000	parametric gain	-0.317	n/a	n/a	12	9	-0.590	0	-1	0.000
398.000	3.000	parametric gain	0.283	n/a	n/a	36	11	20.610	2	1	1.137
404.000	3.000	parametric gain	-0.267	n/a	n/a	14	5	7.000	2	1	0.967
408.000	3.000	parametric gain	-0.067	n/a	n/a	22	11	6.610	1	1	1.345
412.000	3.000	parametric gain	-0.167	n/a	n/a	18	19	-8.580	4	0	1.223
418.000	3.000	parametric gain	-0.067	n/a	n/a	22	8	10.810	2	1	1.107
428.000	3.000	parametric gain	0.334	n/a	n/a	38	6	29.610	1	1	1.116
434.000	3.000	parametric gain	-0.317	n/a	n/a	12	8	0.810	2	1	2.527
438.000	3.000	parametric gain	-0.267	n/a	n/a	14	11	-1.390	0	-1	0.000
442.000	3.000	parametric gain	0.183	n/a	n/a	32	12	15.210	1	1	1.081
446.000	3.000	parametric gain	-0.117	n/a	n/a	20	11	4.610	2	1	1.535
450.000	3.000	parametric gain	0.034	n/a	n/a	26	14	6.410	2	1	1.777
454.000	3.000	parametric gain	0.183	n/a	n/a	32	8	20.810	2	1	1.249
466.000	3.000	parametric gain	0.384	n/a	n/a	40	17	16.220	1	1	1.110
472.000	3.000	parametric gain	-0.117	n/a	n/a	20	17	-3.780	2	1	2.617
476.000	3.000	parametric gain	-0.017	n/a	n/a	24	19	-2.580	0	-1	0.000
