-0.19595	-0.1706	-0.063058	-0.17215	0.046067	0.19513	0.15951	-0.013271	0.092717	0.21166	0.081764	-0.29106	-0.30968	-0.31498	0.0030255	-0.18701	-0.15914	-0.04653	0.097805	0.097717	-0.00050073	-0.15945	-0.096064	0.17985	0.68088	0.77516	0.33397	0.13847	0.18385	0.48231	0.44441	0.085259	-0.18403	-0.11782	-0.024996	-0.11382	0.037601	0.069092	0.043078	-0.12129	-0.072086	-0.22702	-0.19013	-0.16548	-0.02464	-0.070742	-0.15828	-0.13908	0.054026	0.1485	-0.16015	-0.23634	-0.11378	-0.1215	-0.24325	-0.22253	-0.19736	-0.22119	-0.19848	-0.20163	-0.097646	-0.046796	-0.24562	-0.2354	-0.26735	-0.28221	-0.27627	-0.23483	-0.52843	-0.17396	-0.23522	-0.29148	-0.25668	-0.24533	-0.2247	-0.14391	-0.091582	-0.05617	-0.12606	-0.28942	-0.24624	-0.21007	-0.15677	0.1431	-0.081005	-0.23041	-0.14565	-0.080007	-0.10277	-0.11802	-0.14885	-0.39764	-0.21784	-0.10777	-0.013625	-0.035799	-0.054079	0.0866	0.1507	0.05074	0.060109	0.043858	-0.00074275	-0.32797	0.027353	0.27497	0.38166	0.3345	0.32039	0.58778	0.15539
-0.10636	-0.13001	-0.071725	-0.090799	-0.067904	-0.046336	-0.094892	-0.078617	-0.071352	-0.056102	-0.036041	-0.048968	-0.083184	-0.11485	-0.059811	-0.075541	-0.075343	-0.064521	-0.083257	-0.10004	-0.10978	-0.14163	-0.15675	-0.071779	-0.02381	-0.052016	-0.086406	-0.082372	-0.058799	-0.019364	0.0049619	-0.10577	-0.20599	-0.13801	-0.089152	-0.07129	-0.084646	-0.049633	-0.056042	-0.12388	-0.12322	-0.23055	-0.16977	-0.10962	-0.051549	-0.077693	-0.027704	-0.068973	0.10093	0.11883	0.17281	0.036052	-0.074845	-0.083065	0.67505	0.27361	0.03627	-0.082168	-0.13547	-0.099971	-0.096998	-0.086391	-0.095027	-0.09596	-0.12493	-0.037462	0.064126	0.27108	0.77594	0.90735	0.26139	0.076799	-0.070752	-0.11094	-0.086255	-0.10425	-0.090501	-0.10339	-0.11346	-0.1444	-0.050383	0.08309	0.21699	0.66538	-0.0056615	0.022344	-0.10119	-0.087499	-0.073901	-0.16991	-0.37135	-0.42843	-0.25171	-0.11964	-0.088017	-0.078274	-0.1017	-0.089551	-0.055485	-0.074667	-0.06002	-0.062556	-0.085003	-0.16752	-0.015347	-0.024546	-0.014948	-0.035068	-0.046195	-0.026291	-0.10384
-0.13528	-0.10986	-0.04106	0.069954	0.16924	0.14935	-0.055065	-0.033318	0.10092	0.24894	0.68602	0.56195	0.2034	-0.082009	-0.069225	0.15524	0.86633	0.89399	0.21774	0.048827	0.036323	0.0506	-0.052705	-0.024328	-0.12249	-0.1312	0.30931	0.25954	-0.0020012	-0.1437	-0.088569	-0.056279	-0.044623	-0.061581	-0.036072	-0.12306	-0.12014	0.019817	-0.096301	-0.057041	-0.06516	-0.026988	-0.023491	-0.056838	-0.13474	-0.09079	-0.037163	-0.0013819	-0.012547	-0.036418	-0.028001	-0.045732	-0.071194	-0.053962	-0.037275	-0.019426	-0.043817	-0.016269	-0.012762	-0.027294	-0.07337	-0.1413	-0.028489	-0.042297	-0.042025	-0.029241	-0.051058	-0.05748	-0.064252	0.011326	-0.051227	-0.062734	-0.077747	-0.0067937	-0.054425	-0.098328	-0.13699	-0.10851	-0.06215	-0.051707	-0.017439	-0.002149	-0.05111	0.061104	-0.014435	-0.0076551	-0.055201	-0.026428	-0.023717	-0.021262	-0.06929	-0.078546	-0.034496	0.018294	0.016289	-0.022618	-0.03421	-0.04132	-0.053096	-0.014727	-0.036009	0.044032	-0.00086274	-0.025164	0.042975	-0.047497	-0.0060239	-0.03272	-0.030133	-0.1307	-0.11813
-0.19624	-0.064819	-0.043615	0.018751	0.010367	0.016632	0.015742	0.095626	0.082673	-0.058205	0.11813	-0.0041501	-0.090422	-0.030624	0.0094512	0.030087	-0.075612	-0.018297	0.07641	0.1499	0.15067	0.34035	0.16216	0.13721	0.28818	0.089216	0.021766	-0.079648	-0.13908	-0.0063297	0.017706	0.20166	0.24739	0.0087051	-0.046632	-0.19252	-0.048405	0.099185	-0.058619	-0.050338	-0.0057308	0.035442	-0.026517	-0.02517	0.021769	-0.066853	-0.11301	-0.024597	0.17677	-0.055553	0.040806	-0.046848	-0.14525	-0.12061	0.022216	-0.071342	-0.056901	-0.060836	-0.14861	-0.13167	-0.043322	-0.031701	-0.098929	-0.10575	-0.071707	-0.0356	0.00069745	0.11647	0.10547	0.16621	0.10747	0.049906	-0.063824	-0.12753	-0.089362	-0.11622	0.00025551	-0.10703	-0.073161	-0.15621	-0.019931	0.11223	0.050361	0.43536	0.17995	0.12039	0.067873	0.10195	0.082505	0.25987	0.43659	0.80093	0.30078	0.15885	-0.039429	0.041366	0.020179	-0.07951	-0.058594	0.028846	-0.014109	0.028631	0.011992	0.096627	-0.12411	-0.11966	-0.15521	-0.046145	0.25835	0.088174	-0.10054
0.042286	0.19958	0.096172	0.1096	0.036424	-0.088221	-0.051707	-0.062245	-0.076896	-0.14471	-0.037728	-0.070595	0.19027	0.23981	0.84471	0.31157	0.062105	0.0091959	-0.10228	-0.059839	-0.057092	-0.015415	-0.023247	-0.023401	-0.058681	-0.010477	0.017011	0.15136	0.018227	0.014974	-0.069097	-0.027794	-0.012205	-0.068151	-0.047402	-0.12997	0.08772	0.3125	0.24916	-0.030357	-0.03585	-0.095371	-0.054144	-0.061555	0.17552	0.04901	-0.067188	-0.11516	-0.035909	0.020906	-0.020723	-0.078456	-0.08415	-0.043785	-0.026812	-0.060339	-0.075774	-0.067874	-0.065116	0.021221	0.076739	0.23877	0.032141	-0.045412	-0.0053113	-0.046279	-0.081124	0.024176	0.0087277	0.00011997	-0.098767	-0.079668	-0.022211	-0.036735	-0.039445	-0.018808	-0.16504	-0.056006	-0.050081	-0.094802	-0.064038	-0.017276	0.016607	0.0017571	-0.060235	0.02014	-0.1263	-0.052943	-0.098834	-0.022291	-0.031471	0.07389	-0.081703	-0.025632	-0.069483	-0.088756	-0.09043	-0.042754	0.033075	-0.086008	-0.018787	-0.084792	-0.094247	-0.14305	-0.27884	-0.10382	-0.060617	0.038	0.071541	-0.1137	0.03364
-0.0077924	0.005408	0.076425	0.10788	0.20526	0.33846	0.18077	0.0023163	0.0011135	0.075983	0.039998	0.01297	0.026119	-0.0086786	-0.043514	-0.017842	-0.028564	-0.092079	-0.055498	-0.073226	-0.073165	-0.025054	-0.096484	-0.16459	-0.32726	-0.31082	-0.21535	-0.17906	-0.12493	-0.2727	-0.24013	-0.12687	-0.0043806	-0.085272	-0.065578	-0.013363	-0.081828	-0.050722	-0.048361	-0.035691	-0.044502	0.0027664	0.0017312	0.012456	-0.077431	-0.051849	-0.049182	-0.031754	-0.02139	-0.01543	-0.025859	-0.046589	-0.034426	-0.049683	-0.018585	-0.038278	-0.014324	-0.032643	-0.04638	-0.058221	-0.050739	-0.0024976	-0.01514	-0.014846	0.012925	-0.013135	-0.015488	-0.0077269	0.012417	0.0021609	-0.027826	-0.0086074	0.01218	-0.0028494	-0.0092935	-0.016383	0.015106	-0.0085381	-0.011939	-0.012183	0.0069818	-0.0013647	-0.039873	-0.073968	-0.03965	0.027032	-0.019908	-0.031406	-0.021726	-0.0018515	-0.024527	0.062765	-0.016347	-0.015818	-0.06281	-0.016107	-0.032724	0.020015	0.18265	0.03386	0.084191	-0.0023681	-0.023634	-0.022631	-0.17001	-0.0059689	0.14439	0.18896	0.48882	0.5488	0.068645
-0.072012	-0.046674	-0.014345	-0.0083096	0.0013744	-0.001534	-0.034095	-0.032799	-0.0078961	0.0056076	-0.0072078	0.073538	-0.0019267	-0.022876	-0.033644	0.014506	-0.00291	-0.018367	-0.013615	-0.0027688	-0.0058843	0.033895	-0.026718	-0.015083	-0.1323	-0.081122	-0.033357	0.028393	0.24192	-0.051199	0.1135	-0.035662	-0.0093609	0.16468	0.14759	0.52685	0.25825	0.077601	0.097044	0.1593	0.1178	0.17045	0.1019	0.10126	0.14515	-0.055603	-0.046559	0.0019133	0.030622	0.018306	-0.038568	-0.023894	-0.14865	-0.05059	-0.016393	-0.0055876	-0.020625	-0.067726	-0.1185	-0.14932	-0.09596	0.057966	-0.16009	-0.088023	-0.032131	-0.0034035	-0.0006837	-0.023947	0.043559	0.036195	0.030459	-0.010344	-0.017784	-0.0044368	-0.11372	-0.093846	-0.1405	-0.051845	-0.063154	-0.049115	-0.050076	0.0014506	-0.042332	-0.0067362	-0.011179	0.022859	0.0012274	-0.016316	0.031242	0.00313	0.014452	0.032915	-0.042557	0.018414	-0.034348	-0.014804	-0.049158	-0.020211	-0.036785	-0.036929	0.020346	0.022309	0.020361	0.0060861	0.068014	0.01331	0.037959	-0.00025781	0.050633	-0.016705	-0.087037
0.036614	0.097105	0.13348	0.09	0.040972	-0.0018593	-0.10705	-0.038184	-0.043116	-0.095669	0.0079312	-0.02082	0.052844	0.11692	-0.024433	0.062501	0.097924	0.024226	-0.014457	0.032256	-0.0073217	-0.0054166	0.035936	0.01276	0.00027863	0.024568	0.025794	0.0062418	-0.0031062	0.076042	0.038555	0.0058973	0.032705	0.045101	0.049138	0.048384	0.018833	-0.067931	0.023843	0.029702	0.0085571	0.017526	-0.0063427	-0.0092969	-0.026229	-0.022524	-0.045571	-0.015432	-0.039556	-0.024794	0.007362	-0.0037784	0.052211	-0.043734	-0.016299	0.013994	-0.091021	-0.056166	0.043398	-0.036496	-0.041272	0.013297	-0.15621	-0.046421	-0.025091	-0.038116	-0.038939	0.014016	0.040013	0.033462	0.042107	-0.055757	-0.0094471	-0.046942	-0.0069032	0.063372	0.601	0.0418	0.023205	-0.056356	0.0010651	0.0057179	-0.022975	0.029788	-0.025684	0.03939	-0.083269	-0.021703	-0.0057029	-0.050262	0.031221	-0.016799	-0.063685	-0.011751	-0.063088	-0.0012569	-0.056228	0.050337	0.091319	0.058215	0.039512	0.042908	-0.031922	0.016709	0.075083	-0.037894	-0.070322	0.051908	0.021988	0.030398	-0.1113
-0.048483	-0.054631	-0.025656	-0.0072934	0.031155	0.046709	-0.012427	-0.028422	-0.0017012	-0.0042683	0.0089504	-0.026613	-0.044669	-0.069001	0.071199	0.0085596	-0.016877	0.0022955	-0.035912	-0.0071457	0.0053575	-0.052533	0.032441	0.012762	0.095698	-0.0018411	0.0071602	0.017704	-0.031261	0.049931	0.022006	-0.010184	0.052748	0.0014454	0.0072064	0.0076557	-0.0333	0.065946	-0.0058693	-0.0092577	0.0061193	0.019735	0.0050958	0.015774	0.012158	-0.012045	0.041191	0.10554	0.058081	0.08857	0.011399	0.031069	0.0048837	0.075024	-0.031999	0.016649	0.018429	0.10866	0.53849	0.010031	-0.11688	-0.047005	-0.16743	0.040313	0.078837	0.072738	0.057048	-0.036772	0.02717	-0.0041631	-0.012509	0.044988	0.07007	0.045725	-0.0027241	-0.097467	-0.056158	-0.034473	-0.03198	0.036053	-0.0028276	0.01586	-0.019738	-0.01548	-0.019427	-0.016999	-0.059621	-0.015318	0.008077	0.003661	-0.0025959	0.017591	-0.061056	-0.024476	-0.094849	-0.077311	-0.13124	-0.041266	-0.013953	-0.08987	0.0052839	-0.0086713	-0.032166	-0.025771	0.048747	-0.030279	-0.061937	0.0060582	0.18216	-0.013167	-0.10432
-0.011047	0.0069147	-0.0090408	0.023862	0.019184	0.026158	-0.0042783	0.074937	0.035261	0.022546	-0.038134	0.025026	0.040214	0.0041177	0.013711	0.076837	-0.0322	-0.0039193	0.059622	0.056391	0.034572	-0.077676	0.10785	0.021847	-0.017033	0.013544	0.026744	0.051274	-0.017618	0.030311	0.0057417	0.011128	0.028377	-0.038539	-0.022478	5.1636e-05	0.019394	0.056848	0.042972	-0.0063141	-0.0075695	-0.066761	-0.046544	-0.015326	0.030214	0.02724	-0.0083053	-0.019046	0.0001774	-0.038544	0.023309	0.0080379	-0.019422	0.0051064	0.015598	0.017925	-0.0072394	-0.018256	0.031945	0.0049675	-0.015188	0.081995	0.021879	0.0013273	0.0011686	-0.0039813	-0.012988	-0.037755	0.011285	0.062249	-0.023276	0.010969	0.01696	-0.0034161	0.011844	-0.00084418	-0.059026	-0.0069505	0.0029889	-0.052469	-0.0095186	0.014025	-0.0060683	0.02122	-0.0087262	-0.028186	-0.0040536	-0.0048014	-0.041535	0.022795	0.016205	-0.074817	-0.1588	-0.02119	-0.0010153	0.031082	0.061958	0.038674	0.018833	0.0072369	-4.2892e-05	0.017691	0.033465	0.61087	0.030669	0.018506	0.049442	0.0035269	0.010136	0.083933	-0.049536
