onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.201	2.000	feedback	0.640	1	2	7	L	1.269	1	L
4.614	2.000	feedback	0.640	2	2	6	L	0.531	1	L
9.189	2.000	feedback	0.640	3	2	13	L	0.837	1	L
13.585	2.000	feedback	0.640	4	2	1	L	0.765	1	L
18.185	2.000	feedback	-1.360	5	2	12	L	0.597	0	R
22.676	n/a	n/a	n/a	6	2	0	R	0.699	-	-
27.180	n/a	n/a	n/a	7	2	0	R	0.612	-	-
31.679	n/a	n/a	n/a	8	2	0	R	0.873	-	-
36.088	2.000	feedback	-1.360	9	2	1	R	0.756	0	L
40.588	2.000	feedback	0.640	10	2	1	L	0.856	1	L
45.112	2.000	feedback	0.640	11	2	10	L	0.659	1	L
49.588	2.000	feedback	-1.360	12	2	3	L	0.956	0	R
54.088	2.000	feedback	0.640	13	2	3	R	0.622	1	R
58.677	n/a	n/a	n/a	14	2	0	R	0.804	-	-
63.176	n/a	n/a	n/a	15	2	0	R	0.425	-	-
67.677	n/a	n/a	n/a	16	2	0	R	0.620	-	-
72.114	2.000	feedback	-1.360	17	2	7	R	0.753	0	L
76.614	2.000	feedback	0.640	18	2	9	R	0.838	1	R
81.112	2.000	feedback	0.640	19	2	7	L	1.188	1	L
85.614	2.000	feedback	-1.360	20	2	9	L	0.774	0	R
90.089	2.000	feedback	0.640	21	2	2	R	0.652	1	R
94.677	n/a	n/a	n/a	22	2	0	R	0.805	-	-
99.177	n/a	n/a	n/a	23	2	0	R	0.522	-	-
103.678	n/a	n/a	n/a	24	2	0	R	0.552	-	-
108.114	2.000	feedback	-1.360	25	2	9	L	0.859	0	R
112.613	2.000	feedback	-1.360	26	2	10	R	0.841	0	L
117.114	2.000	feedback	0.640	27	2	8	R	1.019	1	R
121.589	2.000	feedback	0.640	28	2	2	R	0.640	1	R
126.114	2.000	feedback	0.640	29	2	7	L	0.995	1	L
130.677	n/a	n/a	n/a	30	2	0	R	0.750	-	-
135.176	n/a	n/a	n/a	31	2	0	R	0.548	-	-
139.676	n/a	n/a	n/a	32	2	0	R	0.687	-	-
144.113	2.000	feedback	-1.360	33	2	7	R	1.007	0	L
148.589	2.000	feedback	0.640	34	2	2	R	0.723	1	R
153.089	2.000	feedback	0.640	35	2	2	R	0.622	1	R
157.689	2.000	feedback	-1.360	36	2	13	R	1.254	0	L
162.114	2.000	feedback	0.640	37	2	7	L	1.149	1	L
166.677	n/a	n/a	n/a	38	2	0	R	0.656	-	-
171.176	n/a	n/a	n/a	39	2	0	R	0.504	-	-
175.677	n/a	n/a	n/a	40	2	0	R	0.584	-	-
180.113	2.000	feedback	0.640	41	2	8	R	1.016	1	R
184.613	2.000	feedback	0.640	42	2	10	L	0.859	1	L
189.189	2.000	feedback	0.640	43	2	13	L	0.787	1	L
193.589	2.000	feedback	0.640	44	2	2	R	0.695	1	R
198.114	2.000	feedback	0.640	45	2	5	R	0.889	1	R
202.678	n/a	n/a	n/a	46	2	0	R	0.804	-	-
207.178	n/a	n/a	n/a	47	2	0	R	0.461	-	-
211.678	n/a	n/a	n/a	48	2	0	R	0.495	-	-
216.088	2.000	feedback	0.640	49	2	4	L	0.914	1	L
220.690	2.000	feedback	-1.360	50	2	12	L	0.704	0	R
225.089	2.000	feedback	0.640	51	2	1	L	0.810	1	L
229.690	2.000	feedback	-1.360	52	2	11	L	0.760	0	R
234.089	2.000	feedback	0.640	53	2	2	R	0.715	1	R
238.678	n/a	n/a	n/a	54	2	0	R	0.649	-	-
243.176	n/a	n/a	n/a	55	2	0	R	0.608	-	-
247.677	n/a	n/a	n/a	56	2	0	R	0.547	-	-
252.089	2.000	feedback	-1.360	57	2	1	R	0.747	0	L
256.589	2.000	feedback	0.640	58	2	4	L	0.910	1	L
261.085	2.000	feedback	0.640	59	2	4	L	0.627	1	L
265.690	2.000	feedback	-1.360	60	2	11	L	0.921	0	R
270.186	2.000	feedback	0.640	61	2	11	R	1.005	1	R
274.678	n/a	n/a	n/a	62	2	0	R	0.739	-	-
279.176	n/a	n/a	n/a	63	2	0	R	0.436	-	-
283.678	n/a	n/a	n/a	64	2	0	R	0.555	-	-
288.114	2.000	feedback	0.640	65	2	5	R	0.738	1	R
292.588	2.000	feedback	0.640	66	2	2	R	0.673	1	R
297.190	2.000	feedback	-1.360	67	2	13	R	0.767	0	L
301.587	2.000	feedback	0.640	68	2	3	R	0.651	1	R
306.188	2.000	feedback	-1.360	69	2	12	L	1.020	0	R
310.676	n/a	n/a	n/a	70	2	0	R	0.814	-	-
315.176	n/a	n/a	n/a	71	2	0	R	0.562	-	-
319.677	n/a	n/a	n/a	72	2	0	R	0.562	-	-
324.188	2.000	feedback	-1.360	73	2	13	R	1.250	0	L
328.611	2.000	feedback	0.640	74	2	7	L	0.798	1	L
333.087	2.000	feedback	0.640	75	2	3	R	0.872	1	R
337.587	2.000	feedback	0.640	76	2	4	L	0.757	1	L
342.114	2.000	feedback	0.640	77	2	7	L	0.891	1	L
346.676	n/a	n/a	n/a	78	2	0	R	0.808	-	-
351.181	n/a	n/a	n/a	79	2	0	R	0.529	-	-
355.677	n/a	n/a	n/a	80	2	0	R	0.431	-	-
