onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
300.000	3.000	parametric gain	0.084	n/a	n/a	28	20	-27.480	3	0	1.243
304.000	3.000	parametric gain	0.283	n/a	n/a	36	5	22.130	1	1	1.304
308.000	3.000	parametric gain	0.034	n/a	n/a	26	7	6.580	2	1	1.737
316.000	3.000	parametric gain	0.034	n/a	n/a	26	17	-21.160	3	0	1.252
326.000	3.000	parametric gain	-0.216	n/a	n/a	16	15	-25.610	4	0	1.788
330.000	3.000	parametric gain	0.034	n/a	n/a	26	10	-1.740	3	0	1.171
338.000	3.000	parametric gain	0.334	n/a	n/a	38	15	-3.610	3	0	1.628
346.000	3.000	parametric gain	0.034	n/a	n/a	26	11	-4.510	3	0	1.668
356.000	3.000	parametric gain	0.084	n/a	n/a	28	5	14.130	1	1	1.636
362.000	3.000	parametric gain	-0.267	n/a	n/a	14	18	-35.930	4	0	1.013
368.000	3.000	parametric gain	-0.067	n/a	n/a	22	12	-11.290	3	0	1.541
372.000	3.000	parametric gain	0.234	n/a	n/a	34	15	-7.610	3	0	1.380
376.000	3.000	parametric gain	0.334	n/a	n/a	38	13	1.940	3	0	2.508
380.000	3.000	parametric gain	-0.366	n/a	n/a	10	8	-12.190	4	0	1.196
394.000	3.000	parametric gain	-0.317	n/a	n/a	12	9	-12.960	4	0	1.334
398.000	3.000	parametric gain	0.283	n/a	n/a	36	11	5.490	2	1	2.019
404.000	3.000	parametric gain	-0.267	n/a	n/a	14	5	0.130	3	0	1.140
408.000	3.000	parametric gain	-0.067	n/a	n/a	22	11	-8.510	3	0	1.205
412.000	3.000	parametric gain	-0.167	n/a	n/a	18	19	-34.700	4	0	1.230
418.000	3.000	parametric gain	-0.067	n/a	n/a	22	8	-0.190	2	1	1.574
428.000	3.000	parametric gain	0.334	n/a	n/a	38	6	21.360	1	1	1.215
434.000	3.000	parametric gain	-0.317	n/a	n/a	12	8	-10.190	4	0	1.038
438.000	3.000	parametric gain	-0.267	n/a	n/a	14	11	-16.510	3	0	0.904
442.000	3.000	parametric gain	0.183	n/a	n/a	32	12	-1.290	3	0	2.439
446.000	3.000	parametric gain	-0.117	n/a	n/a	20	11	-10.510	3	0	1.174
450.000	3.000	parametric gain	0.034	n/a	n/a	26	14	-12.830	3	0	0.902
454.000	3.000	parametric gain	0.183	n/a	n/a	32	8	9.810	1	1	2.175
466.000	3.000	parametric gain	0.384	n/a	n/a	40	17	-7.160	3	0	2.015
472.000	3.000	parametric gain	-0.117	n/a	n/a	20	17	-27.160	4	0	1.199
476.000	3.000	parametric gain	-0.017	n/a	n/a	24	19	-28.700	3	0	1.170
