onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	-0.139	n/a	n/a	20	15	-21.610	0	-1	0.000
4.000	3.000	parametric gain	-0.189	n/a	n/a	18	12	-15.290	4	0	1.836
8.000	3.000	parametric gain	-0.389	n/a	n/a	10	15	-31.610	4	0	0.867
18.000	3.000	parametric gain	0.211	n/a	n/a	34	16	-10.380	4	0	1.482
24.000	3.000	parametric gain	-0.189	n/a	n/a	18	5	4.130	4	0	1.116
28.000	3.000	parametric gain	0.011	n/a	n/a	26	13	-10.060	4	0	1.069
38.000	3.000	parametric gain	0.161	n/a	n/a	32	17	-15.160	4	0	0.971
42.000	3.000	parametric gain	-0.239	n/a	n/a	16	5	2.130	3	0	1.899
46.000	3.000	parametric gain	-0.089	n/a	n/a	22	7	2.580	3	0	1.453
52.000	3.000	parametric gain	0.261	n/a	n/a	36	8	13.810	2	1	2.413
56.000	3.000	parametric gain	-0.239	n/a	n/a	16	10	-11.740	4	0	1.686
62.000	3.000	parametric gain	0.111	n/a	n/a	30	13	-6.060	3	0	1.757
74.000	3.000	parametric gain	-0.289	n/a	n/a	14	17	-33.160	4	0	1.549
78.000	3.000	parametric gain	0.061	n/a	n/a	28	19	-24.700	4	0	1.525
82.000	3.000	parametric gain	-0.289	n/a	n/a	14	20	-41.480	4	0	1.396
86.000	3.000	parametric gain	0.011	n/a	n/a	26	16	-18.380	4	0	1.190
90.000	3.000	parametric gain	0.361	n/a	n/a	40	5	26.130	3	0	1.038
94.000	3.000	parametric gain	0.061	n/a	n/a	28	12	-5.290	3	0	1.953
98.000	3.000	parametric gain	-0.139	n/a	n/a	20	16	-24.380	4	0	1.550
102.000	3.000	parametric gain	0.011	n/a	n/a	26	5	12.130	2	1	1.654
106.000	3.000	parametric gain	0.161	n/a	n/a	32	20	-23.480	4	0	1.493
110.000	3.000	parametric gain	-0.189	n/a	n/a	18	17	-29.160	4	0	1.399
116.000	3.000	parametric gain	-0.139	n/a	n/a	20	6	3.360	3	0	2.294
120.000	3.000	parametric gain	-0.139	n/a	n/a	20	18	-29.930	4	0	1.263
126.000	3.000	parametric gain	0.361	n/a	n/a	40	7	20.580	2	1	1.350
130.000	3.000	parametric gain	0.261	n/a	n/a	36	6	19.360	2	1	1.599
134.000	3.000	parametric gain	-0.239	n/a	n/a	16	20	-39.480	4	0	0.999
140.000	3.000	parametric gain	0.361	n/a	n/a	40	15	-1.610	3	0	1.519
148.000	3.000	parametric gain	-0.389	n/a	n/a	10	6	-6.640	4	0	1.423
156.000	3.000	parametric gain	-0.339	n/a	n/a	12	15	-29.610	4	0	1.135
160.000	3.000	parametric gain	0.211	n/a	n/a	34	17	-13.160	3	0	1.986
164.000	3.000	parametric gain	-0.189	n/a	n/a	18	14	-20.830	4	0	1.248
170.000	3.000	parametric gain	0.361	n/a	n/a	40	13	3.940	3	0	2.791
174.000	3.000	parametric gain	0.161	n/a	n/a	32	19	-20.700	3	0	2.240
178.000	3.000	parametric gain	-0.289	n/a	n/a	14	12	-19.290	4	0	1.159
182.000	3.000	parametric gain	0.161	n/a	n/a	32	10	4.260	3	0	1.599
192.000	3.000	parametric gain	0.261	n/a	n/a	36	17	-11.160	3	0	1.776
202.000	3.000	parametric gain	0.061	n/a	n/a	28	13	-8.060	3	0	2.032
208.000	3.000	parametric gain	0.211	n/a	n/a	34	13	-2.060	3	0	1.536
212.000	3.000	parametric gain	0.311	n/a	n/a	38	14	-0.830	3	0	1.353
220.000	3.000	parametric gain	0.161	n/a	n/a	32	11	1.490	3	0	2.448
224.000	3.000	parametric gain	0.161	n/a	n/a	32	9	7.040	2	1	1.593
234.000	3.000	parametric gain	0.111	n/a	n/a	30	16	-14.380	3	0	2.202
238.000	3.000	parametric gain	0.211	n/a	n/a	34	10	6.260	3	0	2.169
246.000	3.000	parametric gain	-0.189	n/a	n/a	18	8	-4.190	3	0	1.808
250.000	3.000	parametric gain	0.211	n/a	n/a	34	20	-21.480	3	0	2.322
256.000	3.000	parametric gain	0.161	n/a	n/a	32	16	-12.380	3	0	2.019
260.000	3.000	parametric gain	-0.039	n/a	n/a	24	12	-9.290	3	0	1.242
266.000	3.000	parametric gain	0.311	n/a	n/a	38	12	4.710	0	-1	0.000
272.000	3.000	parametric gain	0.311	n/a	n/a	38	10	10.260	3	0	0.001
280.000	3.000	parametric gain	-0.039	n/a	n/a	24	7	4.580	2	1	1.602
284.000	3.000	parametric gain	-0.239	n/a	n/a	16	13	-20.060	4	0	1.313
296.000	3.000	parametric gain	0.261	n/a	n/a	36	19	-16.700	3	0	1.850
310.000	3.000	parametric gain	0.161	n/a	n/a	32	5	18.130	2	1	1.539
316.000	3.000	parametric gain	0.211	n/a	n/a	34	9	9.040	3	0	2.484
320.000	3.000	parametric gain	0.061	n/a	n/a	28	7	8.580	0	-1	0.000
324.000	3.000	parametric gain	-0.039	n/a	n/a	24	13	-12.060	2	1	0.001
330.000	3.000	parametric gain	0.311	n/a	n/a	38	5	24.130	1	1	1.884
336.000	3.000	parametric gain	-0.089	n/a	n/a	22	9	-2.960	3	0	1.843
342.000	3.000	parametric gain	-0.389	n/a	n/a	10	11	-20.510	4	0	0.948
346.000	3.000	parametric gain	-0.339	n/a	n/a	12	14	-26.830	4	0	1.092
350.000	3.000	parametric gain	0.211	n/a	n/a	34	19	-18.700	4	0	2.453
360.000	3.000	parametric gain	0.311	n/a	n/a	38	7	18.580	2	1	1.524
364.000	3.000	parametric gain	0.111	n/a	n/a	30	6	13.360	1	1	1.733
368.000	3.000	parametric gain	0.011	n/a	n/a	26	18	-23.930	3	0	1.765
374.000	3.000	parametric gain	-0.289	n/a	n/a	14	6	-2.640	4	0	1.318
378.000	3.000	parametric gain	-0.239	n/a	n/a	16	12	-17.290	4	0	1.725
382.000	3.000	parametric gain	-0.089	n/a	n/a	22	20	-33.480	4	0	1.205
386.000	3.000	parametric gain	-0.339	n/a	n/a	12	17	-35.160	4	0	1.366
398.000	3.000	parametric gain	-0.389	n/a	n/a	10	7	-9.420	4	0	1.493
402.000	3.000	parametric gain	-0.189	n/a	n/a	18	20	-37.480	4	0	1.703
408.000	3.000	parametric gain	-0.339	n/a	n/a	12	6	-4.640	3	0	2.630
412.000	3.000	parametric gain	0.161	n/a	n/a	32	6	15.360	1	1	1.774
416.000	3.000	parametric gain	-0.189	n/a	n/a	18	7	-1.420	3	0	1.805
420.000	3.000	parametric gain	0.361	n/a	n/a	40	10	12.260	2	1	1.662
424.000	3.000	parametric gain	-0.289	n/a	n/a	14	14	-24.830	4	0	1.143
428.000	3.000	parametric gain	0.111	n/a	n/a	30	19	-22.700	3	0	1.567
436.000	3.000	parametric gain	-0.039	n/a	n/a	24	18	-25.930	3	0	1.175
440.000	3.000	parametric gain	-0.389	n/a	n/a	10	12	-23.290	4	0	1.152
444.000	3.000	parametric gain	0.361	n/a	n/a	40	19	-12.700	3	0	2.219
448.000	3.000	parametric gain	-0.039	n/a	n/a	24	9	-0.960	2	1	1.183
458.000	3.000	parametric gain	-0.239	n/a	n/a	16	18	-33.930	4	0	0.991
462.000	3.000	parametric gain	0.261	n/a	n/a	36	12	2.710	2	1	2.360
466.000	3.000	parametric gain	0.011	n/a	n/a	26	9	1.040	1	1	2.095
470.000	3.000	parametric gain	-0.139	n/a	n/a	20	12	-13.290	3	0	2.239
474.000	3.000	parametric gain	-0.039	n/a	n/a	24	14	-14.830	3	0	1.936
