onset	duration	trial_type
16.363	0.000	face-inverted-f1
16.430	0.000	face-inverted-f2
16.496	0.000	face-inverted-f3
16.562	0.000	face-inverted-f4
16.629	0.000	face-inverted-f5
16.695	0.000	face-inverted-f6
17.162	0.000	house-upright-f1
17.212	0.000	house-upright-f2
17.262	0.000	house-upright-f3
17.312	0.000	house-upright-f4
17.361	0.000	house-upright-f5
17.411	0.000	house-upright-f6
17.778	0.000	house-inverted-f1
17.845	0.000	house-inverted-f2
17.911	0.000	house-inverted-f3
17.978	0.000	house-inverted-f4
18.044	0.000	house-inverted-f5
18.110	0.000	house-inverted-f6
18.577	0.000	face-upright-f1
18.660	0.000	face-upright-f2
18.743	0.000	face-upright-f3
18.827	0.000	face-upright-f4
18.910	0.000	face-upright-f5
18.993	0.000	face-upright-f6
19.576	0.000	checker-f1
19.643	0.000	checker-f2
19.709	0.000	checker-f3
19.775	0.000	checker-f4
19.842	0.000	checker-f5
19.909	0.000	checker-f6
20.375	0.000	face-inverted-f1
20.458	0.000	face-inverted-f2
20.541	0.000	face-inverted-f3
20.625	0.000	face-inverted-f4
20.708	0.000	face-inverted-f5
20.791	0.000	face-inverted-f6
21.374	0.000	checker-f1
21.440	0.000	checker-f2
21.507	0.000	checker-f3
21.573	0.000	checker-f4
21.641	0.000	checker-f5
21.707	0.000	checker-f6
22.173	0.000	face-upright-f1
22.239	0.000	face-upright-f2
22.307	0.000	face-upright-f3
22.373	0.000	face-upright-f4
22.439	0.000	face-upright-f5
22.506	0.000	face-upright-f6
22.973	0.000	house-inverted-f1
23.056	0.000	house-inverted-f2
23.139	0.000	house-inverted-f3
23.222	0.000	house-inverted-f4
23.305	0.000	house-inverted-f5
23.389	0.000	house-inverted-f6
23.971	0.000	house-upright-f1
24.038	0.000	house-upright-f2
24.104	0.000	house-upright-f3
24.171	0.000	house-upright-f4
24.237	0.000	house-upright-f5
24.304	0.000	house-upright-f6
24.771	0.000	face-inverted-f1
24.837	0.000	face-inverted-f2
24.903	0.000	face-inverted-f3
24.970	0.000	face-inverted-f4
25.036	0.000	face-inverted-f5
25.104	0.000	face-inverted-f6
25.569	0.000	house-inverted-f1
25.636	0.000	house-inverted-f2
25.702	0.000	house-inverted-f3
25.770	0.000	house-inverted-f4
25.836	0.000	house-inverted-f5
25.902	0.000	house-inverted-f6
26.368	0.000	checker-f1
26.436	0.000	checker-f2
26.502	0.000	checker-f3
26.568	0.000	checker-f4
26.635	0.000	checker-f5
26.701	0.000	checker-f6
27.168	0.000	house-upright-f1
27.234	0.000	house-upright-f2
27.301	0.000	house-upright-f3
27.367	0.000	house-upright-f4
27.434	0.000	house-upright-f5
27.501	0.000	house-upright-f6
27.967	0.000	face-upright-f1
28.050	0.000	face-upright-f2
28.133	0.000	face-upright-f3
28.217	0.000	face-upright-f4
28.300	0.000	face-upright-f5
28.383	0.000	face-upright-f6
28.966	0.000	house-upright-f1
29.032	0.000	house-upright-f2
29.099	0.000	house-upright-f3
29.165	0.000	house-upright-f4
29.232	0.000	house-upright-f5
29.299	0.000	house-upright-f6
29.765	0.000	house-inverted-f1
29.848	0.000	house-inverted-f2
29.915	0.000	house-inverted-f3
29.998	0.000	house-inverted-f4
30.081	0.000	house-inverted-f5
30.147	0.000	house-inverted-f6
30.697	0.000	face-upright-f1
30.764	0.000	face-upright-f2
30.830	0.000	face-upright-f3
30.896	0.000	face-upright-f4
30.964	0.000	face-upright-f5
31.030	0.000	face-upright-f6
31.496	0.000	checker-f1
31.562	0.000	checker-f2
31.630	0.000	checker-f3
31.696	0.000	checker-f4
31.763	0.000	checker-f5
31.829	0.000	checker-f6
32.295	0.000	face-inverted-f1
32.362	0.000	face-inverted-f2
32.429	0.000	face-inverted-f3
32.495	0.000	face-inverted-f4
32.562	0.000	face-inverted-f5
32.628	0.000	face-inverted-f6
33.095	0.000	house-upright-f1
33.161	0.000	house-upright-f2
33.228	0.000	house-upright-f3
33.294	0.000	house-upright-f4
33.361	0.000	house-upright-f5
33.428	0.000	house-upright-f6
33.894	0.000	checker-f1
33.960	0.000	checker-f2
34.026	0.000	checker-f3
34.094	0.000	checker-f4
34.160	0.000	checker-f5
34.227	0.000	checker-f6
34.692	0.000	house-inverted-f1
34.776	0.000	house-inverted-f2
34.859	0.000	house-inverted-f3
34.942	0.000	house-inverted-f4
35.025	0.000	house-inverted-f5
35.109	0.000	house-inverted-f6
35.708	0.000	face-inverted-f1
35.792	0.000	face-inverted-f2
35.875	0.000	face-inverted-f3
35.958	0.000	face-inverted-f4
36.041	0.000	face-inverted-f5
36.124	0.000	face-inverted-f6
36.707	0.000	face-upright-f1
36.790	0.000	face-upright-f2
36.874	0.000	face-upright-f3
36.957	0.000	face-upright-f4
37.040	0.000	face-upright-f5
37.123	0.000	face-upright-f6
37.706	0.000	house-inverted-f1
37.772	0.000	house-inverted-f2
37.839	0.000	house-inverted-f3
37.906	0.000	house-inverted-f4
37.973	0.000	house-inverted-f5
38.039	0.000	house-inverted-f6
38.505	0.000	house-upright-f1
38.572	0.000	house-upright-f2
38.639	0.000	house-upright-f3
38.705	0.000	house-upright-f4
38.771	0.000	house-upright-f5
38.838	0.000	house-upright-f6
39.305	0.000	face-inverted-f1
39.371	0.000	face-inverted-f2
39.438	0.000	face-inverted-f3
39.504	0.000	face-inverted-f4
39.570	0.000	face-inverted-f5
39.638	0.000	face-inverted-f6
40.104	0.000	face-upright-f1
40.187	0.000	face-upright-f2
40.270	0.000	face-upright-f3
40.354	0.000	face-upright-f4
40.437	0.000	face-upright-f5
40.520	0.000	face-upright-f6
41.103	0.000	checker-f1
41.186	0.000	checker-f2
41.269	0.000	checker-f3
41.353	0.000	checker-f4
41.436	0.000	checker-f5
41.519	0.000	checker-f6
42.102	0.000	face-upright-f1
42.168	0.000	face-upright-f2
42.234	0.000	face-upright-f3
42.301	0.000	face-upright-f4
42.367	0.000	face-upright-f5
42.435	0.000	face-upright-f6
42.900	0.000	house-inverted-f1
42.967	0.000	house-inverted-f2
43.033	0.000	house-inverted-f3
43.101	0.000	house-inverted-f4
43.167	0.000	house-inverted-f5
43.233	0.000	house-inverted-f6
43.699	0.000	house-upright-f1
43.783	0.000	house-upright-f2
43.866	0.000	house-upright-f3
43.949	0.000	house-upright-f4
44.032	0.000	house-upright-f5
44.116	0.000	house-upright-f6
44.715	0.000	face-inverted-f1
44.781	0.000	face-inverted-f2
44.849	0.000	face-inverted-f3
44.915	0.000	face-inverted-f4
44.981	0.000	face-inverted-f5
45.048	0.000	face-inverted-f6
45.515	0.000	checker-f1
45.581	0.000	checker-f2
45.647	0.000	checker-f3
45.714	0.000	checker-f4
45.780	0.000	checker-f5
45.848	0.000	checker-f6
46.313	0.000	face-inverted-f1
46.396	0.000	face-inverted-f2
46.479	0.000	face-inverted-f3
46.563	0.000	face-inverted-f4
46.646	0.000	face-inverted-f5
46.729	0.000	face-inverted-f6
47.312	0.000	house-inverted-f1
47.379	0.000	house-inverted-f2
47.445	0.000	house-inverted-f3
47.512	0.000	house-inverted-f4
47.579	0.000	house-inverted-f5
47.646	0.000	house-inverted-f6
48.111	0.000	checker-f1
48.178	0.000	checker-f2
48.244	0.000	checker-f3
48.312	0.000	checker-f4
48.378	0.000	checker-f5
48.444	0.000	checker-f6
48.910	0.000	house-upright-f1
48.994	0.000	house-upright-f2
49.077	0.000	house-upright-f3
49.160	0.000	house-upright-f4
49.243	0.000	house-upright-f5
49.327	0.000	house-upright-f6
49.909	0.000	face-upright-f1
49.976	0.000	face-upright-f2
50.043	0.000	face-upright-f3
50.109	0.000	face-upright-f4
50.176	0.000	face-upright-f5
50.242	0.000	face-upright-f6
50.709	0.000	face-inverted-f1
50.775	0.000	face-inverted-f2
50.842	0.000	face-inverted-f3
50.908	0.000	face-inverted-f4
50.975	0.000	face-inverted-f5
51.042	0.000	face-inverted-f6
51.508	0.000	checker-f1
51.574	0.000	checker-f2
51.641	0.000	checker-f3
51.707	0.000	checker-f4
51.774	0.000	checker-f5
51.841	0.000	checker-f6
52.307	0.000	house-upright-f1
52.390	0.000	house-upright-f2
52.474	0.000	house-upright-f3
52.557	0.000	house-upright-f4
52.640	0.000	house-upright-f5
52.723	0.000	house-upright-f6
53.306	0.000	face-upright-f1
53.372	0.000	face-upright-f2
53.438	0.000	face-upright-f3
53.506	0.000	face-upright-f4
53.572	0.000	face-upright-f5
53.639	0.000	face-upright-f6
54.104	0.000	house-inverted-f1
54.172	0.000	house-inverted-f2
54.238	0.000	house-inverted-f3
54.305	0.000	house-inverted-f4
54.371	0.000	house-inverted-f5
54.438	0.000	house-inverted-f6
54.904	0.000	house-inverted-f1
54.971	0.000	house-inverted-f2
55.037	0.000	house-inverted-f3
55.104	0.000	house-inverted-f4
55.170	0.000	house-inverted-f5
55.237	0.000	house-inverted-f6
55.703	0.000	face-inverted-f1
55.786	0.000	face-inverted-f2
55.869	0.000	face-inverted-f3
55.953	0.000	face-inverted-f4
56.036	0.000	face-inverted-f5
56.119	0.000	face-inverted-f6
56.719	0.000	face-upright-f1
56.785	0.000	face-upright-f2
56.852	0.000	face-upright-f3
56.918	0.000	face-upright-f4
56.985	0.000	face-upright-f5
57.052	0.000	face-upright-f6
57.518	0.000	checker-f1
57.584	0.000	checker-f2
57.651	0.000	checker-f3
57.718	0.000	checker-f4
57.784	0.000	checker-f5
57.851	0.000	checker-f6
58.317	0.000	house-upright-f1
58.400	0.000	house-upright-f2
58.483	0.000	house-upright-f3
58.566	0.000	house-upright-f4
58.649	0.000	house-upright-f5
58.733	0.000	house-upright-f6
59.315	0.000	checker-f1
59.399	0.000	checker-f2
59.482	0.000	checker-f3
59.565	0.000	checker-f4
59.648	0.000	checker-f5
59.732	0.000	checker-f6
60.314	0.000	face-upright-f1
60.381	0.000	face-upright-f2
60.448	0.000	face-upright-f3
60.515	0.000	face-upright-f4
60.581	0.000	face-upright-f5
60.647	0.000	face-upright-f6
61.114	0.000	face-inverted-f1
61.181	0.000	face-inverted-f2
61.247	0.000	face-inverted-f3
61.313	0.000	face-inverted-f4
61.380	0.000	face-inverted-f5
61.447	0.000	face-inverted-f6
61.913	0.000	house-inverted-f1
61.963	0.000	house-inverted-f2
62.013	0.000	house-inverted-f3
62.062	0.000	house-inverted-f4
62.112	0.000	house-inverted-f5
62.163	0.000	house-inverted-f6
62.513	0.000	house-upright-f1
62.579	0.000	house-upright-f2
62.646	0.000	house-upright-f3
62.712	0.000	house-upright-f4
62.778	0.000	house-upright-f5
62.846	0.000	house-upright-f6
63.312	0.000	house-upright-f1
63.395	0.000	house-upright-f2
63.478	0.000	house-upright-f3
63.562	0.000	house-upright-f4
63.645	0.000	house-upright-f5
63.728	0.000	house-upright-f6
64.311	0.000	house-inverted-f1
64.394	0.000	house-inverted-f2
64.477	0.000	house-inverted-f3
64.561	0.000	house-inverted-f4
64.644	0.000	house-inverted-f5
64.727	0.000	house-inverted-f6
65.343	0.000	face-upright-f1
65.393	0.000	face-upright-f2
65.442	0.000	face-upright-f3
65.492	0.000	face-upright-f4
65.542	0.000	face-upright-f5
65.593	0.000	face-upright-f6
65.942	0.000	face-inverted-f1
66.009	0.000	face-inverted-f2
66.075	0.000	face-inverted-f3
66.142	0.000	face-inverted-f4
66.208	0.000	face-inverted-f5
66.275	0.000	face-inverted-f6
66.741	0.000	checker-f1
66.808	0.000	checker-f2
66.874	0.000	checker-f3
66.940	0.000	checker-f4
67.008	0.000	checker-f5
67.074	0.000	checker-f6
67.540	0.000	house-inverted-f1
67.606	0.000	house-inverted-f2
67.674	0.000	house-inverted-f3
67.740	0.000	house-inverted-f4
67.807	0.000	house-inverted-f5
67.873	0.000	house-inverted-f6
68.339	0.000	face-upright-f1
68.406	0.000	face-upright-f2
68.473	0.000	face-upright-f3
68.539	0.000	face-upright-f4
68.605	0.000	face-upright-f5
68.672	0.000	face-upright-f6
69.139	0.000	checker-f1
69.205	0.000	checker-f2
69.271	0.000	checker-f3
69.338	0.000	checker-f4
69.405	0.000	checker-f5
69.472	0.000	checker-f6
69.938	0.000	face-inverted-f1
70.004	0.000	face-inverted-f2
70.070	0.000	face-inverted-f3
70.138	0.000	face-inverted-f4
70.204	0.000	face-inverted-f5
70.271	0.000	face-inverted-f6
70.736	0.000	house-upright-f1
70.804	0.000	house-upright-f2
70.870	0.000	house-upright-f3
70.937	0.000	house-upright-f4
71.003	0.000	house-upright-f5
71.069	0.000	house-upright-f6
71.536	0.000	checker-f1
71.603	0.000	checker-f2
71.669	0.000	checker-f3
71.735	0.000	checker-f4
71.802	0.000	checker-f5
71.869	0.000	checker-f6
72.335	0.000	house-upright-f1
72.418	0.000	house-upright-f2
72.501	0.000	house-upright-f3
72.585	0.000	house-upright-f4
72.668	0.000	house-upright-f5
72.751	0.000	house-upright-f6
73.334	0.000	face-inverted-f1
73.417	0.000	face-inverted-f2
73.500	0.000	face-inverted-f3
73.584	0.000	face-inverted-f4
73.667	0.000	face-inverted-f5
73.750	0.000	face-inverted-f6
74.333	0.000	face-upright-f1
74.399	0.000	face-upright-f2
74.466	0.000	face-upright-f3
74.532	0.000	face-upright-f4
74.600	0.000	face-upright-f5
74.666	0.000	face-upright-f6
75.132	0.000	house-inverted-f1
75.198	0.000	house-inverted-f2
75.265	0.000	house-inverted-f3
75.332	0.000	house-inverted-f4
75.398	0.000	house-inverted-f5
75.465	0.000	house-inverted-f6
75.931	0.000	face-upright-f1
76.015	0.000	face-upright-f2
76.098	0.000	face-upright-f3
76.181	0.000	face-upright-f4
76.264	0.000	face-upright-f5
76.348	0.000	face-upright-f6
76.930	0.000	checker-f1
76.996	0.000	checker-f2
77.063	0.000	checker-f3
77.130	0.000	checker-f4
77.196	0.000	checker-f5
77.263	0.000	checker-f6
77.729	0.000	face-inverted-f1
77.812	0.000	face-inverted-f2
77.896	0.000	face-inverted-f3
77.979	0.000	face-inverted-f4
78.062	0.000	face-inverted-f5
78.146	0.000	face-inverted-f6
78.728	0.000	house-upright-f1
78.795	0.000	house-upright-f2
78.861	0.000	house-upright-f3
78.928	0.000	house-upright-f4
78.994	0.000	house-upright-f5
79.061	0.000	house-upright-f6
79.527	0.000	house-inverted-f1
79.594	0.000	house-inverted-f2
79.660	0.000	house-inverted-f3
79.727	0.000	house-inverted-f4
79.794	0.000	house-inverted-f5
79.860	0.000	house-inverted-f6
80.326	0.000	house-inverted-f1
80.393	0.000	house-inverted-f2
80.459	0.000	house-inverted-f3
80.543	0.000	house-inverted-f4
80.626	0.000	house-inverted-f5
80.692	0.000	house-inverted-f6
81.242	0.000	house-upright-f1
81.309	0.000	house-upright-f2
81.375	0.000	house-upright-f3
81.441	0.000	house-upright-f4
81.508	0.000	house-upright-f5
81.575	0.000	house-upright-f6
82.041	0.000	face-inverted-f1
82.124	0.000	face-inverted-f2
82.207	0.000	face-inverted-f3
82.291	0.000	face-inverted-f4
82.374	0.000	face-inverted-f5
82.457	0.000	face-inverted-f6
83.040	0.000	face-upright-f1
83.123	0.000	face-upright-f2
83.206	0.000	face-upright-f3
83.290	0.000	face-upright-f4
83.373	0.000	face-upright-f5
83.456	0.000	face-upright-f6
84.039	0.000	checker-f1
84.105	0.000	checker-f2
84.172	0.000	checker-f3
84.238	0.000	checker-f4
84.306	0.000	checker-f5
84.372	0.000	checker-f6
84.838	0.000	face-upright-f1
84.921	0.000	face-upright-f2
85.005	0.000	face-upright-f3
85.088	0.000	face-upright-f4
85.171	0.000	face-upright-f5
85.254	0.000	face-upright-f6
85.837	0.000	house-inverted-f1
85.920	0.000	house-inverted-f2
86.003	0.000	house-inverted-f3
86.087	0.000	house-inverted-f4
86.170	0.000	house-inverted-f5
86.253	0.000	house-inverted-f6
86.836	0.000	house-upright-f1
86.919	0.000	house-upright-f2
87.002	0.000	house-upright-f3
87.086	0.000	house-upright-f4
87.169	0.000	house-upright-f5
87.252	0.000	house-upright-f6
87.835	0.000	checker-f1
87.901	0.000	checker-f2
87.968	0.000	checker-f3
88.034	0.000	checker-f4
88.101	0.000	checker-f5
88.168	0.000	checker-f6
88.634	0.000	face-inverted-f1
88.717	0.000	face-inverted-f2
88.801	0.000	face-inverted-f3
88.884	0.000	face-inverted-f4
