onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
194.000	3.000	parametric gain	-0.069	n/a	n/a	22	19	-14.840	4	0	1.736
200.000	3.000	parametric gain	0.281	n/a	n/a	36	9	18.550	1	1	1.750
204.000	3.000	parametric gain	0.031	n/a	n/a	26	6	14.370	1	1	1.497
208.000	3.000	parametric gain	0.131	n/a	n/a	30	5	20.300	1	1	1.068
212.000	3.000	parametric gain	0.281	n/a	n/a	36	7	22.430	1	1	0.918
216.000	3.000	parametric gain	-0.169	n/a	n/a	18	10	-1.390	3	0	2.012
220.000	3.000	parametric gain	0.131	n/a	n/a	30	9	12.550	1	1	1.157
226.000	3.000	parametric gain	0.131	n/a	n/a	30	12	6.730	2	1	2.339
236.000	3.000	parametric gain	-0.269	n/a	n/a	14	8	-1.510	2	1	1.483
240.000	3.000	parametric gain	-0.119	n/a	n/a	20	19	-16.840	3	0	2.520
244.000	3.000	parametric gain	0.081	n/a	n/a	28	14	0.850	2	1	2.308
250.000	3.000	parametric gain	-0.219	n/a	n/a	16	17	-16.960	4	0	1.453
258.000	3.000	parametric gain	0.031	n/a	n/a	26	8	10.490	1	1	1.367
262.000	3.000	parametric gain	-0.369	n/a	n/a	10	17	-22.960	4	0	1.150
274.000	3.000	parametric gain	-0.319	n/a	n/a	12	5	2.300	1	1	1.267
282.000	3.000	parametric gain	0.381	n/a	n/a	40	6	28.370	1	1	1.251
286.000	3.000	parametric gain	0.281	n/a	n/a	36	13	10.790	2	1	1.415
294.000	3.000	parametric gain	-0.369	n/a	n/a	10	9	-7.450	4	0	1.161
298.000	3.000	parametric gain	0.231	n/a	n/a	34	18	-0.900	2	1	1.809
304.000	3.000	parametric gain	0.131	n/a	n/a	30	15	0.910	2	1	2.522
316.000	3.000	parametric gain	-0.169	n/a	n/a	18	9	0.550	2	1	1.817
322.000	3.000	parametric gain	0.031	n/a	n/a	26	20	-12.780	3	0	1.983
326.000	3.000	parametric gain	0.281	n/a	n/a	36	20	-2.780	3	0	2.528
330.000	3.000	parametric gain	-0.069	n/a	n/a	22	15	-7.090	0	-1	0.000
334.000	3.000	parametric gain	0.331	n/a	n/a	38	8	22.490	1	1	1.187
342.000	3.000	parametric gain	0.081	n/a	n/a	28	16	-3.020	2	1	2.084
348.000	3.000	parametric gain	0.231	n/a	n/a	34	12	10.730	1	1	2.290
358.000	3.000	parametric gain	0.081	n/a	n/a	28	15	-1.090	2	1	1.711
364.000	3.000	parametric gain	-0.019	n/a	n/a	24	17	-8.960	3	0	2.225
368.000	3.000	parametric gain	0.081	n/a	n/a	28	11	6.670	2	1	1.761
372.000	3.000	parametric gain	-0.219	n/a	n/a	16	9	-1.450	1	1	1.340
378.000	3.000	parametric gain	-0.069	n/a	n/a	22	13	-3.210	2	1	2.923
384.000	3.000	parametric gain	0.381	n/a	n/a	40	11	18.670	1	1	1.257
390.000	3.000	parametric gain	0.081	n/a	n/a	28	8	12.490	1	1	1.500
396.000	3.000	parametric gain	0.281	n/a	n/a	36	16	4.980	2	1	1.181
400.000	3.000	parametric gain	-0.119	n/a	n/a	20	10	0.610	3	0	2.400
404.000	3.000	parametric gain	-0.369	n/a	n/a	10	18	-24.900	4	0	2.144
408.000	3.000	parametric gain	0.381	n/a	n/a	40	9	22.550	1	1	1.028
412.000	3.000	parametric gain	0.181	n/a	n/a	32	7	18.430	1	1	1.720
422.000	3.000	parametric gain	0.381	n/a	n/a	40	16	8.980	2	1	1.793
426.000	3.000	parametric gain	0.131	n/a	n/a	30	17	-2.960	3	0	1.504
432.000	3.000	parametric gain	-0.019	n/a	n/a	24	5	14.300	1	1	1.004
436.000	3.000	parametric gain	-0.219	n/a	n/a	16	7	2.430	1	1	1.296
440.000	3.000	parametric gain	-0.069	n/a	n/a	22	18	-12.900	4	0	1.724
444.000	3.000	parametric gain	0.031	n/a	n/a	26	19	-10.840	4	0	2.033
448.000	3.000	parametric gain	-0.019	n/a	n/a	24	20	-14.780	0	-1	0.000
452.000	3.000	parametric gain	0.231	n/a	n/a	34	6	22.370	1	1	1.371
460.000	3.000	parametric gain	-0.019	n/a	n/a	24	16	-7.020	3	0	1.778
468.000	3.000	parametric gain	-0.069	n/a	n/a	22	6	10.370	1	1	1.742
474.000	3.000	parametric gain	-0.319	n/a	n/a	12	7	-1.570	2	1	1.612
