onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
374.000	3.000	parametric gain	-0.289	n/a	n/a	14	6	2.370	2	1	2.679
378.000	3.000	parametric gain	-0.239	n/a	n/a	16	12	-7.270	3	0	2.119
382.000	3.000	parametric gain	-0.089	n/a	n/a	22	20	-16.780	4	0	1.428
386.000	3.000	parametric gain	-0.339	n/a	n/a	12	17	-20.960	4	0	1.524
398.000	3.000	parametric gain	-0.389	n/a	n/a	10	7	-3.570	3	0	2.216
402.000	3.000	parametric gain	-0.189	n/a	n/a	18	20	-20.780	4	0	1.490
408.000	3.000	parametric gain	-0.339	n/a	n/a	12	6	0.370	3	0	2.064
412.000	3.000	parametric gain	0.161	n/a	n/a	32	6	20.370	1	1	1.954
416.000	3.000	parametric gain	-0.189	n/a	n/a	18	7	4.430	2	1	1.936
420.000	3.000	parametric gain	0.361	n/a	n/a	40	10	20.610	1	1	0.910
424.000	3.000	parametric gain	-0.289	n/a	n/a	14	14	-13.150	4	0	1.098
428.000	3.000	parametric gain	0.111	n/a	n/a	30	19	-6.840	2	1	2.039
436.000	3.000	parametric gain	-0.039	n/a	n/a	24	18	-10.900	3	0	2.059
440.000	3.000	parametric gain	-0.389	n/a	n/a	10	12	-13.270	4	0	1.211
444.000	3.000	parametric gain	0.361	n/a	n/a	40	19	3.160	3	0	2.411
448.000	3.000	parametric gain	-0.039	n/a	n/a	24	9	6.550	2	1	2.584
458.000	3.000	parametric gain	-0.239	n/a	n/a	16	18	-18.900	4	0	1.115
462.000	3.000	parametric gain	0.261	n/a	n/a	36	12	12.730	2	1	2.668
466.000	3.000	parametric gain	0.011	n/a	n/a	26	9	8.550	2	1	2.185
470.000	3.000	parametric gain	-0.139	n/a	n/a	20	12	-3.270	2	1	1.953
474.000	3.000	parametric gain	-0.039	n/a	n/a	24	14	-3.150	2	1	2.615
