onset	duration	label	channels
n/a	n/a	chan_manual	["EEG048","EEG049","EEG059","EEG060","EEG074","EEG082"]
n/a	n/a	chan_ch_sd	["EEG074","EEG082"]
n/a	n/a	chan_bridge	["EEG048","EEG049","EEG059","EEG060"]
n/a	n/a	chan_rank	["EEG022"]
n/a	n/a	comp_manual	["ICA001","ICA002","ICA003","ICA004","ICA005","ICA006","ICA008","ICA009","ICA010","ICA011","ICA012","ICA013","ICA014","ICA015","ICA016","ICA017","ICA018","ICA019","ICA020","ICA022","ICA023","ICA024","ICA025","ICA026","ICA028","ICA029","ICA030","ICA031","ICA033","ICA034","ICA035","ICA036","ICA037","ICA038","ICA039","ICA040","ICA041","ICA042","ICA044","ICA045","ICA047","ICA048","ICA049","ICA050","ICA051","ICA052","ICA053","ICA055","ICA056","ICA057","ICA058","ICA060","ICA062","ICA064","ICA066","ICA068","ICA073","ICA074","ICA075","ICA077","ICA078","ICA079","ICA080","ICA081","ICA082","ICA083","ICA084","ICA085","ICA088","ICA090","ICA091","ICA093","ICA094","ICA095","ICA096","ICA097","ICA099","ICA100","ICA101","ICA102","ICA103","ICA104","ICA105","ICA106","ICA107","ICA108","ICA109","ICA110","ICA111","ICA112","ICA113","ICA114","ICA115","ICA116","ICA117","ICA118","ICA119","ICA120"]
n/a	n/a	comp_ic_rt	["ICA002","ICA018","ICA019","ICA027","ICA031","ICA032","ICA033","ICA040","ICA043","ICA046","ICA047","ICA054","ICA059","ICA061","ICA063","ICA065","ICA067","ICA068","ICA069","ICA070","ICA071","ICA072","ICA073","ICA076","ICA078","ICA080","ICA081","ICA082","ICA083","ICA085","ICA086","ICA087","ICA088","ICA089","ICA090","ICA091","ICA092","ICA093","ICA094","ICA096","ICA097","ICA098","ICA099","ICA100","ICA102","ICA103","ICA104","ICA105","ICA106","ICA107","ICA108","ICA109","ICA110","ICA111","ICA112","ICA113","ICA114","ICA115","ICA116","ICA121"]
n/a	n/a	comp_brain	["ICA007","ICA027","ICA032","ICA046","ICA054","ICA059","ICA063","ICA065","ICA067","ICA069","ICA071","ICA072","ICA076","ICA087","ICA092","ICA098","ICA105","ICA112"]
n/a	n/a	comp_muscle	["ICA005","ICA006","ICA008","ICA009","ICA010","ICA012","ICA013","ICA014","ICA015","ICA016","ICA017","ICA019","ICA020","ICA022","ICA023","ICA024","ICA025","ICA026","ICA028","ICA029","ICA030","ICA031","ICA033","ICA034","ICA035","ICA036","ICA037","ICA038","ICA039","ICA040","ICA041","ICA042","ICA044","ICA045","ICA047","ICA048","ICA049","ICA050","ICA051","ICA052","ICA053","ICA055","ICA056","ICA057","ICA058","ICA060","ICA062","ICA064","ICA066","ICA074","ICA079","ICA080","ICA083","ICA084","ICA085","ICA093","ICA094"]
n/a	n/a	comp_eye	["ICA004","ICA018","ICA068","ICA081","ICA096","ICA107"]
n/a	n/a	comp_line_noise	["ICA003","ICA089"]
n/a	n/a	comp_chan_noise	["ICA001","ICA002","ICA011","ICA073","ICA075","ICA077","ICA078","ICA082","ICA088","ICA090","ICA091","ICA095","ICA097","ICA099","ICA100","ICA101","ICA102","ICA103","ICA104","ICA106","ICA108","ICA109","ICA110","ICA111","ICA113","ICA115","ICA116","ICA117","ICA118","ICA119","ICA120","ICA121"]
n/a	n/a	comp_other	["ICA021","ICA043","ICA061","ICA070","ICA086","ICA114"]
0.0019531	20.3652	manual	n/a
0.0019531	13.3652	out_task	n/a
12.3633	8.0039	in_leadup_fhbc_fade	n/a
13.3652	222.9629	in_task_fhbc_fade	n/a
236.3262	35.668	manual	n/a
236.3262	28.668	out_task	n/a
263.9902	8.0039	in_leadup_fhbc_fade	n/a
264.9922	224.9766	in_task_fhbc_fade	n/a
489.9668	36.2852	manual	n/a
489.9668	29.2852	out_task	n/a
518.248	8.0039	in_leadup_fhbc_fade	n/a
519.25	220.5156	in_task_fhbc_fade	n/a
739.7637	34.207	manual	n/a
739.7637	27.207	out_task	n/a
765.9668	8.0039	in_leadup_fhbc_fade	n/a
766.9688	221.2812	in_task_fhbc_fade	n/a
975.002	1.002	ic_a	n/a
987.002	1.002	ic_dt	n/a
988.248	24.4883	manual	n/a
988.248	17.4883	out_task	n/a
1004.7324	8.0039	in_leadup_fhbc_onset	n/a
1005.7344	270.9434	in_task_fhbc_onset	n/a
1276.6758	36.627	manual	n/a
1276.6758	29.627	out_task	n/a
1305.2988	8.0039	in_leadup_fhbc_onset	n/a
1306.3008	272.0098	in_task_fhbc_onset	n/a
1578.3086	40.4102	manual	n/a
1578.3086	33.4102	out_task	n/a
1610.7148	8.0039	in_leadup_fhbc_onset	n/a
1611.7168	271.3086	in_task_fhbc_onset	n/a
1883.0234	33.0137	manual	n/a
1883.0234	26.0137	out_task	n/a
1908.0332	8.0039	in_leadup_fhbc_onset	n/a
1909.0352	270.0273	in_task_fhbc_onset	n/a
2167.002	1.002	ic_a	n/a
2179.0605	18.9434	manual	n/a
2179.0605	18.9434	out_task	n/a
