onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.063	0.7609999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
0.063	0.772	pumps_demean	n/a	n/a	n/a	-1.0
3.8339999999999996	0.47	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
3.8339999999999996	0.772	pumps_demean	n/a	n/a	n/a	0.0
6.51	0.499	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
6.51	0.772	pumps_demean	n/a	n/a	n/a	1.0
8.48	0.772	cash_demean	-0.43799999999999994	n/a	n/a	n/a
8.48	0.857	cash_fixed_real_RT	n/a	n/a	n/a	n/a
15.602	0.772	pumps_demean	n/a	n/a	n/a	-1.5
15.602	0.423	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
17.17	0.28	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
17.17	0.772	pumps_demean	n/a	n/a	n/a	-0.5
18.874000000000002	0.772	pumps_demean	n/a	n/a	n/a	0.5
18.874000000000002	0.311	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
21.848000000000003	0.32	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
21.848000000000003	0.772	pumps_demean	n/a	n/a	n/a	1.5
24.385	1.3030000000000002	cash_fixed_real_RT	n/a	n/a	n/a	n/a
24.385	0.772	cash_demean	0.562	n/a	n/a	n/a
30.835	0.772	pumps_demean	n/a	n/a	n/a	0.0
30.835	0.725	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
33.436	0.772	explode_demean	n/a	n/a	-1.6669999999999998	n/a
42.702	0.772	cash_demean	-3.438	n/a	n/a	n/a
42.702	1.163	cash_fixed_real_RT	n/a	n/a	n/a	n/a
53.593	0.772	pumps_demean	n/a	n/a	n/a	-0.5
53.593	0.648	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
56.349	0.436	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
56.349	0.772	pumps_demean	n/a	n/a	n/a	0.5
59.123000000000005	0.772	explode_demean	n/a	n/a	-0.667	n/a
63.479	1.2819999999999998	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
63.479	0.772	control_pumps_demean	n/a	-4.0	n/a	n/a
67.767	0.868	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
67.767	0.772	control_pumps_demean	n/a	-3.0	n/a	n/a
70.652	0.525	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
70.652	0.772	control_pumps_demean	n/a	-2.0	n/a	n/a
73.574	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
73.574	0.41100000000000003	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
75.242	0.311	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
75.242	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
77.887	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
77.887	0.402	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
79.96	0.353	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
79.96	0.772	control_pumps_demean	n/a	2.0	n/a	n/a
81.988	0.365	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
81.988	0.772	control_pumps_demean	n/a	3.0	n/a	n/a
84.147	0.382	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
84.147	0.772	control_pumps_demean	n/a	4.0	n/a	n/a
92.8	0.772	cash_demean	-3.438	n/a	n/a	n/a
92.8	1.913	cash_fixed_real_RT	n/a	n/a	n/a	n/a
98.65	0.772	pumps_demean	n/a	n/a	n/a	0.0
98.65	0.679	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
101.54	0.772	explode_demean	n/a	n/a	-1.6669999999999998	n/a
108.824	0.769	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
108.824	0.772	control_pumps_demean	n/a	-2.0	n/a	n/a
112.154	0.327	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
112.154	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
114.67399999999999	0.631	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
114.67399999999999	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
116.419	0.391	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
116.419	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
118.68700000000001	0.315	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
118.68700000000001	0.772	control_pumps_demean	n/a	2.0	n/a	n/a
126.698	0.772	pumps_demean	n/a	n/a	n/a	-1.0
126.698	1.472	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
129.232	0.418	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
129.232	0.772	pumps_demean	n/a	n/a	n/a	0.0
131.106	0.871	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
131.106	0.772	pumps_demean	n/a	n/a	n/a	1.0
134.179	0.535	cash_fixed_real_RT	n/a	n/a	n/a	n/a
134.179	0.772	cash_demean	-0.43799999999999994	n/a	n/a	n/a
137.959	0.772	control_pumps_demean	n/a	-3.0	n/a	n/a
137.959	0.9540000000000001	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
140.468	0.31	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
140.468	0.772	control_pumps_demean	n/a	-2.0	n/a	n/a
143.285	0.35700000000000004	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
143.285	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
145.05100000000002	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
145.05100000000002	0.431	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
146.69899999999998	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
146.69899999999998	0.415	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
148.289	0.772	control_pumps_demean	n/a	2.0	n/a	n/a
148.289	0.409	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
151.30700000000002	0.772	control_pumps_demean	n/a	3.0	n/a	n/a
151.30700000000002	0.327	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
164.078	0.868	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
164.078	0.772	pumps_demean	n/a	n/a	n/a	-1.0
166.12099999999998	0.49700000000000005	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
166.12099999999998	0.772	pumps_demean	n/a	n/a	n/a	0.0
168.081	0.772	pumps_demean	n/a	n/a	n/a	1.0
168.081	0.465	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
170.625	0.772	cash_demean	-0.43799999999999994	n/a	n/a	n/a
170.625	0.5379999999999999	cash_fixed_real_RT	n/a	n/a	n/a	n/a
175.787	0.772	pumps_demean	n/a	n/a	n/a	0.0
175.787	0.662	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
178.732	0.772	cash_demean	-2.438	n/a	n/a	n/a
178.732	1.3259999999999998	cash_fixed_real_RT	n/a	n/a	n/a	n/a
184.537	0.953	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
184.537	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
187.442	0.35200000000000004	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
187.442	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
189.332	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
189.332	0.303	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
207.63099999999997	1.003	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
207.63099999999997	0.772	control_pumps_demean	n/a	-2.0	n/a	n/a
209.757	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
209.757	0.662	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
211.761	0.513	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
211.761	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
213.78	0.495	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
213.78	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
216.523	0.772	control_pumps_demean	n/a	2.0	n/a	n/a
216.523	0.624	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
232.38	1.2309999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
232.38	0.772	control_pumps_demean	n/a	-5.0	n/a	n/a
235.49	0.441	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
235.49	0.772	control_pumps_demean	n/a	-4.0	n/a	n/a
237.88	0.772	control_pumps_demean	n/a	-3.0	n/a	n/a
237.88	0.483	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
240.63400000000001	0.772	control_pumps_demean	n/a	-2.0	n/a	n/a
240.63400000000001	0.473	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
243.78	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
243.78	0.5579999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
245.46900000000002	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
245.46900000000002	1.4140000000000001	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
248.451	0.784	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
248.451	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
252.298	0.77	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
252.298	0.772	control_pumps_demean	n/a	2.0	n/a	n/a
256.111	0.772	control_pumps_demean	n/a	3.0	n/a	n/a
256.111	0.532	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
258.318	0.772	control_pumps_demean	n/a	4.0	n/a	n/a
258.318	0.733	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
261.191	0.772	control_pumps_demean	n/a	5.0	n/a	n/a
261.191	0.764	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
270.497	0.772	pumps_demean	n/a	n/a	n/a	-1.0
270.497	0.892	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
273.14799999999997	0.34299999999999997	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
273.14799999999997	0.772	pumps_demean	n/a	n/a	n/a	0.0
276.17900000000003	0.46399999999999997	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
276.17900000000003	0.772	pumps_demean	n/a	n/a	n/a	1.0
278.48900000000003	0.49	cash_fixed_real_RT	n/a	n/a	n/a	n/a
278.48900000000003	0.772	cash_demean	-0.43799999999999994	n/a	n/a	n/a
282.468	0.772	pumps_demean	n/a	n/a	n/a	-1.0
282.468	0.735	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
284.836	0.335	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
284.836	0.772	pumps_demean	n/a	n/a	n/a	0.0
286.509	0.772	pumps_demean	n/a	n/a	n/a	1.0
