onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.063	0.8240000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
0.063	0.772	pumps_demean	n/a	n/a	n/a	-1.0
1.992	0.35100000000000003	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
1.992	0.772	pumps_demean	n/a	n/a	n/a	0.0
4.4830000000000005	0.509	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
4.4830000000000005	0.772	pumps_demean	n/a	n/a	n/a	1.0
6.917000000000001	0.772	explode_demean	n/a	n/a	0.909	n/a
16.836	0.772	control_pumps_demean	n/a	-2.0	n/a	n/a
16.836	0.532	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
19.649	1.015	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
19.649	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
22.651	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
22.651	1.093	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
26.355999999999998	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
26.355999999999998	0.7979999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
29.142	0.747	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
29.142	0.772	control_pumps_demean	n/a	2.0	n/a	n/a
43.153	0.6629999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
43.153	0.772	pumps_demean	n/a	n/a	n/a	-1.5
45.43	0.772	pumps_demean	n/a	n/a	n/a	-0.5
45.43	0.5870000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
48.483000000000004	0.7490000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
48.483000000000004	0.772	pumps_demean	n/a	n/a	n/a	0.5
51.457	0.772	pumps_demean	n/a	n/a	n/a	1.5
51.457	1.335	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
55.013000000000005	0.772	cash_demean	2.053	n/a	n/a	n/a
55.013000000000005	1.3559999999999999	cash_fixed_real_RT	n/a	n/a	n/a	n/a
60.793	0.5429999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
60.793	0.772	pumps_demean	n/a	n/a	n/a	-1.0
64.39699999999999	0.772	pumps_demean	n/a	n/a	n/a	0.0
64.39699999999999	0.547	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
66.309	0.46	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
66.309	0.772	pumps_demean	n/a	n/a	n/a	1.0
68.568	0.772	explode_demean	n/a	n/a	0.909	n/a
75.32600000000001	1.138	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
75.32600000000001	0.772	pumps_demean	n/a	n/a	n/a	0.0
78.631	1.561	cash_fixed_real_RT	n/a	n/a	n/a	n/a
78.631	0.772	cash_demean	-0.9470000000000001	n/a	n/a	n/a
85.382	0.579	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
85.382	0.772	pumps_demean	n/a	n/a	n/a	-1.5
87.84100000000001	0.772	pumps_demean	n/a	n/a	n/a	-0.5
87.84100000000001	0.359	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
89.91	0.772	pumps_demean	n/a	n/a	n/a	0.5
89.91	0.387	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
93.21	0.772	pumps_demean	n/a	n/a	n/a	1.5
93.21	0.8540000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
96.264	0.7759999999999999	cash_fixed_real_RT	n/a	n/a	n/a	n/a
96.264	0.772	cash_demean	2.053	n/a	n/a	n/a
103.551	0.772	pumps_demean	n/a	n/a	n/a	-0.5
103.551	0.7609999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
106.762	0.526	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
106.762	0.772	pumps_demean	n/a	n/a	n/a	0.5
109.37700000000001	0.772	cash_demean	0.053	n/a	n/a	n/a
109.37700000000001	0.696	cash_fixed_real_RT	n/a	n/a	n/a	n/a
114.03299999999999	0.772	control_pumps_demean	n/a	-2.5	n/a	n/a
114.03299999999999	0.9279999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
116.34899999999999	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
116.34899999999999	0.435	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
118.78399999999999	0.545	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
118.78399999999999	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
121.214	0.515	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
121.214	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
124.109	0.732	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
124.109	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
126.04700000000001	0.7859999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
126.04700000000001	0.772	control_pumps_demean	n/a	2.5	n/a	n/a
133.357	0.828	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
133.357	0.772	pumps_demean	n/a	n/a	n/a	0.0
136.986	0.772	explode_demean	n/a	n/a	-1.091	n/a
141.423	0.746	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
141.423	0.772	control_pumps_demean	n/a	-3.5	n/a	n/a
144.547	0.772	control_pumps_demean	n/a	-2.5	n/a	n/a
144.547	0.39	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
147.578	0.36700000000000005	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
147.578	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
149.732	0.9329999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
149.732	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
153.588	1.045	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
153.588	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
155.941	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
155.941	0.868	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
158.281	0.772	control_pumps_demean	n/a	2.5	n/a	n/a
158.281	1.905	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
162.74200000000002	1.6119999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
162.74200000000002	0.772	control_pumps_demean	n/a	3.5	n/a	n/a
173.873	0.772	control_pumps_demean	n/a	-2.5	n/a	n/a
173.873	0.664	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
177.183	0.946	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
177.183	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
180.75599999999997	0.33299999999999996	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
