filename	acq_time
nirs/sub-53_task-fingerauto_nirs.snirf	1920-01-01T00:34:03.220
nirs/sub-53_task-fingernonauto_nirs.snirf	1920-01-01T00:48:16.820
nirs/sub-53_task-footauto_nirs.snirf	1920-01-01T00:26:44.520
nirs/sub-53_task-footnonauto_nirs.snirf	1920-01-01T01:09:51.880
nirs/sub-53_task-fingerautodual_nirs.snirf	1920-01-01T00:04:52.120
nirs/sub-53_task-fingernonautodual_nirs.snirf	1920-01-01T00:56:53.820
nirs/sub-53_task-footautodual_nirs.snirf	1920-01-01T00:13:32.160
nirs/sub-53_task-footnonautodual_nirs.snirf	1920-01-01T01:17:09.060
