onset	duration	response_time	button_press	stim_file
n/a	n/a	1.06	1	meg/u118.bmp
n/a	n/a	1.074	1	meg/f007.bmp
n/a	n/a	0.736	3	meg/f050.bmp
n/a	n/a	0.828	3	meg/u046.bmp
n/a	n/a	1.052	3	meg/f122.bmp
n/a	n/a	0.851	3	meg/f057.bmp
n/a	n/a	1.107	2	meg/f021.bmp
n/a	n/a	0.759	1	meg/u044.bmp
n/a	n/a	0.994	1	meg/f137.bmp
n/a	n/a	0.932	3	meg/f104.bmp
n/a	n/a	1.144	3	meg/f146.bmp
n/a	n/a	0.707	3	meg/f028.bmp
n/a	n/a	1.312	2	meg/f017.bmp
n/a	n/a	0.772	3	meg/f013.bmp
n/a	n/a	1.326	1	meg/u035.bmp
n/a	n/a	0.754	1	meg/u079.bmp
n/a	n/a	0.941	1	meg/u038.bmp
n/a	n/a	1	1	meg/u113.bmp
n/a	n/a	0.921	1	meg/u071.bmp
n/a	n/a	0.654	1	meg/u075.bmp
n/a	n/a	0.621	1	meg/u034.bmp
n/a	n/a	0.67	1	meg/u106.bmp
n/a	n/a	0.764	3	meg/f051.bmp
n/a	n/a	0.888	3	meg/f032.bmp
n/a	n/a	0.733	1	meg/u031.bmp
n/a	n/a	0.666	1	meg/u067.bmp
n/a	n/a	2.816	2	meg/u094.bmp
n/a	n/a	0.829	1	meg/u117.bmp
n/a	n/a	0.725	1	meg/u119.bmp
n/a	n/a	0.729	3	meg/f022.bmp
n/a	n/a	0.654	1	meg/u013.bmp
n/a	n/a	0.749	3	meg/f139.bmp
n/a	n/a	0.793	3	meg/f102.bmp
n/a	n/a	1.227	1	meg/u010.bmp
n/a	n/a	2.098	1	meg/f092.bmp
n/a	n/a	1.245	3	meg/f108.bmp
n/a	n/a	2.028	3	meg/f130.bmp
n/a	n/a	1.266	1	meg/u135.bmp
n/a	n/a	0.976	1	meg/u029.bmp
n/a	n/a	0.674	1	meg/u133.bmp
n/a	n/a	1.24	3	meg/f110.bmp
n/a	n/a	0.903	1	meg/u121.bmp
n/a	n/a	0.724	3	meg/f081.bmp
n/a	n/a	0.8	3	meg/f070.bmp
n/a	n/a	1.29	3	meg/f034.bmp
n/a	n/a	0.727	1	meg/u037.bmp
n/a	n/a	1.331	3	meg/f062.bmp
n/a	n/a	0.927	1	meg/u131.bmp
n/a	n/a	0.642	1	meg/u056.bmp
n/a	n/a	0.898	1	meg/u011.bmp
n/a	n/a	0.783	1	meg/u051.bmp
n/a	n/a	1.458	3	meg/f089.bmp
n/a	n/a	1.135	1	meg/u004.bmp
n/a	n/a	0.595	1	meg/u104.bmp
n/a	n/a	0.725	1	meg/u149.bmp
n/a	n/a	0.634	1	meg/u130.bmp
n/a	n/a	0.642	1	meg/u083.bmp
n/a	n/a	0.723	1	meg/u125.bmp
n/a	n/a	0.834	3	meg/f005.bmp
n/a	n/a	1.114	2	meg/f030.bmp
n/a	n/a	0.894	3	meg/f150.bmp
n/a	n/a	1.564	3	meg/f103.bmp
n/a	n/a	1.293	2	meg/u107.bmp
n/a	n/a	0.714	1	meg/u001.bmp
n/a	n/a	1.335	2	meg/f002.bmp
n/a	n/a	0.738	3	meg/f040.bmp
n/a	n/a	0.71	1	meg/u145.bmp
n/a	n/a	0.699	1	meg/u098.bmp
n/a	n/a	0.825	1	meg/u111.bmp
n/a	n/a	0.666	1	meg/f115.bmp
n/a	n/a	0.673	1	meg/u060.bmp
n/a	n/a	1.112	3	meg/f041.bmp
n/a	n/a	1.38	2	meg/f019.bmp
n/a	n/a	0.725	1	meg/f101.bmp
n/a	n/a	0.729	1	meg/u143.bmp
n/a	n/a	0.701	1	meg/u141.bmp
n/a	n/a	0.859	1	meg/u062.bmp
n/a	n/a	0.714	3	meg/f061.bmp
n/a	n/a	1.423	2	meg/f048.bmp
n/a	n/a	1.062	3	meg/f039.bmp
n/a	n/a	1.261	1	meg/u112.bmp
n/a	n/a	0.747	1	meg/u036.bmp
n/a	n/a	0.903	1	meg/u039.bmp
n/a	n/a	0.78	3	meg/f008.bmp
n/a	n/a	0.686	1	meg/u054.bmp
n/a	n/a	0.836	1	meg/u008.bmp
n/a	n/a	1.028	3	meg/f014.bmp
n/a	n/a	1.452	2	meg/f126.bmp
n/a	n/a	0.754	3	meg/f077.bmp
n/a	n/a	0.789	1	meg/u064.bmp
n/a	n/a	0.703	3	meg/f055.bmp
n/a	n/a	0.7	3	meg/f065.bmp
n/a	n/a	0.746	1	meg/u052.bmp
n/a	n/a	1.27	1	meg/u087.bmp
n/a	n/a	0.948	1	meg/u025.bmp
n/a	n/a	0.583	1	meg/u116.bmp
n/a	n/a	0.57	1	meg/u028.bmp
n/a	n/a	0.645	1	meg/u139.bmp
n/a	n/a	1.725	3	meg/f140.bmp
n/a	n/a	0.886	1	meg/u015.bmp
n/a	n/a	1.196	3	meg/f054.bmp
n/a	n/a	1.653	1	meg/u081.bmp
n/a	n/a	1.019	1	meg/f045.bmp
n/a	n/a	1.499	2	meg/f145.bmp
n/a	n/a	1.055	3	meg/f053.bmp
n/a	n/a	0.718	1	meg/u023.bmp
n/a	n/a	0.851	3	meg/f128.bmp
n/a	n/a	1.019	3	meg/f059.bmp
n/a	n/a	0.739	1	meg/u092.bmp
n/a	n/a	0.679	1	meg/u147.bmp
n/a	n/a	0.95	2	meg/f144.bmp
n/a	n/a	1.345	3	meg/f011.bmp
n/a	n/a	0.636	1	meg/u021.bmp
n/a	n/a	0.788	1	meg/u108.bmp
n/a	n/a	0.806	1	meg/f138.bmp
n/a	n/a	0.743	1	meg/u049.bmp
n/a	n/a	0.674	1	meg/u068.bmp
n/a	n/a	1.177	3	meg/f134.bmp
n/a	n/a	0.763	1	meg/u084.bmp
n/a	n/a	0.702	1	meg/f096.bmp
n/a	n/a	0.628	1	meg/u099.bmp
n/a	n/a	1.037	1	meg/u041.bmp
n/a	n/a	0.676	3	meg/f033.bmp
n/a	n/a	1.01	1	meg/f031.bmp
n/a	n/a	0.947	1	meg/u050.bmp
n/a	n/a	0.813	3	meg/f056.bmp
n/a	n/a	0.67	3	meg/f023.bmp
n/a	n/a	1.429	1	meg/u090.bmp
n/a	n/a	0.892	1	meg/u043.bmp
n/a	n/a	0.762	3	meg/f024.bmp
n/a	n/a	0.605	1	meg/u014.bmp
n/a	n/a	1.254	1	meg/u132.bmp
n/a	n/a	0.876	1	meg/u042.bmp
n/a	n/a	0.682	3	meg/f147.bmp
n/a	n/a	0.729	1	meg/u088.bmp
n/a	n/a	0.837	3	meg/f082.bmp
n/a	n/a	0.773	3	meg/f069.bmp
n/a	n/a	0.943	3	meg/f109.bmp
n/a	n/a	0.819	3	meg/f078.bmp
n/a	n/a	0.732	1	meg/u032.bmp
n/a	n/a	1.152	2	meg/f001.bmp
n/a	n/a	0.643	3	meg/f026.bmp
n/a	n/a	0.867	3	meg/f097.bmp
n/a	n/a	0.81	1	meg/u102.bmp
n/a	n/a	0.931	2	meg/f043.bmp
n/a	n/a	0.887	1	meg/u033.bmp
n/a	n/a	1.837	1	meg/u027.bmp
n/a	n/a	1.179	1	meg/u100.bmp
n/a	n/a	1.42	1	meg/u058.bmp
n/a	n/a	0.812	1	meg/u123.bmp
n/a	n/a	1.116	2	meg/f025.bmp
n/a	n/a	0.713	1	meg/u005.bmp
n/a	n/a	0.71	1	meg/u085.bmp
n/a	n/a	0.667	3	meg/f009.bmp
n/a	n/a	0.746	1	meg/u009.bmp
n/a	n/a	0.718	1	meg/u065.bmp
n/a	n/a	0.908	3	meg/f124.bmp
n/a	n/a	1.48	1	meg/f121.bmp
n/a	n/a	1.333	3	meg/f071.bmp
n/a	n/a	0.664	1	meg/u070.bmp
n/a	n/a	0.696	1	meg/u017.bmp
n/a	n/a	0.878	1	meg/u020.bmp
n/a	n/a	0.796	1	meg/u091.bmp
n/a	n/a	1.062	3	meg/f107.bmp
n/a	n/a	0.844	3	meg/f136.bmp
n/a	n/a	0.74	1	meg/u120.bmp
n/a	n/a	0.8	1	meg/u095.bmp
n/a	n/a	0.793	1	meg/f058.bmp
n/a	n/a	0.883	1	meg/f149.bmp
n/a	n/a	0.713	1	meg/u138.bmp
n/a	n/a	0.703	3	meg/f068.bmp
n/a	n/a	0.78	3	meg/f131.bmp
n/a	n/a	0.686	1	meg/u080.bmp
n/a	n/a	0.724	3	meg/f090.bmp
n/a	n/a	0.729	1	meg/u136.bmp
n/a	n/a	0.981	1	meg/u024.bmp
n/a	n/a	0.718	1	meg/u148.bmp
n/a	n/a	0.851	3	meg/f099.bmp
n/a	n/a	0.795	1	meg/u093.bmp
n/a	n/a	0.628	1	meg/u061.bmp
n/a	n/a	0.797	3	meg/f084.bmp
n/a	n/a	0.639	1	meg/u126.bmp
n/a	n/a	0.727	1	meg/u137.bmp
n/a	n/a	0.516	1	meg/u144.bmp
n/a	n/a	0.681	3	meg/f143.bmp
n/a	n/a	0.888	2	meg/f087.bmp
n/a	n/a	0.973	3	meg/f094.bmp
n/a	n/a	0.775	1	meg/u072.bmp
n/a	n/a	0.81	1	meg/u022.bmp
n/a	n/a	0.683	1	meg/u127.bmp
n/a	n/a	0.794	3	meg/f067.bmp
n/a	n/a	0.859	3	meg/f027.bmp
n/a	n/a	0.922	2	meg/f093.bmp
n/a	n/a	0.942	3	meg/f003.bmp
n/a	n/a	0.602	1	meg/u007.bmp
n/a	n/a	0.812	1	meg/f142.bmp
n/a	n/a	1.669	3	meg/f072.bmp
n/a	n/a	0.634	1	meg/u057.bmp
n/a	n/a	0.691	1	meg/u114.bmp
n/a	n/a	0.801	3	meg/f049.bmp
n/a	n/a	0.635	1	meg/u122.bmp
n/a	n/a	1.019	3	meg/f127.bmp
n/a	n/a	0.596	1	meg/u047.bmp
n/a	n/a	0.653	1	meg/u103.bmp
n/a	n/a	0.589	1	meg/u002.bmp
n/a	n/a	1.311	3	meg/f060.bmp
n/a	n/a	0.851	3	meg/f020.bmp
n/a	n/a	1.098	1	meg/f148.bmp
n/a	n/a	0.967	3	meg/f074.bmp
n/a	n/a	0.802	2	meg/f038.bmp
n/a	n/a	0.747	1	meg/u048.bmp
n/a	n/a	1.239	1	meg/f083.bmp
n/a	n/a	0.822	3	meg/f123.bmp
n/a	n/a	0.742	3	meg/f018.bmp
n/a	n/a	1.13	2	meg/f119.bmp
n/a	n/a	0.885	3	meg/f095.bmp
n/a	n/a	1.036	3	meg/f064.bmp
n/a	n/a	0.684	1	meg/u073.bmp
n/a	n/a	1.274	1	meg/u101.bmp
n/a	n/a	0.648	3	meg/f044.bmp
n/a	n/a	1.152	2	meg/u109.bmp
