onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
11.9799999999959	23.02	1	stimulus	n/a	n/a	white X	0	test trial
35	9.5162840999983	1	stimulus	n/a	n/a	red X	0	test trial
36.5500000000029	0	1	foot step	2	2	n/a	0	test trial
37.3699999999953	0	1	foot step	1	1	n/a	0	test trial
38.2100000000064	0	1	foot step	2	2	n/a	0	test trial
39.070000000007	0	1	foot step	3	3	n/a	0	test trial
39.8399999999965	0	1	foot step	2	2	n/a	0	test trial
40.6399999999994	0	1	foot step	1	1	n/a	0	test trial
42.0200000000041	0	1	foot step	3	3	n/a	0	test trial
42.7599999999948	0	1	foot step	2	2	n/a	0	test trial
43.6300000000047	0	1	foot step	4	4	n/a	0	test trial
44.429999999993	0	1	foot step	2	2	n/a	0	test trial
44.5399999999936	5	1	stimulus	n/a	n/a	white X	0	test trial
45.1100000000006	0	1	foot step	4	4	n/a	0	test trial
45.6199999999953	0	1	foot step	1	1	n/a	0	test trial
52.3800000000047	21.02	2	stimulus	n/a	n/a	white X	0	erroneous trial
73.3881630999967	9.51878349999606	2	stimulus	n/a	n/a	red X	0	erroneous trial
74.3881630999967	0	2	foot step	2	2	n/a	0	erroneous trial
75.0181631000014	0	2	foot step	1	1	n/a	0	erroneous trial
75.6481630999915	0	2	foot step	2	2	n/a	0	erroneous trial
76.2681631000014	0	2	foot step	3	3	n/a	0	erroneous trial
76.9681630999985	0	2	foot step	2	2	n/a	0	erroneous trial
77.5281630999962	0	2	foot step	1	1	n/a	0	erroneous trial
78.1781630999903	0	2	foot step	2	3	n/a	0	erroneous trial
78.8481631000031	0	2	foot step	4	2	n/a	0	erroneous trial
79.7481630999973	0	2	foot step	1	4	n/a	0	erroneous trial
80.5981631000031	0	2	foot step	3	2	n/a	0	erroneous trial
81.2781630999962	0	2	foot step	2	4	n/a	0	erroneous trial
81.8681630999927	0	2	foot step	4	1	n/a	0	erroneous trial
82.9199999999983	5	2	stimulus	n/a	n/a	white X	0	erroneous trial
98.6199999999953	23	3	stimulus	n/a	n/a	white X	0	erroneous trial
121.607407499992	9.5167414000025	3	stimulus	n/a	n/a	red X	0	erroneous trial
123.017407499996	0	3	foot step	2	2	n/a	0	erroneous trial
123.697407499989	0	3	foot step	1	1	n/a	0	erroneous trial
124.457407499998	0	3	foot step	2	2	n/a	0	erroneous trial
125.117407499987	0	3	foot step	3	3	n/a	0	erroneous trial
125.91740749999	0	3	foot step	2	2	n/a	0	erroneous trial
126.717407499993	0	3	foot step	4	1	n/a	0	erroneous trial
128.957407499998	0	3	foot step	2	3	n/a	0	erroneous trial
131.139999999999	5	3	stimulus	n/a	n/a	white X	0	erroneous trial
131.66740749999	0	3	foot step	2	2	n/a	0	erroneous trial
132.197407499989	0	3	foot step	1	4	n/a	0	erroneous trial
132.567407499999	0	3	foot step	2	2	n/a	0	erroneous trial
156.020000000004	22	4	stimulus	n/a	n/a	white X	1	n/a
178.011424700002	9.5097928000032	4	stimulus	n/a	n/a	red X	1	n/a
179.551424699996	0	4	foot step	2	2	n/a	1	n/a
180.231424700003	0	4	foot step	1	1	n/a	1	n/a
180.871424700003	0	4	foot step	2	2	n/a	1	n/a
181.491424699998	0	4	foot step	3	3	n/a	1	n/a
182.241424699998	0	4	foot step	2	2	n/a	1	n/a
182.771424699997	0	4	foot step	1	1	n/a	1	n/a
183.361424700008	0	4	foot step	3	3	n/a	1	n/a
184.011424700002	0	4	foot step	2	2	n/a	1	n/a
184.641424700007	0	4	foot step	4	4	n/a	1	n/a
185.361424700008	0	4	foot step	2	2	n/a	1	n/a
185.981424700003	0	4	foot step	4	4	n/a	1	n/a
186.531424700006	0	4	foot step	1	1	n/a	1	n/a
187.539999999994	5	4	stimulus	n/a	n/a	white X	1	n/a
198.300000000003	22	5	stimulus	n/a	n/a	white X	1	n/a
220.285771800001	9.51859559999139	5	stimulus	n/a	n/a	red X	1	n/a
221.595771799999	0	5	foot step	2	2	n/a	1	n/a
222.215771799994	0	5	foot step	1	1	n/a	1	n/a
222.825771799995	0	5	foot step	2	2	n/a	1	n/a
223.395771800002	0	5	foot step	3	3	n/a	1	n/a
224.095771799999	0	5	foot step	2	2	n/a	1	n/a
224.605771800008	0	5	foot step	1	1	n/a	1	n/a
225.215771799994	0	5	foot step	3	3	n/a	1	n/a
225.995771800008	0	5	foot step	2	2	n/a	1	n/a
226.825771799995	0	5	foot step	4	4	n/a	1	n/a
227.425771800001	0	5	foot step	2	2	n/a	1	n/a
228.125771799998	0	5	foot step	4	4	n/a	1	n/a
228.635771800007	0	5	foot step	1	1	n/a	1	n/a
229.820000000007	5	5	stimulus	n/a	n/a	white X	1	n/a
235.919999999998	23	6	stimulus	n/a	n/a	white X	1	n/a
258.912136400002	9.50969029999396	6	stimulus	n/a	n/a	red X	1	n/a
259.852136400004	0	6	foot step	2	2	n/a	1	n/a
260.492136400004	0	6	foot step	1	1	n/a	1	n/a
261.182136400006	0	6	foot step	2	2	n/a	1	n/a
261.822136400006	0	6	foot step	3	3	n/a	1	n/a
262.502136399999	0	6	foot step	2	2	n/a	1	n/a
263.092136399995	0	6	foot step	1	1	n/a	1	n/a
263.732136400009	0	6	foot step	3	3	n/a	1	n/a
264.382136400003	0	6	foot step	2	2	n/a	1	n/a
265.122136400008	0	6	foot step	4	4	n/a	1	n/a
265.772136400003	0	6	foot step	2	2	n/a	1	n/a
266.512136400008	0	6	foot step	4	4	n/a	1	n/a
266.892136399998	0	6	foot step	1	1	n/a	1	n/a
268.440000000002	5	6	stimulus	n/a	n/a	white X	1	n/a
274.240000000005	22.02	7	stimulus	n/a	n/a	white X	0	erroneous trial
296.246334099997	9.50775309999881	7	stimulus	n/a	n/a	red X	0	erroneous trial
297.4063341	0	7	foot step	2	2	n/a	0	erroneous trial
298.0463341	0	7	foot step	1	1	n/a	0	erroneous trial
298.706334100003	0	7	foot step	2	2	n/a	0	erroneous trial
299.2963341	0	7	foot step	3	3	n/a	0	erroneous trial
300.026334099995	0	7	foot step	2	2	n/a	0	erroneous trial
300.746334099997	0	7	foot step	4	1	n/a	0	erroneous trial
301.28633409999	0	7	foot step	3	3	n/a	0	erroneous trial
301.896334099991	0	7	foot step	2	2	n/a	0	erroneous trial
302.496334099997	0	7	foot step	1	4	n/a	0	erroneous trial
303.166334099995	0	7	foot step	2	2	n/a	0	erroneous trial
303.876334100001	0	7	foot step	4	4	n/a	0	erroneous trial
304.476334099993	0	7	foot step	1	1	n/a	0	erroneous trial
305.779999999999	5	7	stimulus	n/a	n/a	white X	0	erroneous trial
311.520000000004	22.02	8	stimulus	n/a	n/a	white X	1	n/a
333.524976799992	9.50890700001037	8	stimulus	n/a	n/a	red X	1	n/a
334.44497679999	0	8	foot step	2	2	n/a	1	n/a
335.054976799991	0	8	foot step	1	1	n/a	1	n/a
335.704976799985	0	8	foot step	2	2	n/a	1	n/a
336.354976799994	0	8	foot step	3	3	n/a	1	n/a
337.044976799996	0	8	foot step	2	2	n/a	1	n/a
337.644976799987	0	8	foot step	1	1	n/a	1	n/a
339.08497679999	0	8	foot step	3	3	n/a	1	n/a
339.744976799993	0	8	foot step	2	2	n/a	1	n/a
340.394976799987	0	8	foot step	4	4	n/a	1	n/a
341.064976799986	0	8	foot step	2	2	n/a	1	n/a
341.874976799998	0	8	foot step	4	4	n/a	1	n/a
342.44497679999	0	8	foot step	1	1	n/a	1	n/a
343.039999999994	5	8	stimulus	n/a	n/a	white X	1	n/a
349.279999999999	24.02	9	stimulus	n/a	n/a	white X	0	erroneous trial
373.285158700004	9.51820320000115	9	stimulus	n/a	n/a	red X	0	erroneous trial
374.365158700006	0	9	foot step	2	2	n/a	0	erroneous trial
375.025158700009	0	9	foot step	1	1	n/a	0	erroneous trial
375.725158700006	0	9	foot step	2	2	n/a	0	erroneous trial
376.365158700006	0	9	foot step	3	3	n/a	0	erroneous trial
377.075158699998	0	9	foot step	2	2	n/a	0	erroneous trial
377.7651587	0	9	foot step	1	1	n/a	0	erroneous trial
378.495158700011	0	9	foot step	2	3	n/a	0	erroneous trial
379.175158700004	0	9	foot step	4	2	n/a	0	erroneous trial
379.845158700002	0	9	foot step	3	4	n/a	0	erroneous trial
380.505158700005	0	9	foot step	2	2	n/a	0	erroneous trial
381.155158699999	0	9	foot step	4	4	n/a	0	erroneous trial
