onset	duration	response_time	button_press	stim_file
n/a	n/a	0.748	1	meg/u011.bmp
n/a	n/a	0.815	1	meg/u061.bmp
n/a	n/a	1.192	1	meg/u079.bmp
n/a	n/a	1.337	3	meg/f006.bmp
n/a	n/a	2.388	1	meg/u021.bmp
n/a	n/a	1.747	1	meg/u132.bmp
n/a	n/a	4.188	2	meg/f069.bmp
n/a	n/a	1.191	2	meg/u090.bmp
n/a	n/a	1.28	2	meg/f140.bmp
n/a	n/a	0.822	3	meg/f090.bmp
n/a	n/a	0.71	3	meg/f057.bmp
n/a	n/a	2.01	1	meg/u041.bmp
n/a	n/a	1.001	1	meg/u004.bmp
n/a	n/a	1.17	1	meg/f045.bmp
n/a	n/a	0.78	1	meg/u032.bmp
n/a	n/a	0.862	3	meg/f081.bmp
n/a	n/a	1.27	3	meg/f122.bmp
n/a	n/a	0.851	3	meg/f060.bmp
n/a	n/a	1.211	1	meg/u089.bmp
n/a	n/a	0.843	3	meg/f150.bmp
n/a	n/a	1.355	1	meg/u108.bmp
n/a	n/a	0.789	1	meg/u023.bmp
n/a	n/a	0.759	1	meg/u076.bmp
n/a	n/a	1.113	1	meg/u122.bmp
n/a	n/a	0.693	1	meg/u063.bmp
n/a	n/a	0.691	1	meg/u065.bmp
n/a	n/a	0.769	1	meg/u119.bmp
n/a	n/a	0.764	1	meg/u024.bmp
n/a	n/a	1.591	1	meg/u150.bmp
n/a	n/a	0.775	1	meg/u012.bmp
n/a	n/a	1.185	1	meg/f149.bmp
n/a	n/a	1.203	2	meg/f132.bmp
n/a	n/a	0.708	3	meg/f026.bmp
n/a	n/a	1.369	1	meg/u129.bmp
n/a	n/a	0.963	3	meg/f021.bmp
n/a	n/a	1.285	2	meg/u144.bmp
n/a	n/a	1.466	1	meg/u109.bmp
n/a	n/a	1.104	3	meg/f148.bmp
n/a	n/a	1.116	1	meg/u008.bmp
n/a	n/a	0.961	1	meg/u146.bmp
n/a	n/a	1.611	1	meg/u013.bmp
n/a	n/a	0.795	3	meg/f086.bmp
n/a	n/a	1.052	1	meg/u026.bmp
n/a	n/a	1.076	1	meg/u059.bmp
n/a	n/a	1.297	1	meg/u018.bmp
n/a	n/a	0.942	2	meg/u049.bmp
n/a	n/a	1.194	2	meg/f064.bmp
n/a	n/a	1.777	1	meg/f037.bmp
n/a	n/a	0.81	1	meg/u142.bmp
n/a	n/a	1.115	1	meg/u095.bmp
n/a	n/a	3.927	1	meg/u141.bmp
n/a	n/a	1.453	1	meg/u138.bmp
n/a	n/a	4.523	1	meg/u128.bmp
n/a	n/a	0.792	3	meg/f041.bmp
n/a	n/a	0.602	3	meg/f062.bmp
n/a	n/a	1.212	2	meg/f096.bmp
n/a	n/a	0.82	1	meg/u074.bmp
n/a	n/a	1.163	2	meg/f068.bmp
n/a	n/a	0.71	1	meg/u030.bmp
n/a	n/a	5.787	2	meg/f047.bmp
n/a	n/a	1.482	2	meg/f063.bmp
n/a	n/a	0.759	1	meg/u029.bmp
n/a	n/a	0.842	1	meg/u104.bmp
n/a	n/a	2.09	3	meg/f011.bmp
n/a	n/a	1.061	3	meg/f005.bmp
n/a	n/a	0.764	1	meg/f114.bmp
n/a	n/a	0.751	1	meg/f016.bmp
n/a	n/a	0.738	1	meg/u036.bmp
n/a	n/a	1.758	1	meg/u037.bmp
n/a	n/a	0.878	3	meg/f010.bmp
n/a	n/a	0.805	1	meg/u112.bmp
n/a	n/a	0.734	1	meg/u046.bmp
n/a	n/a	1.154	1	meg/f106.bmp
n/a	n/a	0.989	3	meg/f120.bmp
n/a	n/a	0.942	1	meg/u017.bmp
n/a	n/a	1.217	3	meg/f133.bmp
n/a	n/a	1.178	1	meg/u107.bmp
n/a	n/a	2.627	1	meg/u009.bmp
n/a	n/a	1.064	1	meg/f091.bmp
n/a	n/a	1.085	3	meg/f059.bmp
n/a	n/a	1.123	1	meg/u098.bmp
n/a	n/a	1.551	3	meg/f146.bmp
n/a	n/a	1.113	2	meg/f008.bmp
n/a	n/a	0.773	3	meg/f075.bmp
n/a	n/a	0.84	3	meg/f014.bmp
n/a	n/a	0.927	1	meg/u116.bmp
n/a	n/a	0.828	1	meg/u022.bmp
n/a	n/a	2.068	1	meg/u136.bmp
n/a	n/a	2.272	2	meg/f015.bmp
n/a	n/a	1.124	1	meg/u113.bmp
n/a	n/a	0.784	1	meg/f108.bmp
n/a	n/a	0.705	1	meg/u071.bmp
n/a	n/a	0.758	3	meg/f034.bmp
n/a	n/a	0.826	1	meg/f094.bmp
n/a	n/a	0.658	1	meg/u118.bmp
n/a	n/a	0.761	1	meg/f129.bmp
n/a	n/a	1.381	2	meg/f084.bmp
n/a	n/a	0.862	3	meg/f137.bmp
n/a	n/a	1.637	1	meg/u093.bmp
n/a	n/a	0.899	1	meg/u010.bmp
n/a	n/a	1.785	2	meg/f126.bmp
n/a	n/a	0.761	1	meg/u082.bmp
n/a	n/a	0.788	1	meg/u003.bmp
n/a	n/a	0.734	1	meg/u126.bmp
n/a	n/a	1.706	1	meg/u062.bmp
n/a	n/a	1.229	1	meg/u102.bmp
n/a	n/a	0.844	3	meg/f083.bmp
n/a	n/a	0.836	1	meg/f142.bmp
n/a	n/a	0.836	1	meg/f030.bmp
n/a	n/a	1.091	1	meg/u051.bmp
n/a	n/a	2.272	3	meg/f056.bmp
n/a	n/a	1.444	1	meg/f125.bmp
n/a	n/a	1.346	1	meg/u035.bmp
n/a	n/a	1.148	1	meg/u134.bmp
n/a	n/a	0.718	1	meg/u007.bmp
n/a	n/a	1.011	3	meg/f025.bmp
n/a	n/a	1.252	2	meg/f111.bmp
n/a	n/a	0.922	1	meg/f105.bmp
n/a	n/a	1.455	3	meg/f055.bmp
n/a	n/a	1.5	1	meg/f079.bmp
n/a	n/a	1.216	1	meg/u121.bmp
n/a	n/a	0.841	1	meg/u083.bmp
n/a	n/a	1.104	3	meg/f147.bmp
n/a	n/a	1.077	3	meg/f058.bmp
n/a	n/a	1.419	1	meg/f103.bmp
n/a	n/a	0.946	3	meg/f139.bmp
n/a	n/a	0.894	1	meg/u060.bmp
n/a	n/a	4.002	1	meg/f043.bmp
n/a	n/a	0.741	1	meg/u091.bmp
n/a	n/a	1.633	2	meg/u127.bmp
n/a	n/a	0.743	1	meg/u120.bmp
n/a	n/a	1.035	2	meg/u005.bmp
n/a	n/a	1.683	3	meg/f001.bmp
n/a	n/a	0.736	3	meg/f022.bmp
n/a	n/a	0.708	3	meg/f052.bmp
n/a	n/a	0.793	1	meg/u145.bmp
n/a	n/a	0.803	3	meg/f004.bmp
n/a	n/a	0.996	1	meg/u149.bmp
n/a	n/a	0.764	1	meg/u084.bmp
n/a	n/a	1.159	1	meg/u075.bmp
n/a	n/a	0.754	3	meg/f124.bmp
n/a	n/a	0.733	1	meg/f092.bmp
n/a	n/a	0.721	1	meg/u028.bmp
n/a	n/a	0.838	3	meg/f070.bmp
n/a	n/a	1.638	1	meg/u039.bmp
n/a	n/a	1.108	3	meg/f013.bmp
n/a	n/a	0.888	3	meg/f072.bmp
n/a	n/a	1.373	1	meg/u064.bmp
n/a	n/a	0.855	1	meg/u081.bmp
n/a	n/a	0.758	1	meg/u097.bmp
n/a	n/a	1.105	2	meg/u111.bmp
n/a	n/a	0.932	1	meg/f095.bmp
n/a	n/a	1.32	2	meg/f138.bmp
n/a	n/a	0.716	1	meg/u078.bmp
n/a	n/a	0.697	1	meg/u148.bmp
n/a	n/a	1.895	3	meg/f123.bmp
n/a	n/a	0.946	2	meg/u068.bmp
n/a	n/a	0.734	1	meg/u014.bmp
n/a	n/a	2.114	2	meg/f019.bmp
n/a	n/a	0.884	1	meg/u073.bmp
n/a	n/a	1.187	1	meg/u092.bmp
n/a	n/a	0.868	3	meg/f054.bmp
n/a	n/a	1.41	2	meg/f121.bmp
n/a	n/a	0.649	1	meg/u057.bmp
n/a	n/a	0.817	1	meg/f093.bmp
n/a	n/a	0.906	1	meg/f135.bmp
n/a	n/a	0.711	1	meg/u047.bmp
n/a	n/a	0.813	1	meg/u006.bmp
n/a	n/a	0.774	1	meg/u106.bmp
n/a	n/a	0.792	1	meg/u058.bmp
n/a	n/a	1.378	1	meg/f023.bmp
n/a	n/a	0.635	1	meg/f028.bmp
n/a	n/a	0.996	3	meg/f127.bmp
n/a	n/a	1.077	1	meg/u033.bmp
n/a	n/a	0.843	1	meg/u025.bmp
n/a	n/a	0.73	3	meg/f053.bmp
n/a	n/a	5.35	3	meg/f071.bmp
n/a	n/a	5.608	2	meg/f087.bmp
n/a	n/a	1.119	2	meg/u125.bmp
n/a	n/a	1.044	1	meg/f031.bmp
n/a	n/a	1.515	3	meg/f145.bmp
