onset	duration	event_sample	trial_type	event_value	stim_file
23.3191	0	25651	Unfamiliar	13	u094.bmp
26.5591	0	29215	Unfamiliar	13	u018.bmp
29.7327	0	32706	Famous	5	f095.bmp
32.9064	0	36197	Scrambled	17	s014.bmp
36.0636	0	39670	Scrambled	18	s014.bmp
39.1055	0	43016	Scrambled	17	s059.bmp
42.1609	0	46377	Unfamiliar	13	u008.bmp
45.2018	0	49722	Unfamiliar	14	u008.bmp
48.3591	0	53195	Unfamiliar	15	u094.bmp
51.4991	0	56649	Unfamiliar	13	u040.bmp
54.6564	0	60122	Unfamiliar	14	u040.bmp
57.8136	0	63595	Unfamiliar	15	u018.bmp
61.0545	0	67160	Unfamiliar	13	u062.bmp
64.1791	0	70597	Famous	7	f095.bmp
67.3691	0	74106	Unfamiliar	13	u053.bmp
70.4936	0	77543	Famous	5	f134.bmp
73.5336	0	80887	Famous	6	f134.bmp
76.7573	0	84433	Scrambled	19	s059.bmp
79.9818	0	87980	Scrambled	17	s105.bmp
83.1891	0	91508	Scrambled	17	s055.bmp
86.3464	0	94981	Famous	5	f005.bmp
89.4373	0	98381	Famous	6	f005.bmp
92.5618	0	101818	Unfamiliar	15	u062.bmp
95.8182	0	105400	Famous	5	f081.bmp
98.9755	0	108873	Famous	6	f081.bmp
101.983	0	112181	Unfamiliar	15	u053.bmp
105.173	0	115690	Scrambled	17	s057.bmp
108.397	0	119237	Famous	5	f068.bmp
111.488	0	122637	Famous	6	f068.bmp
114.712	0	126183	Scrambled	19	s105.bmp
118.003	0	129803	Famous	5	f149.bmp
121.227	0	133350	Scrambled	19	s055.bmp
124.334	0	136767	Famous	5	f038.bmp
127.575	0	140332	Famous	6	f038.bmp
130.665	0	143732	Famous	5	f139.bmp
133.839	0	147223	Famous	6	f139.bmp
137.03	0	150733	Scrambled	17	s114.bmp
140.087	0	154096	Scrambled	18	s114.bmp
143.128	0	157441	Scrambled	19	s057.bmp
146.218	0	160840	Unfamiliar	13	u076.bmp
149.358	0	164294	Unfamiliar	13	u063.bmp
152.549	0	167804	Famous	7	f149.bmp
155.706	0	171277	Scrambled	17	s119.bmp
159.064	0	174970	Scrambled	18	s119.bmp
162.121	0	178333	Unfamiliar	13	u109.bmp
165.345	0	181880	Unfamiliar	14	u109.bmp
168.569	0	185426	Famous	5	f088.bmp
171.676	0	188844	Unfamiliar	13	u150.bmp
174.666	0	192133	Unfamiliar	15	u076.bmp
177.925	0	195717	Unfamiliar	13	u015.bmp
180.931	0	199024	Unfamiliar	14	u015.bmp
184.239	0	202663	Unfamiliar	15	u063.bmp
187.429	0	206172	Unfamiliar	13	u106.bmp
190.637	0	209701	Unfamiliar	13	u066.bmp
193.945	0	213339	Unfamiliar	14	u066.bmp
197.168	0	216885	Famous	5	f060.bmp
200.225	0	220248	Famous	7	f088.bmp
203.416	0	223758	Famous	5	f044.bmp
206.574	0	227231	Unfamiliar	15	u150.bmp
209.581	0	230539	Famous	5	f121.bmp
212.771	0	234048	Famous	6	f121.bmp
215.912	0	237503	Scrambled	17	s065.bmp
219.12	0	241032	Scrambled	18	s065.bmp
222.444	0	244688	Unfamiliar	15	u106.bmp
225.501	0	248051	Scrambled	17	s071.bmp
228.541	0	251395	Scrambled	18	s071.bmp
231.682	0	254850	Scrambled	17	s142.bmp
234.855	0	258341	Famous	7	f060.bmp
238.013	0	261814	Scrambled	17	s002.bmp
241.204	0	265324	Famous	7	f044.bmp
244.26	0	268686	Scrambled	17	s112.bmp
247.451	0	272196	Scrambled	18	s112.bmp
250.558	0	275614	Unfamiliar	13	u026.bmp
253.665	0	279032	Unfamiliar	14	u026.bmp
256.889	0	282578	Unfamiliar	13	u125.bmp
260.047	0	286052	Unfamiliar	14	u125.bmp
263.187	0	289506	Scrambled	17	s018.bmp
266.495	0	293145	Scrambled	19	s142.bmp
269.602	0	296562	Unfamiliar	13	u110.bmp
272.776	0	300054	Unfamiliar	14	u110.bmp
276.034	0	303637	Scrambled	19	s002.bmp
279.225	0	307147	Scrambled	17	s025.bmp
282.332	0	310565	Unfamiliar	13	u012.bmp
285.555	0	314111	Unfamiliar	14	u012.bmp
288.797	0	317677	Unfamiliar	13	u007.bmp
292.021	0	321223	Famous	5	f040.bmp
295.211	0	324732	Famous	6	f040.bmp
