onset	duration	event_sample	trial_type	event_value	stim_file
25.6664	0	28233	Famous	5	f135.bmp
28.8409	0	31725	Famous	6	f135.bmp
32.0645	0	35271	Famous	5	f076.bmp
35.0882	0	38597	Famous	5	f012.bmp
38.2118	0	42033	Famous	6	f012.bmp
41.3691	0	45506	Unfamiliar	13	u070.bmp
44.4936	0	48943	Scrambled	17	s095.bmp
47.6	0	52360	Scrambled	18	s095.bmp
50.7909	0	55870	Famous	5	f059.bmp
54.0991	0	59509	Scrambled	17	s089.bmp
57.3064	0	63037	Scrambled	18	s089.bmp
60.58	0	66638	Famous	7	f076.bmp
63.7882	0	70167	Famous	5	f097.bmp
67.1118	0	73823	Famous	6	f097.bmp
70.3364	0	77370	Scrambled	17	s045.bmp
73.4936	0	80843	Scrambled	18	s045.bmp
76.6173	0	84279	Unfamiliar	15	u070.bmp
79.7082	0	87679	Famous	5	f064.bmp
82.7982	0	91078	Famous	5	f036.bmp
85.8718	0	94459	Famous	6	f036.bmp
88.9455	0	97840	Famous	7	f059.bmp
92.0864	0	101295	Scrambled	17	s145.bmp
95.2773	0	104805	Scrambled	17	s064.bmp
98.3509	0	108186	Scrambled	17	s109.bmp
101.575	0	111732	Scrambled	17	s072.bmp
104.732	0	115205	Famous	7	f064.bmp
107.773	0	118550	Scrambled	17	s021.bmp
110.913	0	122004	Scrambled	18	s021.bmp
114.12	0	125532	Unfamiliar	13	u028.bmp
117.428	0	129171	Unfamiliar	14	u028.bmp
120.753	0	132828	Scrambled	19	s145.bmp
124.01	0	136411	Scrambled	17	s083.bmp
127.217	0	139939	Scrambled	19	s064.bmp
130.375	0	143412	Unfamiliar	13	u045.bmp
133.498	0	146848	Scrambled	19	s109.bmp
136.556	0	150212	Unfamiliar	13	u098.bmp
139.813	0	153794	Unfamiliar	14	u098.bmp
143.004	0	157304	Scrambled	19	s072.bmp
146.195	0	160814	Scrambled	17	s103.bmp
149.252	0	164177	Scrambled	17	s118.bmp
152.325	0	167558	Unfamiliar	13	u089.bmp
155.449	0	170994	Scrambled	19	s083.bmp
158.591	0	174450	Scrambled	17	s087.bmp
161.747	0	177922	Scrambled	18	s087.bmp
164.921	0	181413	Unfamiliar	15	u045.bmp
168.112	0	184923	Unfamiliar	13	u025.bmp
171.219	0	188341	Unfamiliar	14	u025.bmp
174.376	0	191814	Scrambled	17	s044.bmp
177.466	0	195213	Scrambled	19	s103.bmp
180.741	0	198815	Unfamiliar	13	u123.bmp
183.881	0	202269	Unfamiliar	14	u123.bmp
186.988	0	205687	Scrambled	19	s118.bmp
190.229	0	209252	Famous	5	f061.bmp
193.336	0	212670	Famous	6	f061.bmp
