onset	duration	event_sample	trial_type	event_value	stim_file
24.6745	0	27142	Unfamiliar	13	u071.bmp
27.8991	0	30689	Scrambled	17	s127.bmp
31.1064	0	34217	Unfamiliar	13	u016.bmp
34.2136	0	37635	Unfamiliar	14	u016.bmp
37.3036	0	41034	Unfamiliar	13	u010.bmp
40.5282	0	44581	Unfamiliar	14	u010.bmp
43.7855	0	48164	Famous	5	f093.bmp
46.9591	0	51655	Famous	6	f093.bmp
50.1	0	55110	Famous	5	f029.bmp
53.14	0	58454	Unfamiliar	15	u071.bmp
56.3645	0	62001	Scrambled	17	s058.bmp
59.3882	0	65327	Scrambled	18	s058.bmp
62.5955	0	68855	Scrambled	19	s127.bmp
65.7691	0	72346	Famous	5	f071.bmp
69.01	0	75911	Famous	6	f071.bmp
72.3345	0	79568	Famous	5	f016.bmp
75.5418	0	83096	Famous	5	f023.bmp
78.8327	0	86716	Famous	6	f023.bmp
81.9573	0	90153	Scrambled	17	s090.bmp
85.1809	0	93699	Scrambled	18	s090.bmp
88.3545	0	97190	Famous	7	f029.bmp
91.5455	0	100700	Unfamiliar	13	u033.bmp
94.6191	0	104081	Unfamiliar	14	u033.bmp
97.86	0	107646	Scrambled	17	s036.bmp
100.951	0	111046	Scrambled	18	s036.bmp
104.075	0	114482	Unfamiliar	13	u009.bmp
107.132	0	117845	Famous	7	f016.bmp
110.188	0	121207	Famous	5	f028.bmp
113.496	0	124846	Scrambled	17	s120.bmp
116.687	0	128356	Scrambled	17	s023.bmp
119.845	0	131829	Scrambled	17	s049.bmp
123.052	0	135357	Scrambled	18	s049.bmp
126.275	0	138903	Famous	5	f115.bmp
129.566	0	142523	Unfamiliar	15	u009.bmp
132.657	0	145923	Scrambled	17	s034.bmp
135.681	0	149249	Famous	7	f028.bmp
138.972	0	152869	Famous	5	f112.bmp
142.279	0	156507	Famous	6	f112.bmp
145.587	0	160146	Scrambled	19	s120.bmp
148.745	0	163619	Scrambled	17	s046.bmp
152.069	0	167276	Scrambled	19	s023.bmp
155.259	0	170785	Scrambled	17	s144.bmp
158.249	0	174074	Famous	5	f148.bmp
161.39	0	177529	Famous	6	f148.bmp
167.655	0	184420	Scrambled	17	s131.bmp
170.828	0	187911	Scrambled	19	s034.bmp
174.136	0	191550	Scrambled	17	s007.bmp
177.226	0	194949	Scrambled	18	s007.bmp
180.334	0	198367	Scrambled	17	s003.bmp
183.557	0	201913	Scrambled	19	s046.bmp
186.715	0	205386	Scrambled	17	s030.bmp
189.889	0	208878	Scrambled	18	s030.bmp
192.979	0	212277	Scrambled	19	s144.bmp
196.254	0	215879	Famous	5	f078.bmp
199.578	0	219536	Unfamiliar	13	u133.bmp
202.718	0	222990	Scrambled	19	s131.bmp
206.009	0	226610	Famous	5	f140.bmp
209.234	0	230157	Famous	6	f140.bmp
212.457	0	233703	Famous	5	f017.bmp
215.715	0	237287	Scrambled	19	s003.bmp
218.889	0	240778	Unfamiliar	13	u112.bmp
222.13	0	244343	Unfamiliar	14	u112.bmp
225.22	0	247742	Unfamiliar	13	u134.bmp
231.585	0	254744	Famous	7	f078.bmp
234.675	0	258143	Famous	5	f010.bmp
237.733	0	261506	Famous	6	f010.bmp
241.04	0	265144	Unfamiliar	15	u133.bmp
244.315	0	268746	Scrambled	17	s100.bmp
247.472	0	272219	Unfamiliar	13	u088.bmp
250.612	0	275673	Famous	7	f017.bmp
253.803	0	279183	Scrambled	17	s048.bmp
260.301	0	286331	Unfamiliar	13	u113.bmp
263.458	0	289804	Unfamiliar	13	u142.bmp
266.549	0	293204	Unfamiliar	14	u142.bmp
269.874	0	296861	Unfamiliar	13	u067.bmp
273.114	0	300425	Scrambled	19	s100.bmp
276.238	0	303862	Famous	5	f150.bmp
279.546	0	307501	Famous	6	f150.bmp
282.786	0	311065	Unfamiliar	15	u088.bmp
286.077	0	314685	Scrambled	17	s061.bmp
289.151	0	318066	Scrambled	19	s048.bmp
292.442	0	321686	Famous	5	f063.bmp
295.533	0	325086	Unfamiliar	15	u113.bmp
298.84	0	328724	Unfamiliar	13	u048.bmp
301.981	0	332179	Unfamiliar	14	u048.bmp
305.121	0	335633	Scrambled	17	s011.bmp
308.212	0	339033	Scrambled	17	s093.bmp
311.404	0	342544	Scrambled	18	s093.bmp
314.744	0	346218	Scrambled	17	s079.bmp
318.017	0	349819	Scrambled	18	s079.bmp
321.058	0	353164	Scrambled	19	s061.bmp
324.349	0	356784	Scrambled	17	s130.bmp
327.491	0	360240	Famous	7	f063.bmp
330.68	0	363748	Unfamiliar	13	u002.bmp
333.905	0	367296	Famous	5	f026.bmp
336.945	0	370639	Scrambled	19	s011.bmp
340.018	0	374020	Scrambled	17	s062.bmp
343.193	0	377512	Unfamiliar	13	u037.bmp
346.216	0	380838	Famous	5	f025.bmp
349.306	0	384237	Scrambled	19	s130.bmp
352.48	0	387728	Famous	5	f125.bmp
355.605	0	391165	Famous	6	f125.bmp
358.878	0	394766	Unfamiliar	15	u002.bmp
361.869	0	398056	Unfamiliar	13	u058.bmp
365.143	0	401657	Unfamiliar	14	u058.bmp
368.216	0	405038	Famous	7	f026.bmp
371.307	0	408438	Unfamiliar	13	u036.bmp
374.415	0	411856	Scrambled	19	s062.bmp
377.672	0	415439	Scrambled	17	s110.bmp
380.762	0	418838	Scrambled	18	s110.bmp
384.003	0	422403	Unfamiliar	15	u037.bmp
387.21	0	425931	Unfamiliar	13	u043.bmp
390.385	0	429423	Famous	7	f025.bmp
393.608	0	432969	Famous	5	f013.bmp
396.916	0	436608	Famous	6	f013.bmp
400.024	0	440026	Famous	5	f056.bmp
403.08	0	443388	Famous	6	f056.bmp
406.305	0	446935	Scrambled	17	s148.bmp
409.478	0	450426	Scrambled	18	s148.bmp
412.685	0	453954	Unfamiliar	15	u036.bmp
415.776	0	457354	Unfamiliar	13	u099.bmp
419.034	0	460937	Unfamiliar	13	u090.bmp
422.225	0	464447	Unfamiliar	14	u090.bmp
425.448	0	467993	Unfamiliar	15	u043.bmp
428.539	0	471393	Famous	5	f021.bmp
431.663	0	474829	Famous	5	f024.bmp
434.92	0	478412	Famous	6	f024.bmp
438.095	0	481904	Unfamiliar	13	u146.bmp
441.285	0	485414	Unfamiliar	14	u146.bmp
444.342	0	488776	Famous	5	f118.bmp
447.583	0	492341	Famous	6	f118.bmp
450.674	0	495741	Unfamiliar	15	u099.bmp
453.697	0	499067	Famous	5	f018.bmp
456.921	0	502613	Scrambled	17	s078.bmp
460.012	0	506013	Famous	7	f021.bmp
463.169	0	509486	Unfamiliar	13	u091.bmp
466.276	0	512904	Unfamiliar	13	u115.bmp
469.383	0	516321	Unfamiliar	13	u017.bmp
472.474	0	519721	Unfamiliar	14	u017.bmp
475.781	0	523359	Famous	5	f098.bmp
479.005	0	526906	Famous	7	f018.bmp
482.079	0	530287	Unfamiliar	13	u035.bmp
485.236	0	533760	Unfamiliar	14	u035.bmp
488.361	0	537197	Scrambled	19	s078.bmp
