onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.065	0.772	pumps_demean	n/a	n/a	n/a	-1.5
0.065	1.7080000000000002	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
4.1930000000000005	1.452	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
4.1930000000000005	0.772	pumps_demean	n/a	n/a	n/a	-0.5
8.641	0.772	pumps_demean	n/a	n/a	n/a	0.5
8.641	2.019	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
12.302	0.772	pumps_demean	n/a	n/a	n/a	1.5
12.302	3.23	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
18.511	0.772	cash_demean	-3.625	n/a	n/a	n/a
18.511	0.966	cash_fixed_real_RT	n/a	n/a	n/a	n/a
32.336	0.772	pumps_demean	n/a	n/a	n/a	-2.0
32.336	1.245	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
36.084	0.785	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
36.084	0.772	pumps_demean	n/a	n/a	n/a	-1.0
39.016	1.109	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
39.016	0.772	pumps_demean	n/a	n/a	n/a	0.0
41.669	0.976	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
41.669	0.772	pumps_demean	n/a	n/a	n/a	1.0
44.119	0.772	pumps_demean	n/a	n/a	n/a	2.0
44.119	2.254	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
47.799	0.772	cash_demean	-2.625	n/a	n/a	n/a
47.799	0.885	cash_fixed_real_RT	n/a	n/a	n/a	n/a
55.924	1.041	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
55.924	0.772	pumps_demean	n/a	n/a	n/a	-2.5
58.674	0.772	pumps_demean	n/a	n/a	n/a	-1.5
58.674	0.723	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
62.041000000000004	0.732	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
62.041000000000004	0.772	pumps_demean	n/a	n/a	n/a	-0.5
64.016	0.9740000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
64.016	0.772	pumps_demean	n/a	n/a	n/a	0.5
66.71	0.742	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
