onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.085	1.551	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
0.085	0.772	pumps_demean	n/a	n/a	n/a	-3.0
4.417	0.7	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
4.417	0.772	pumps_demean	n/a	n/a	n/a	-2.0
8.004	0.529	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
8.004	0.772	pumps_demean	n/a	n/a	n/a	-1.0
11.446	1.6219999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
11.446	0.772	pumps_demean	n/a	n/a	n/a	0.0
16.005	0.772	pumps_demean	n/a	n/a	n/a	1.0
16.005	0.6559999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
18.206	0.772	pumps_demean	n/a	n/a	n/a	2.0
18.206	0.6459999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
20.5	0.545	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
20.5	0.772	pumps_demean	n/a	n/a	n/a	3.0
23.06	0.772	explode_demean	n/a	n/a	2.056	n/a
34.525999999999996	0.742	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
34.525999999999996	0.772	pumps_demean	n/a	n/a	n/a	-1.5
37.32	0.43700000000000006	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
37.32	0.772	pumps_demean	n/a	n/a	n/a	-0.5
40.086999999999996	0.39799999999999996	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
40.086999999999996	0.772	pumps_demean	n/a	n/a	n/a	0.5
42.056000000000004	0.469	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
42.056000000000004	0.772	pumps_demean	n/a	n/a	n/a	1.5
45.17	0.772	explode_demean	n/a	n/a	-0.9440000000000001	n/a
50.317	0.44799999999999995	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
50.317	0.772	pumps_demean	n/a	n/a	n/a	-2.5
52.358000000000004	0.542	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
52.358000000000004	0.772	pumps_demean	n/a	n/a	n/a	-1.5
54.455	0.772	pumps_demean	n/a	n/a	n/a	-0.5
54.455	0.33399999999999996	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
57.316	0.561	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
57.316	0.772	pumps_demean	n/a	n/a	n/a	0.5
