onset	duration	trial_type
0.0	3.25	pl_ns
4.5	3.25	junk
8.9	3.25	junk
14.1	3.25	junk
24.6	3.25	junk
31.9	3.25	junk
38.4	3.25	junk
44.0	3.25	junk
49.0	3.25	junk
54.4	3.25	junk
60.8	3.25	junk
70.1	3.25	junk
74.1	3.25	junk
79.2	3.25	junk
84.5	3.25	junk
88.5	3.25	junk
96.8	3.25	junk
102.9	3.25	junk
108.0	3.25	junk
115.1	3.25	junk
119.4	3.25	junk
123.8	3.25	junk
127.8	3.25	junk
131.9	3.25	junk
137.9	3.25	junk
144.0	3.25	junk
148.4	3.25	junk
159.6	3.25	junk
167.5	3.25	junk
172.9	3.25	junk
177.1	3.25	junk
188.2	3.25	junk
193.1	3.25	junk
201.0	3.25	junk
205.0	3.25	junk
210.8	3.25	junk
220.6	3.25	junk
228.9	3.25	junk
235.5	3.25	junk
245.9	3.25	junk
254.1	3.25	junk
260.6	3.25	junk
266.0	3.25	junk
277.4	3.25	junk
284.0	3.25	junk
291.2	3.25	junk
295.4	3.25	junk
302.9	3.25	junk
308.6	3.25	junk
317.2	3.25	junk
321.6	3.25	junk
326.8	3.25	junk
332.5	3.25	junk
336.5	3.25	junk
345.0	3.25	junk
354.4	3.25	junk
360.5	3.25	junk
367.0	3.25	junk
371.8	3.25	junk
377.6	3.25	junk
382.0	3.25	junk
386.2	3.25	junk
395.2	3.25	junk
402.0	3.25	junk
