onset	duration	trial_type	Response	Stimulus	response_time
5.051	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
7.268	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
9.385	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
11.602	0.200	auditory standard stimulus presentation	0.000	standard	n/a
14.449	0.200	auditory standard stimulus presentation	0.000	standard	n/a
16.881	0.200	auditory standard stimulus presentation	0.000	standard	n/a
19.114	0.200	auditory standard stimulus presentation	0.000	standard	n/a
21.348	0.200	auditory standard stimulus presentation	0.000	standard	n/a
23.996	0.200	auditory standard stimulus presentation	0.000	standard	n/a
26.626	0.278	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
26.626	0.200	auditory oddball stimulus presentation	1.000	target	n/a
29.275	0.276	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
29.275	0.200	auditory oddball stimulus presentation	1.000	target	n/a
31.509	0.200	auditory standard stimulus presentation	0.000	standard	n/a
34.338	0.200	auditory standard stimulus presentation	0.000	standard	n/a
37.382	0.200	auditory standard stimulus presentation	0.000	standard	n/a
40.229	0.200	auditory standard stimulus presentation	0.000	standard	n/a
42.264	0.200	auditory standard stimulus presentation	0.000	standard	n/a
45.307	0.200	auditory oddball stimulus presentation	1.000	target	n/a
45.307	0.279	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
48.153	0.200	auditory standard stimulus presentation	0.000	standard	n/a
50.387	0.200	auditory oddball stimulus presentation	1.000	target	n/a
50.387	0.344	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
53.433	0.200	auditory standard stimulus presentation	0.000	standard	n/a
55.666	0.200	auditory standard stimulus presentation	0.000	standard	n/a
58.297	0.200	auditory standard stimulus presentation	0.000	standard	n/a
60.745	0.200	auditory standard stimulus presentation	0.000	standard	n/a
62.980	0.200	auditory standard stimulus presentation	0.000	standard	n/a
65.626	0.220	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
65.626	0.200	auditory oddball stimulus presentation	1.000	target	n/a
67.861	0.200	auditory standard stimulus presentation	0.000	standard	n/a
70.491	0.200	auditory standard stimulus presentation	0.000	standard	n/a
73.337	0.200	auditory standard stimulus presentation	0.000	standard	n/a
76.166	0.200	auditory oddball stimulus presentation	1.000	target	n/a
76.166	0.302	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
78.185	0.200	auditory standard stimulus presentation	0.000	standard	n/a
81.231	0.200	auditory standard stimulus presentation	0.000	standard	n/a
83.463	0.200	auditory standard stimulus presentation	0.000	standard	n/a
85.500	0.277	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
85.500	0.200	auditory oddball stimulus presentation	1.000	target	n/a
87.948	0.200	auditory standard stimulus presentation	0.000	standard	n/a
90.579	0.200	auditory standard stimulus presentation	0.000	standard	n/a
93.606	0.200	auditory standard stimulus presentation	0.000	standard	n/a
95.857	0.200	auditory standard stimulus presentation	0.000	standard	n/a
98.108	0.200	auditory standard stimulus presentation	0.000	standard	n/a
100.342	0.200	auditory standard stimulus presentation	0.000	standard	n/a
103.369	0.200	auditory standard stimulus presentation	0.000	standard	n/a
106.413	0.200	auditory standard stimulus presentation	0.000	standard	n/a
109.061	0.200	auditory standard stimulus presentation	0.000	standard	n/a
111.493	0.200	auditory standard stimulus presentation	0.000	standard	n/a
114.538	0.200	auditory standard stimulus presentation	0.000	standard	n/a
117.567	0.200	auditory oddball stimulus presentation	1.000	target	n/a
117.567	0.276	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
120.395	0.200	auditory oddball stimulus presentation	1.000	target	n/a
120.395	0.314	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
123.042	0.200	auditory standard stimulus presentation	0.000	standard	n/a
126.087	0.200	auditory standard stimulus presentation	0.000	standard	n/a
128.520	0.286	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
128.520	0.200	auditory oddball stimulus presentation	1.000	target	n/a
130.952	0.200	auditory oddball stimulus presentation	1.000	target	n/a
130.952	0.272	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
132.988	0.200	auditory standard stimulus presentation	0.000	standard	n/a
136.016	0.318	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
136.016	0.200	auditory oddball stimulus presentation	1.000	target	n/a
138.051	0.252	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
138.051	0.200	auditory oddball stimulus presentation	1.000	target	n/a
140.482	0.200	auditory standard stimulus presentation	0.000	standard	n/a
142.518	0.200	auditory standard stimulus presentation	0.000	standard	n/a
145.348	0.200	auditory standard stimulus presentation	0.000	standard	n/a
147.994	0.200	auditory standard stimulus presentation	0.000	standard	n/a
150.246	0.200	auditory standard stimulus presentation	0.000	standard	n/a
153.274	0.200	auditory standard stimulus presentation	0.000	standard	n/a
156.318	0.200	auditory standard stimulus presentation	0.000	standard	n/a
159.163	0.200	auditory standard stimulus presentation	0.000	standard	n/a
161.794	0.313	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
161.794	0.200	auditory oddball stimulus presentation	1.000	target	n/a
164.426	0.200	auditory standard stimulus presentation	0.000	standard	n/a
166.659	0.200	auditory standard stimulus presentation	0.000	standard	n/a
168.893	0.200	auditory standard stimulus presentation	0.000	standard	n/a
171.921	0.200	auditory standard stimulus presentation	0.000	standard	n/a
174.155	0.200	auditory standard stimulus presentation	0.000	standard	n/a
176.604	0.200	auditory standard stimulus presentation	0.000	standard	n/a
179.234	0.262	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
179.234	0.200	auditory oddball stimulus presentation	1.000	target	n/a
181.666	0.329	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
181.666	0.200	auditory oddball stimulus presentation	1.000	target	n/a
183.901	0.200	auditory standard stimulus presentation	0.000	standard	n/a
186.730	0.308	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
186.730	0.200	auditory oddball stimulus presentation	1.000	target	n/a
189.228	0.200	auditory standard stimulus presentation	0.000	standard	n/a
191.859	0.200	auditory standard stimulus presentation	0.000	standard	n/a
194.904	0.200	auditory standard stimulus presentation	0.000	standard	n/a
197.749	n/a	n/a	0.000	standard	n/a
199.983	n/a	n/a	0.000	standard	n/a
202.019	0.200	auditory oddball stimulus presentation	1.000	target	n/a
202.019	0.317	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
204.252	0.200	auditory standard stimulus presentation	0.000	standard	n/a
206.900	0.200	auditory oddball stimulus presentation	1.000	target	n/a
206.900	0.352	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
209.729	0.200	auditory standard stimulus presentation	0.000	standard	n/a
212.360	0.200	auditory standard stimulus presentation	0.000	standard	n/a
