onset	duration	trial_type	Response	Stimulus	response_time
4.921	0.200	visual standard stimulus presentation	n/a	n/a	n/a
7.733	0.200	visual standard stimulus presentation	n/a	n/a	n/a
9.950	0.200	visual oddball stimulus presentation	n/a	n/a	n/a
9.950	0.380	behavioral response time following visual oddball stimulus onset	n/a	n/a	n/a
12.350	0.200	visual standard stimulus presentation	0.000	standard	n/a
15.346	0.200	visual standard stimulus presentation	0.000	standard	n/a
18.141	0.200	visual standard stimulus presentation	0.000	standard	n/a
20.540	0.200	visual standard stimulus presentation	0.000	standard	n/a
22.939	0.200	visual standard stimulus presentation	0.000	standard	n/a
25.340	0.200	visual standard stimulus presentation	0.000	standard	n/a
28.334	0.200	visual standard stimulus presentation	0.000	standard	n/a
31.329	0.200	visual standard stimulus presentation	0.000	standard	n/a
33.927	0.200	visual standard stimulus presentation	0.000	standard	n/a
36.325	0.200	visual standard stimulus presentation	0.000	standard	n/a
38.328	0.200	visual standard stimulus presentation	0.000	standard	n/a
40.528	0.200	visual standard stimulus presentation	0.000	standard	n/a
42.729	0.410	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
42.729	0.200	visual oddball stimulus presentation	1.000	target	n/a
44.930	0.334	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
44.930	0.200	visual oddball stimulus presentation	1.000	target	n/a
47.727	0.310	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
47.727	0.200	visual oddball stimulus presentation	1.000	target	n/a
50.721	0.200	visual standard stimulus presentation	0.000	standard	n/a
53.517	0.200	visual standard stimulus presentation	0.000	standard	n/a
56.513	0.200	visual standard stimulus presentation	0.000	standard	n/a
58.515	0.200	visual standard stimulus presentation	0.000	standard	n/a
61.312	0.200	visual standard stimulus presentation	0.000	standard	n/a
63.909	0.200	visual oddball stimulus presentation	1.000	target	n/a
63.909	0.427	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
65.910	0.200	visual standard stimulus presentation	0.000	standard	n/a
67.913	0.200	visual standard stimulus presentation	0.000	standard	n/a
70.511	0.200	visual standard stimulus presentation	0.000	standard	n/a
73.108	0.200	visual oddball stimulus presentation	1.000	target	n/a
73.108	0.375	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
75.507	0.200	visual standard stimulus presentation	0.000	standard	n/a
77.907	0.200	visual standard stimulus presentation	0.000	standard	n/a
79.909	0.200	visual standard stimulus presentation	0.000	standard	n/a
82.109	0.200	visual standard stimulus presentation	0.000	standard	n/a
84.510	0.200	visual standard stimulus presentation	0.000	standard	n/a
87.106	0.200	visual standard stimulus presentation	0.000	standard	n/a
89.704	0.338	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
89.704	0.200	visual oddball stimulus presentation	1.000	target	n/a
91.906	0.200	visual standard stimulus presentation	0.000	standard	n/a
93.908	0.200	visual standard stimulus presentation	0.000	standard	n/a
96.505	0.200	visual standard stimulus presentation	0.000	standard	n/a
99.301	0.200	visual oddball stimulus presentation	1.000	target	n/a
99.301	0.362	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
101.304	0.200	visual standard stimulus presentation	0.000	standard	n/a
103.504	0.375	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
103.504	0.200	visual oddball stimulus presentation	1.000	target	n/a
105.903	0.200	visual standard stimulus presentation	0.000	standard	n/a
108.700	0.200	visual standard stimulus presentation	0.000	standard	n/a
111.298	0.200	visual standard stimulus presentation	0.000	standard	n/a
114.293	0.354	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
114.293	0.200	visual oddball stimulus presentation	1.000	target	n/a
116.493	0.200	visual standard stimulus presentation	0.000	standard	n/a
119.091	0.200	visual standard stimulus presentation	0.000	standard	n/a
121.688	0.200	visual standard stimulus presentation	0.000	standard	n/a
124.089	0.200	visual standard stimulus presentation	0.000	standard	n/a
126.488	0.347	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
126.488	0.200	visual oddball stimulus presentation	1.000	target	n/a
128.489	n/a	n/a	1.000	standard	n/a
131.285	0.200	visual standard stimulus presentation	0.000	standard	n/a
134.281	0.359	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
134.281	0.200	visual oddball stimulus presentation	1.000	target	n/a
136.879	0.200	visual standard stimulus presentation	0.000	standard	n/a
139.674	0.200	visual standard stimulus presentation	0.000	standard	n/a
141.676	0.200	visual standard stimulus presentation	0.000	standard	n/a
143.877	0.200	visual standard stimulus presentation	0.000	standard	n/a
146.475	0.200	visual standard stimulus presentation	0.000	standard	n/a
149.073	0.200	visual oddball stimulus presentation	1.000	target	n/a
149.073	0.444	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
151.870	0.200	visual standard stimulus presentation	0.000	standard	n/a
153.871	0.200	visual standard stimulus presentation	0.000	standard	n/a
156.669	0.200	visual oddball stimulus presentation	1.000	target	n/a
156.669	0.387	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
