onset	duration	trial_type	value	sample
1.0	0.0	tone1	9	1200
1.0483333333333333	0.0	standard	6	1258
1.06	0.0	tonestim	11	1272
1.06	0.0	beep	1	1272
2.0116666666666667	0.0	tone1	9	2414
2.06	0.0	standard	6	2472
2.0708333333333333	0.0	tonestim	11	2485
2.0708333333333333	0.0	beep	1	2485
3.2391666666666667	0.0	tone1	9	3887
3.2875	0.0	standard	6	3945
3.2916666666666665	0.0	tonestim	11	3950
3.2916666666666665	0.0	beep	1	3950
4.3	0.0	tone1	9	5160
4.348333333333334	0.0	standard	6	5218
4.360833333333333	0.0	tonestim	11	5233
4.360833333333333	0.0	beep	1	5233
5.545	0.0	tone2	10	6654
5.593333333333334	0.0	target	8	6712
5.600833333333333	0.0	tonestim	11	6721
5.600833333333333	0.0	beep	1	6721
5.814166666666667	0.0	resp_correct	4	6977
5.814166666666667	0.0	response	5	6977
6.660833333333334	0.0	tone1	9	7993
6.7091666666666665	0.0	standard	6	8051
6.72	0.0	tonestim	11	8064
6.72	0.0	beep	1	8064
7.666666666666667	0.0	static	7	9200
7.715	0.0	distractor	2	9258
7.719166666666666	0.0	noise	3	9263
8.854166666666666	0.0	tone1	9	10625
8.9025	0.0	standard	6	10683
8.911666666666667	0.0	tonestim	11	10694
8.911666666666667	0.0	beep	1	10694
10.014166666666666	0.0	tone1	9	12017
10.0625	0.0	standard	6	12075
10.070833333333333	0.0	tonestim	11	12085
10.070833333333333	0.0	beep	1	12085
11.089166666666667	0.0	tone2	10	13307
11.1375	0.0	target	8	13365
11.14	0.0	tonestim	11	13368
11.14	0.0	beep	1	13368
11.448333333333334	0.0	resp_correct	4	13738
11.448333333333334	0.0	response	5	13738
12.089166666666667	0.0	tone1	9	14507
12.1375	0.0	standard	6	14565
12.14	0.0	tonestim	11	14568
12.14	0.0	beep	1	14568
13.206666666666667	0.0	tone1	9	15848
13.255	0.0	standard	6	15906
13.260833333333334	0.0	tonestim	11	15913
13.260833333333334	0.0	beep	1	15913
14.280833333333334	0.0	tone1	9	17137
14.329166666666667	0.0	standard	6	17195
14.339166666666667	0.0	tonestim	11	17207
14.339166666666667	0.0	beep	1	17207
