onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.002	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.94154	UT	UT	UT	UT
10.002	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.94154	UT	UT	UT	UT
12.034	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.96374	LC-MISS	 1.7346	UT	UT
16.034	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.96374	LC-MISS	 1.7346	UT	UT
18.052	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	 1.0167	UT	UT	UT	UT
24.052	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	 1.0167	UT	UT	UT	UT
28.052	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	 1.1751	LC-MISS	 2.0895	UT	UT
32.052	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	 1.1751	LC-MISS	 2.0895	UT	UT
36.051	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.99298	UT	UT	UT	UT
42.051	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.99298	UT	UT	UT	UT
44.050	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	 1.0227	UT	UT	UT	UT
46.050	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	 1.0227	UT	UT	UT	UT
48.051	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.93987	UT	UT	UT	UT
52.051	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.93987	UT	UT	UT	UT
54.052	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.98496	LC-MISS	 1.8373	UT	UT
60.052	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.98496	LC-MISS	 1.8373	UT	UT
62.055	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	 1.6718	HC-MISS	 1.4045	UT	UT
64.055	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	 1.6718	HC-MISS	 1.4045	UT	UT
66.051	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	 0.9003	UT	UT	UT	UT
72.051	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	 0.9003	UT	UT	UT	UT
74.052	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.97856	UT	UT	UT	UT
76.052	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.97856	UT	UT	UT	UT
