onset	duration	event_sample	event_value	trial_type
23.55	900	25905	5	famous_new
24.58	900	27038	0	response
26.6736363636364	900	29341	6	famous_second_early
27.3427272727273	900	30077	0	response
29.8809090909091	900	32869	17	scrambled_new
31.02	900	34122	0	response
33.1218181818182	900	36434	17	scrambled_new
34.2381818181818	900	37662	0	response
36.1454545454545	900	39760	18	scrambled_second_early
36.7636363636364	900	40440	0	response
39.4863636363636	900	43435	13	unfamiliar_new
41.2390909090909	900	45363	0	response
42.6436363636364	900	46908	17	scrambled_new
43.4563636363636	900	47802	0	response
45.8172727272727	900	50399	18	scrambled_second_early
46.5681818181818	900	51225	0	response
48.8409090909091	900	53725	13	unfamiliar_new
49.6754545454545	900	54643	0	response
52.0990909090909	900	57309	5	famous_new
53.15	900	58465	0	response
55.2563636363636	900	60782	6	famous_second_early
56.01	900	61611	0	response
58.3463636363636	900	64181	19	scrambled_second_late
60.22	900	66242	0	response
61.4036363636364	900	67544	5	famous_new
62.3145454545455	900	68546	0	response
64.5945454545455	900	71054	17	scrambled_new
65.3	900	71830	0	response
67.8681818181818	900	74655	18	scrambled_second_early
68.4272727272727	900	75270	0	response
71.0927272727273	900	78202	15	unfamiliar_second_late
71.8036363636364	900	78984	0	response
74.1	900	81510	5	famous_new
74.8418181818182	900	82326	0	response
77.4072727272727	900	85148	6	famous_second_early
78.6490909090909	900	86514	0	response
80.5481818181818	900	88603	13	unfamiliar_new
81.32	900	89452	0	response
83.8718181818182	900	92259	15	unfamiliar_second_late
84.4963636363636	900	92946	0	response
87.0463636363636	900	95751	13	unfamiliar_new
88.02	900	96822	0	response
90.1363636363636	900	99150	17	scrambled_new
90.8109090909091	900	99892	0	response
93.3109090909091	900	102642	18	scrambled_second_early
93.9872727272727	900	103386	0	response
96.6181818181818	900	106280	7	famous_second_late
97.2863636363636	900	107015	0	response
99.8590909090909	900	109845	17	scrambled_new
101.006363636364	900	111107	0	response
103.1	900	113410	18	scrambled_second_early
104.023636363636	900	114426	0	response
106.29	900	116919	13	unfamiliar_new
107.141818181818	900	117856	0	response
109.364545454545	900	120301	14	unfamiliar_second_early
110.069090909091	900	121076	0	response
112.588181818182	900	123847	13	unfamiliar_new
113.172727272727	900	124490	0	response
115.779090909091	900	127357	15	unfamiliar_second_late
116.969090909091	900	128666	0	response
119.052727272727	900	130958	13	unfamiliar_new
120.158181818182	900	132174	0	response
122.143636363636	900	134358	14	unfamiliar_second_early
122.83	900	135113	0	response
125.284545454545	900	137813	15	unfamiliar_second_late
126.055454545455	900	138661	0	response
128.374545454545	900	141212	13	unfamiliar_new
129.314545454545	900	142246	0	response
131.515454545455	900	144667	13	unfamiliar_new
133.172727272727	900	146490	0	response
134.756363636364	900	148232	13	unfamiliar_new
135.802727272727	900	149383	0	response
138.03	900	151833	5	famous_new
139.324545454545	900	153257	0	response
141.137272727273	900	155251	6	famous_second_early
142.084545454545	900	156293	0	response
144.229090909091	900	158652	15	unfamiliar_second_late
145.33	900	159863	0	response
147.535454545455	900	162289	17	scrambled_new
148.835454545455	900	163719	0	response
150.609090909091	900	165670	13	unfamiliar_new
151.904545454545	900	167095	0	response
153.833636363636	900	169217	14	unfamiliar_second_early
154.400909090909	900	169841	0	response
157.140909090909	900	172855	15	unfamiliar_second_late
157.935454545455	900	173729	0	response
160.264545454545	900	176291	17	scrambled_new
162.117272727273	900	178329	0	response
163.405454545455	900	179746	15	unfamiliar_second_late
164.478181818182	900	180926	0	response
166.629090909091	900	183292	5	famous_new
167.374545454545	900	184112	0	response
169.703636363636	900	186674	15	unfamiliar_second_late
170.563636363636	900	187620	0	response
172.877272727273	900	190165	17	scrambled_new
173.947272727273	900	191342	0	response
175.950909090909	900	193546	5	famous_new
176.653636363636	900	194319	0	response
179.191818181818	900	197111	19	scrambled_second_late
180.064545454545	900	198071	0	response
182.365454545455	900	200602	13	unfamiliar_new
183.623636363636	900	201986	0	response
185.406363636364	900	203947	17	scrambled_new
186.46	900	205106	0	response
188.63	900	207493	18	scrambled_second_early
189.359090909091	900	208295	0	response
191.770909090909	900	210948	19	scrambled_second_late
192.908181818182	900	212199	0	response
195.111818181818	900	214623	13	unfamiliar_new
196.351818181818	900	215987	0	response
198.386363636364	900	218225	7	famous_second_late
199.076363636364	900	218984	0	response
201.643636363636	900	221808	13	unfamiliar_new
202.917272727273	900	223209	0	response
204.817272727273	900	225299	14	unfamiliar_second_early
205.696363636364	900	226266	0	response
207.824545454545	900	228607	19	scrambled_second_late
209.125454545455	900	230038	0	response
211.015454545455	900	232117	13	unfamiliar_new
211.68	900	232848	0	response
214.239090909091	900	235663	14	unfamiliar_second_early
214.810909090909	900	236292	0	response
217.362727272727	900	239099	7	famous_second_late
218.610909090909	900	240472	0	response
220.52	900	242572	5	famous_new
221.463636363636	900	243610	0	response
223.778181818182	900	246156	15	unfamiliar_second_late
224.592727272727	900	247052	0	response
226.868181818182	900	249555	13	unfamiliar_new
227.735454545455	900	250509	0	response
230.059090909091	900	253065	5	famous_new
231.664545454545	900	254831	0	response
233.2	900	256520	15	unfamiliar_second_late
233.990909090909	900	257390	0	response
236.473636363636	900	260121	5	famous_new
237.094545454545	900	260804	0	response
239.564545454545	900	263521	6	famous_second_early
240.286363636364	900	264315	0	response
242.788181818182	900	267067	13	unfamiliar_new
244.199090909091	900	268619	0	response
245.911818181818	900	270503	14	unfamiliar_second_early
246.442727272727	900	271087	0	response
249.102727272727	900	274013	5	famous_new
250.280909090909	900	275309	0	response
252.277272727273	900	277505	7	famous_second_late
253.218181818182	900	278540	0	response
255.500909090909	900	281051	17	scrambled_new
256.421818181818	900	282064	0	response
258.691818181818	900	284561	15	unfamiliar_second_late
259.939090909091	900	285933	0	response
261.949090909091	900	288144	17	scrambled_new
263.523636363636	900	289876	0	response
265.123636363636	900	291636	18	scrambled_second_early
266.299090909091	900	292929	0	response
268.280909090909	900	295109	7	famous_second_late
269.139090909091	900	296053	0	response
271.454545454545	900	298600	17	scrambled_new
272.480909090909	900	299729	0	response
274.661818181818	900	302128	18	scrambled_second_early
275.334545454545	900	302868	0	response
277.869090909091	900	305656	17	scrambled_new
278.587272727273	900	306446	0	response
281.193636363636	900	309313	18	scrambled_second_early
281.688181818182	900	309857	0	response
284.183636363636	900	312602	17	scrambled_new
285.132727272727	900	313646	0	response
287.424545454545	900	316167	18	scrambled_second_early
288.009090909091	900	316810	0	response
290.631818181818	900	319695	7	famous_second_late
291.891818181818	900	321081	0	response
293.755454545455	900	323131	17	scrambled_new
294.630909090909	900	324094	0	response
297.047272727273	900	326752	18	scrambled_second_early
298.569090909091	900	328426	0	response
300.287272727273	900	330316	19	scrambled_second_late
300.998181818182	900	331098	0	response
303.629090909091	900	333992	5	famous_new
304.444545454545	900	334889	0	response
306.902727272727	900	337593	6	famous_second_early
307.604545454545	900	338365	0	response
310.093636363636	900	341103	17	scrambled_new
311.475454545455	900	342623	0	response
313.234545454545	900	344558	17	scrambled_new
314.564545454545	900	346021	0	response
316.374545454545	900	348012	17	scrambled_new
317.271818181818	900	348999	0	response
319.481818181818	900	351430	17	scrambled_new
321.142727272727	900	353257	0	response
322.489090909091	900	354738	18	scrambled_second_early
323.458181818182	900	355804	0	response
325.579090909091	900	358137	5	famous_new
326.365454545455	900	359002	0	response
328.87	900	361757	13	unfamiliar_new
329.670909090909	900	362638	0	response
332.010909090909	900	365212	14	unfamiliar_second_early
332.920909090909	900	366213	0	response
335.201818181818	900	368722	19	scrambled_second_late
336.337272727273	900	369971	0	response
338.492727272727	900	372342	5	famous_new
340.426363636364	900	374469	0	response
341.532727272727	900	375686	6	famous_second_early
342.51	900	376761	0	response
344.74	900	379214	19	scrambled_second_late
345.875454545455	900	380463	0	response
347.980909090909	900	382779	13	unfamiliar_new
348.876363636364	900	383764	0	response
