onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
4.000	.830	.529	UNFAMILIAR	13	7	.678	func/u144.bmp
7.057	.832	.459	FAMOUS	5	7	.979	func/f133.bmp
10.180	.980	.433	FAMOUS	6	7	.536	func/f133.bmp
13.521	.879	.586	UNFAMILIAR	13	7	.636	func/u131.bmp
16.711	.929	.550	UNFAMILIAR	14	7	.501	func/u131.bmp
19.852	.970	.446	UNFAMILIAR	13	7	.624	func/u132.bmp
23.159	.827	.559	UNFAMILIAR	14	7	.493	func/u132.bmp
26.199	.885	.439	FAMOUS	5	7	.678	func/f131.bmp
29.340	.938	.490	FAMOUS	6	7	.544	func/f131.bmp
32.029	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
52.575	.912	.513	FAMOUS	5	7	.952	func/f134.bmp
55.715	.896	.464	UNFAMILIAR	15	7	.780	func/u144.bmp
58.905	.875	.522	SCRAMBLED	17	4	.976	func/s141.bmp
62.096	.892	.537	SCRAMBLED	18	4	.735	func/s141.bmp
65.303	.861	.547	FAMOUS	5	7	.644	func/f144.bmp
68.460	.888	.523	SCRAMBLED	17	4	.919	func/s137.bmp
71.634	.987	.509	SCRAMBLED	17	4	.749	func/s144.bmp
74.924	.840	.540	FAMOUS	5	7	1.066	func/f141.bmp
77.981	.996	.441	FAMOUS	6	7	.746	func/f141.bmp
81.272	.971	.527	FAMOUS	7	7	.866	func/f134.bmp
84.613	.819	.600	FAMOUS	5	7	1.176	func/f140.bmp
87.703	.941	.516	SCRAMBLED	17	7	1.101	func/s134.bmp
90.877	.935	.466	SCRAMBLED	18	7	.587	func/s134.bmp
93.983	.848	.403	FAMOUS	7	7	.783	func/f144.bmp
97.174	.839	.570	FAMOUS	5	7	.681	func/f145.bmp
100.297	.932	.504	SCRAMBLED	19	4	.910	func/s137.bmp
103.505	.813	.512	SCRAMBLED	17	7	1.405	func/s143.bmp
106.662	.925	.584	SCRAMBLED	19	7	1.259	func/s144.bmp
109.936	.954	.580	UNFAMILIAR	13	7	.786	func/u136.bmp
113.160	.802	.486	UNFAMILIAR	14	7	.760	func/u136.bmp
115.698	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
136.161	.881	.418	FAMOUS	5	7	1.073	func/f132.bmp
139.384	.906	.576	FAMOUS	6	7	.628	func/f132.bmp
142.541	.863	.472	FAMOUS	7	7	.920	func/f140.bmp
145.732	.804	.564	SCRAMBLED	17	4	1.205	func/s133.bmp
148.906	.989	.596	FAMOUS	5	7	.690	func/f143.bmp
152.180	.999	.503	FAMOUS	7	7	.869	func/f145.bmp
155.437	.990	.499	FAMOUS	5	7	1.048	func/f137.bmp
158.611	.817	.408	FAMOUS	6	7	.965	func/f137.bmp
161.635	.817	.451	SCRAMBLED	19	7	.659	func/s143.bmp
164.691	.973	.479	FAMOUS	5	7	1.413	func/f139.bmp
167.998	.831	.558	FAMOUS	5	7	.743	func/f138.bmp
171.022	.979	.424	SCRAMBLED	17	4	.983	func/s131.bmp
174.212	.923	.448	SCRAMBLED	19	7	1.206	func/s133.bmp
