onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.927	.570	SCRAMBLED	17	4	1.017	func/s039.bmp
3.124	.806	.421	FAMOUS	5	4	.913	func/f036.bmp
6.381	.919	.583	FAMOUS	6	4	.742	func/f036.bmp
9.505	.948	.446	UNFAMILIAR	13	4	.942	func/u039.bmp
12.645	.816	.425	FAMOUS	5	7	1.306	func/f040.bmp
15.735	.989	.515	SCRAMBLED	17	4	.881	func/s038.bmp
18.992	.824	.486	UNFAMILIAR	13	4	.830	func/u048.bmp
22.116	.829	.527	UNFAMILIAR	14	4	.696	func/u048.bmp
25.173	.848	.467	SCRAMBLED	19	4	.766	func/s039.bmp
27.762	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.224	.849	.432	UNFAMILIAR	13	4	.835	func/u034.bmp
51.248	.877	.411	UNFAMILIAR	14	4	.980	func/u034.bmp
54.354	.943	.453	FAMOUS	5	7	.836	func/f034.bmp
57.612	.978	.551	FAMOUS	6	7	.708	func/f034.bmp
60.802	.853	.438	UNFAMILIAR	15	4	1.118	func/u039.bmp
64.026	.952	.586	UNFAMILIAR	13	4	1.580	func/u047.bmp
67.2	.992	.457	FAMOUS	7	7	1.092	func/f040.bmp
70.507	.881	.544	SCRAMBLED	17	n/a	0	func/s041.bmp
73.631	.897	.479	SCRAMBLED	19	4	1.117	func/s038.bmp
76.821	.870	.520	FAMOUS	5	7	.995	func/f041.bmp
79.945	.854	.480	UNFAMILIAR	13	4	.885	func/u045.bmp
83.002	.886	.422	UNFAMILIAR	14	4	1.102	func/u045.bmp
86.125	.922	.481	UNFAMILIAR	13	4	1.109	func/u038.bmp
89.265	.809	.440	UNFAMILIAR	14	4	1.257	func/u038.bmp
92.272	.830	.422	SCRAMBLED	17	n/a	0	func/s047.bmp
95.446	.925	.576	SCRAMBLED	18	n/a	0	func/s047.bmp
98.603	.809	.453	UNFAMILIAR	15	4	1.750	func/u047.bmp
101.626	.801	.449	UNFAMILIAR	13	4	1.343	func/u041.bmp
104.616	.933	.423	SCRAMBLED	19	4	1.090	func/s041.bmp
107.289	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
127.869	.942	.551	SCRAMBLED	17	4	1.369	func/s046.bmp
131.125	.817	.536	SCRAMBLED	18	4	.879	func/s046.bmp
134.216	.906	.503	FAMOUS	7	7	.628	func/f041.bmp
137.307	.913	.418	FAMOUS	5	4	.951	func/f046.bmp
140.563	.894	.578	SCRAMBLED	17	4	.844	func/s044.bmp
143.653	.968	.425	SCRAMBLED	18	4	.662	func/s044.bmp
146.86	.953	.477	FAMOUS	5	7	1.085	func/f037.bmp
150.118	.832	.546	UNFAMILIAR	13	4	.842	func/u037.bmp
153.275	.984	.554	UNFAMILIAR	14	4	1.038	func/u037.bmp
156.532	.953	.510	UNFAMILIAR	15	4	.863	func/u041.bmp
159.672	.984	.416	FAMOUS	5	4	1.195	func/f038.bmp
162.913	.937	.488	FAMOUS	6	n/a	0	func/f038.bmp
166.103	.884	.496	SCRAMBLED	17	4	.981	func/s048.bmp
169.31	.865	.564	FAMOUS	7	4	.976	func/f046.bmp
172.451	.870	.511	FAMOUS	5	4	1.821	func/f033.bmp
175.491	.803	.406	FAMOUS	6	4	.946	func/f033.bmp
178.564	.847	.516	FAMOUS	5	4	1.175	func/f047.bmp
181.721	.838	.539	FAMOUS	6	4	.769	func/f047.bmp
184.811	.881	.478	FAMOUS	7	7	.893	func/f037.bmp
187.985	.904	.525	SCRAMBLED	17	4	1.631	func/s043.bmp
190.641	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
211.27	.926	.596	UNFAMILIAR	13	4	1.532	func/u035.bmp
214.494	.837	.521	UNFAMILIAR	14	4	.777	func/u035.bmp
217.618	.928	.513	UNFAMILIAR	13	4	.843	func/u044.bmp
220.892	.948	.578	SCRAMBLED	19	4	1.107	func/s048.bmp
224.082	.813	.471	SCRAMBLED	17	4	1.510	func/s042.bmp
227.223	.935	.567	SCRAMBLED	18	4	.839	func/s042.bmp
