onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.806	.420	UNFAMILIAR	13	4	1.247	func/u004.bmp
3.006	.926	.419	FAMOUS	5	7	1.128	func/f015.bmp
6.248	.969	.451	SCRAMBLED	17	7	1.244	func/s004.bmp
9.521	.828	.537	SCRAMBLED	18	7	1.239	func/s004.bmp
12.644	.973	.521	FAMOUS	5	7	1.333	func/f013.bmp
15.835	.819	.437	UNFAMILIAR	13	4	1.633	func/u010.bmp
18.992	.975	.583	UNFAMILIAR	14	4	1.431	func/u010.bmp
22.266	.988	.529	FAMOUS	5	7	1.342	func/f009.bmp
25.607	.808	.581	UNFAMILIAR	15	4	1.044	func/u004.bmp
28.162	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.741	.822	.540	SCRAMBLED	17	7	1.719	func/s005.bmp
51.815	.996	.469	FAMOUS	7	4	1.667	func/f015.bmp
55.157	.936	.585	UNFAMILIAR	13	4	1.323	func/u001.bmp
58.279	.927	.430	UNFAMILIAR	14	4	1.351	func/u001.bmp
61.47	.945	.486	FAMOUS	5	7	1.167	func/f004.bmp
64.677	.981	.499	FAMOUS	6	7	1.058	func/f004.bmp
68.001	.849	.569	FAMOUS	7	4	1.237	func/f013.bmp
71.108	.865	.493	UNFAMILIAR	13	4	1.740	func/u013.bmp
74.198	.872	.463	UNFAMILIAR	14	4	1.313	func/u013.bmp
77.338	.900	.495	UNFAMILIAR	13	4	1.363	func/u009.bmp
80.546	.937	.541	UNFAMILIAR	14	4	1.197	func/u009.bmp
83.669	.962	.401	FAMOUS	7	7	1.029	func/f009.bmp
86.81	.969	.413	UNFAMILIAR	13	7	1.391	func/u016.bmp
90.1	.947	.552	SCRAMBLED	19	7	1.918	func/s005.bmp
93.341	.917	.532	UNFAMILIAR	13	4	1.383	func/u003.bmp
96.448	.992	.430	UNFAMILIAR	13	4	1.035	func/u005.bmp
99.755	.836	.547	UNFAMILIAR	13	4	1.550	func/u008.bmp
102.912	.941	.564	UNFAMILIAR	14	4	1.297	func/u008.bmp
106.069	.858	.437	SCRAMBLED	17	4	1.391	func/s002.bmp
109.109	.923	.403	SCRAMBLED	18	4	.935	func/s002.bmp
111.782	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.378	.916	.555	FAMOUS	5	7	1.544	func/f011.bmp
135.635	.838	.569	FAMOUS	6	7	.822	func/f011.bmp
138.708	.854	.457	UNFAMILIAR	15	7	1.210	func/u016.bmp
141.9	.813	.568	SCRAMBLED	17	4	.980	func/s001.bmp
144.972	.810	.487	UNFAMILIAR	15	4	1.177	func/u003.bmp
148.046	.880	.498	FAMOUS	5	4	1.260	func/f016.bmp
151.253	.853	.554	FAMOUS	6	4	.765	func/f016.bmp
154.293	.806	.415	UNFAMILIAR	15	4	.876	func/u005.bmp
157.333	.922	.459	UNFAMILIAR	13	4	1.456	func/u006.bmp
160.54	.904	.506	UNFAMILIAR	14	4	.818	func/u006.bmp
163.714	.888	.499	FAMOUS	5	7	2.441	func/f002.bmp
166.838	.922	.456	FAMOUS	6	7	1.628	func/f002.bmp
170.128	.857	.591	SCRAMBLED	17	4	1.062	func/s003.bmp
173.319	.857	.562	UNFAMILIAR	13	4	1.354	func/u002.bmp
176.46	.938	.518	UNFAMILIAR	14	4	.985	func/u002.bmp
179.767	.923	.591	SCRAMBLED	19	4	1.066	func/s001.bmp
182.94	.998	.473	SCRAMBLED	17	7	1.013	func/s009.bmp
186.214	.858	.514	SCRAMBLED	18	7	.814	func/s009.bmp
188.82	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
209.433	.896	.580	UNFAMILIAR	13	4	.838	func/u015.bmp
212.673	.815	.584	UNFAMILIAR	14	4	.769	func/u015.bmp
215.763	.878	.503	FAMOUS	5	4	.919	func/f003.bmp
218.904	.878	.487	FAMOUS	5	7	1.336	func/f007.bmp
221.96	.937	.410	SCRAMBLED	19	4	1.459	func/s003.bmp
225.218	.939	.548	FAMOUS	5	4	1.141	func/f001.bmp
228.475	.994	.466	FAMOUS	6	4	.784	func/f001.bmp
231.715	.879	.479	SCRAMBLED	17	4	.919	func/s006.bmp
234.839	.821	.481	UNFAMILIAR	13	4	.919	func/u014.bmp
237.946	.851	.503	SCRAMBLED	17	7	.844	func/s007.bmp
241.053	.890	.497	FAMOUS	7	4	.751	func/f003.bmp
244.277	.841	.560	FAMOUS	5	4	.921	func/f010.bmp
247.45	.990	.556	FAMOUS	7	7	.743	func/f007.bmp
250.758	.926	.548	SCRAMBLED	17	4	.976	func/s008.bmp
253.881	.849	.429	SCRAMBLED	18	4	.815	func/s008.bmp
257.055	.859	.557	SCRAMBLED	17	4	.886	func/s012.bmp
260.079	.906	.400	SCRAMBLED	19	4	.773	func/s006.bmp
263.186	.925	.429	SCRAMBLED	17	4	.972	func/s014.bmp
266.292	.916	.410	UNFAMILIAR	15	7	1.728	func/u014.bmp
268.948	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
289.477	.909	.498	FAMOUS	5	7	1.118	func/f008.bmp
292.618	.993	.456	SCRAMBLED	19	7	1.897	func/s007.bmp
295.791	.870	.412	FAMOUS	5	4	1.037	func/f012.bmp
298.848	.822	.405	FAMOUS	6	4	.949	func/f012.bmp
301.906	.860	.468	FAMOUS	7	7	1.154	func/f010.bmp
304.995	.926	.451	SCRAMBLED	17	4	1.180	func/s015.bmp
308.12	.900	.434	SCRAMBLED	17	7	1.024	func/s016.bmp
311.276	.823	.489	SCRAMBLED	19	4	.831	func/s012.bmp
314.316	.809	.448	FAMOUS	5	7	1.164	func/f014.bmp
317.39	.926	.488	FAMOUS	6	7	.768	func/f014.bmp
320.597	.870	.509	SCRAMBLED	19	4	1.064	func/s014.bmp
323.787	.864	.562	SCRAMBLED	17	4	.802	func/s010.bmp
327.011	.950	.595	SCRAMBLED	18	4	.807	func/s010.bmp
330.168	.811	.442	FAMOUS	7	7	.922	func/f008.bmp
333.308	.997	.554	UNFAMILIAR	13	4	1.107	func/u007.bmp
336.616	.868	.539	UNFAMILIAR	14	4	.905	func/u007.bmp
339.639	.821	.400	UNFAMILIAR	13	4	1.356	func/u012.bmp
342.713	.938	.484	UNFAMILIAR	14	4	1.239	func/u012.bmp
346.02	.835	.587	SCRAMBLED	19	4	.791	func/s015.bmp
348.592	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
369.171	.956	.542	UNFAMILIAR	13	4	.820	func/u011.bmp
372.362	.817	.456	SCRAMBLED	19	7	.992	func/s016.bmp
375.502	.808	.559	SCRAMBLED	17	4	.922	func/s013.bmp
378.509	.918	.419	SCRAMBLED	18	4	.831	func/s013.bmp
381.716	.927	.528	FAMOUS	5	7	1.345	func/f005.bmp
384.906	.998	.489	FAMOUS	6	7	.767	func/f005.bmp
388.247	.963	.576	FAMOUS	5	7	1.701	func/f006.bmp
391.388	.812	.409	SCRAMBLED	17	4	2.004	func/s011.bmp
393.993	.012	0	n/a	999	0	0	func/Circle.bmp
