onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.970	.566	FAMOUS	5	4	1.103	func/f099.bmp
3.324	.988	.588	FAMOUS	6	4	.725	func/f099.bmp
6.732	.969	.548	UNFAMILIAR	13	7	.858	func/u108.bmp
10.023	.904	.552	UNFAMILIAR	13	7	1.133	func/u113.bmp
13.23	.931	.532	UNFAMILIAR	14	7	.561	func/u113.bmp
16.504	.819	.570	FAMOUS	5	4	1.420	func/f102.bmp
19.527	.969	.444	FAMOUS	6	4	.767	func/f102.bmp
22.684	.961	.419	UNFAMILIAR	13	7	1.392	func/u104.bmp
26.008	.956	.585	UNFAMILIAR	14	7	.535	func/u104.bmp
29.199	.973	.460	SCRAMBLED	17	4	.865	func/s098.bmp
31.921	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
52.367	.903	.414	UNFAMILIAR	13	4	.840	func/u109.bmp
55.591	.856	.537	UNFAMILIAR	15	7	.976	func/u108.bmp
58.798	.977	.569	FAMOUS	5	4	.860	func/f098.bmp
61.955	.945	.404	FAMOUS	6	4	1.068	func/f098.bmp
65.079	.869	.408	UNFAMILIAR	13	n/a	0	func/u106.bmp
68.286	.921	.584	FAMOUS	5	7	.970	func/f105.bmp
71.526	.828	.544	SCRAMBLED	17	4	.948	func/s113.bmp
74.566	.937	.445	SCRAMBLED	18	4	.658	func/s113.bmp
77.723	.869	.447	SCRAMBLED	19	4	.636	func/s098.bmp
80.83	.885	.471	UNFAMILIAR	13	4	.903	func/u101.bmp
83.971	.953	.492	UNFAMILIAR	15	4	1.094	func/u109.bmp
87.228	.838	.537	FAMOUS	5	4	1.301	func/f110.bmp
90.318	.937	.476	SCRAMBLED	17	4	.914	func/s104.bmp
93.508	.877	.469	UNFAMILIAR	15	4	.893	func/u106.bmp
96.665	.801	.514	UNFAMILIAR	13	4	1.158	func/u107.bmp
99.772	.972	.537	UNFAMILIAR	14	4	1.061	func/u107.bmp
103.03	.831	.510	FAMOUS	7	7	1.647	func/f105.bmp
106.12	.996	.500	UNFAMILIAR	13	7	1.070	func/u099.bmp
109.31	.962	.423	UNFAMILIAR	14	7	.747	func/u099.bmp
112.016	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.629	.970	.580	SCRAMBLED	17	4	.884	func/s106.bmp
135.919	.930	.548	SCRAMBLED	18	4	.786	func/s106.bmp
139.21	.925	.587	UNFAMILIAR	15	4	.847	func/u101.bmp
142.401	.937	.499	UNFAMILIAR	13	4	.904	func/u102.bmp
145.675	.849	.567	FAMOUS	7	4	.809	func/f110.bmp
148.765	.888	.477	FAMOUS	5	4	.948	func/f113.bmp
151.855	.973	.430	SCRAMBLED	19	4	.715	func/s104.bmp
155.079	.935	.478	SCRAMBLED	17	4	.765	func/s108.bmp
158.236	.980	.457	SCRAMBLED	18	4	.737	func/s108.bmp
161.51	.872	.528	FAMOUS	5	7	1.103	func/f101.bmp
