onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.895	.451	UNFAMILIAR	13	7	.941	func/u124.bmp
3.092	.949	.435	UNFAMILIAR	14	7	.670	func/u124.bmp
6.498	.869	.592	FAMOUS	5	7	.962	func/f130.bmp
9.605	.981	.480	FAMOUS	5	7	1.190	func/f120.bmp
12.812	.801	.466	FAMOUS	6	7	.721	func/f120.bmp
15.819	.856	.435	SCRAMBLED	17	7	1.514	func/s118.bmp
18.993	.851	.538	SCRAMBLED	17	7	.587	func/s124.bmp
22.066	.808	.452	SCRAMBLED	17	4	1.134	func/s115.bmp
25.173	.801	.532	SCRAMBLED	18	4	.701	func/s115.bmp
27.712	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.308	.858	.567	SCRAMBLED	17	4	1.246	func/s128.bmp
51.448	.848	.514	SCRAMBLED	18	4	.661	func/s128.bmp
54.589	.822	.530	FAMOUS	7	7	.882	func/f130.bmp
57.712	.879	.519	FAMOUS	5	7	1.021	func/f126.bmp
60.786	.919	.422	SCRAMBLED	17	4	1.349	func/s120.bmp
63.976	.852	.514	SCRAMBLED	18	4	.946	func/s120.bmp
67.1	.881	.504	SCRAMBLED	19	7	.942	func/s118.bmp
70.223	.878	.470	UNFAMILIAR	13	7	.920	func/u123.bmp
73.347	.874	.476	SCRAMBLED	19	7	1.022	func/s124.bmp
76.471	.853	.477	UNFAMILIAR	13	7	.926	func/u118.bmp
79.527	.871	.448	FAMOUS	5	7	1.234	func/f116.bmp
82.701	.986	.524	FAMOUS	6	7	.529	func/f116.bmp
86.042	.847	.592	SCRAMBLED	17	4	1.138	func/s116.bmp
89.199	.979	.548	SCRAMBLED	18	4	.738	func/s116.bmp
92.54	.938	.590	FAMOUS	7	7	.939	func/f126.bmp
95.68	.995	.432	SCRAMBLED	17	4	1.036	func/s127.bmp
98.987	.973	.542	UNFAMILIAR	13	7	1.738	func/u126.bmp
102.144	.919	.414	UNFAMILIAR	14	7	.979	func/u126.bmp
105.402	.985	.573	UNFAMILIAR	15	7	.945	func/u123.bmp
108.124	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
128.57	.920	.413	SCRAMBLED	17	4	.919	func/s121.bmp
131.86	.818	.592	UNFAMILIAR	15	7	1.240	func/u118.bmp
134.984	.832	.548	SCRAMBLED	17	4	1.046	func/s123.bmp
138.141	.861	.563	SCRAMBLED	17	4	.797	func/s130.bmp
141.198	.822	.432	SCRAMBLED	17	4	1.313	func/s122.bmp
144.238	.894	.436	SCRAMBLED	19	4	.811	func/s127.bmp
147.445	.820	.549	UNFAMILIAR	13	4	.869	func/u115.bmp
150.535	.971	.493	UNFAMILIAR	14	4	.651	func/u115.bmp
153.844	.948	.568	FAMOUS	5	7	.889	func/f125.bmp
157.067	.827	.504	FAMOUS	6	7	.516	func/f125.bmp
160.24	.817	.583	SCRAMBLED	19	4	.791	func/s121.bmp
163.314	.896	.487	FAMOUS	5	7	.935	func/f127.bmp
166.387	.832	.409	FAMOUS	6	7	.811	func/f127.bmp
169.478	.837	.499	SCRAMBLED	19	4	.839	func/s123.bmp
172.635	.845	.544	FAMOUS	5	7	1.128	func/f122.bmp
175.691	.896	.444	SCRAMBLED	19	4	.765	func/s130.bmp
178.915	.867	.553	UNFAMILIAR	13	7	1.103	func/u128.bmp
182.139	.967	.597	UNFAMILIAR	14	7	.660	func/u128.bmp
185.38	.949	.505	SCRAMBLED	19	4	.985	func/s122.bmp
188.069	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
208.581	.800	.472	UNFAMILIAR	13	7	1.865	func/u122.bmp
211.722	.909	.584	UNFAMILIAR	14	7	.836	func/u122.bmp
214.929	.920	.529	FAMOUS	5	7	1.095	func/f118.bmp
218.086	.828	.483	UNFAMILIAR	13	4	1.620	func/u120.bmp
221.142	.842	.466	FAMOUS	5	4	.839	func/f129.bmp
224.166	.804	.405	FAMOUS	6	4	.659	func/f129.bmp
227.239	.860	.498	FAMOUS	7	7	.868	func/f122.bmp
230.513	.871	.574	UNFAMILIAR	13	4	.832	func/u114.bmp
233.738	.889	.584	UNFAMILIAR	14	4	.657	func/u114.bmp
236.861	.927	.457	SCRAMBLED	17	4	.871	func/s126.bmp
240.035	.816	.476	SCRAMBLED	18	4	.678	func/s126.bmp
243.175	.804	.567	FAMOUS	5	7	.852	func/f119.bmp
246.282	.804	.522	FAMOUS	7	7	1.287	func/f118.bmp
249.455	.875	.596	SCRAMBLED	17	4	.698	func/s125.bmp
252.696	.885	.587	UNFAMILIAR	15	7	.881	func/u120.bmp
255.82	.877	.481	UNFAMILIAR	13	7	.918	func/u119.bmp
258.993	.918	.533	SCRAMBLED	17	4	1.767	func/s119.bmp
262.167	.848	.487	SCRAMBLED	18	4	.824	func/s119.bmp
265.341	.998	.566	FAMOUS	5	7	.975	func/f128.bmp
268.08	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
288.659	.931	.538	FAMOUS	5	7	.914	func/f124.bmp
291.783	.814	.432	FAMOUS	6	7	.765	func/f124.bmp
294.907	.809	.538	FAMOUS	7	4	.750	func/f119.bmp
297.897	.810	.417	FAMOUS	5	7	1.103	func/f123.bmp
301.02	.969	.537	SCRAMBLED	19	4	.786	func/s125.bmp
304.194	.998	.449	FAMOUS	5	7	1.289	func/f115.bmp
307.518	.882	.562	FAMOUS	6	7	1.070	func/f115.bmp
310.642	.850	.471	UNFAMILIAR	15	7	1.186	func/u119.bmp
313.715	.819	.462	FAMOUS	5	7	1.080	func/f114.bmp
316.839	.933	.547	UNFAMILIAR	13	7	1.332	func/u121.bmp
319.979	.946	.447	UNFAMILIAR	14	7	.986	func/u121.bmp
323.17	.927	.477	FAMOUS	7	7	1.295	func/f128.bmp
326.343	.829	.480	FAMOUS	5	7	1.036	func/f121.bmp
329.467	.936	.526	FAMOUS	6	7	.744	func/f121.bmp
332.657	.897	.488	UNFAMILIAR	13	7	1.247	func/u125.bmp
335.731	.825	.404	FAMOUS	7	7	.792	func/f123.bmp
338.788	.921	.460	UNFAMILIAR	13	7	.748	func/u116.bmp
342.062	.826	.573	UNFAMILIAR	14	7	.609	func/u116.bmp
345.168	.938	.503	UNFAMILIAR	13	7	.747	func/u127.bmp
348.292	.949	.408	FAMOUS	7	7	1.181	func/f114.bmp
350.981	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
371.46	.949	.437	UNFAMILIAR	13	7	.817	func/u130.bmp
374.734	.815	.556	UNFAMILIAR	14	7	.491	func/u130.bmp
377.824	.931	.505	UNFAMILIAR	13	7	.568	func/u129.bmp
381.048	.954	.527	SCRAMBLED	17	4	.915	func/s129.bmp
