onset	duration	trial_type	Response	Stimulus	response_time
4.801	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
7.614	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
10.642	0.200	auditory standard stimulus presentation	0.000	standard	n/a
13.669	0.277	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
13.669	0.200	auditory oddball stimulus presentation	1.000	target	n/a
16.499	0.298	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
16.499	0.200	auditory oddball stimulus presentation	1.000	target	n/a
18.534	0.200	auditory standard stimulus presentation	0.000	standard	n/a
20.784	0.200	auditory standard stimulus presentation	0.000	standard	n/a
23.846	0.200	auditory standard stimulus presentation	0.000	standard	n/a
26.676	0.200	auditory standard stimulus presentation	0.000	standard	n/a
29.322	0.200	auditory standard stimulus presentation	0.000	standard	n/a
31.954	0.200	auditory standard stimulus presentation	0.000	standard	n/a
33.988	0.200	auditory standard stimulus presentation	0.000	standard	n/a
36.024	0.200	auditory standard stimulus presentation	0.000	standard	n/a
38.705	0.200	auditory standard stimulus presentation	0.000	standard	n/a
41.732	0.200	auditory oddball stimulus presentation	1.000	target	n/a
41.732	0.316	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
44.595	0.200	auditory standard stimulus presentation	0.000	standard	n/a
47.640	0.200	auditory standard stimulus presentation	0.000	standard	n/a
49.889	0.200	auditory standard stimulus presentation	0.000	standard	n/a
52.736	0.200	auditory standard stimulus presentation	0.000	standard	n/a
54.970	0.200	auditory standard stimulus presentation	0.000	standard	n/a
57.004	0.200	auditory oddball stimulus presentation	1.000	target	n/a
57.004	0.325	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
59.453	0.200	auditory standard stimulus presentation	0.000	standard	n/a
61.903	0.374	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
61.903	0.200	auditory oddball stimulus presentation	1.000	target	n/a
64.534	0.335	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
64.534	0.200	auditory oddball stimulus presentation	1.000	target	n/a
67.180	0.200	auditory standard stimulus presentation	0.000	standard	n/a
69.233	0.200	auditory standard stimulus presentation	0.000	standard	n/a
71.483	0.200	auditory oddball stimulus presentation	1.000	target	n/a
71.483	0.352	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
74.312	0.200	auditory standard stimulus presentation	0.000	standard	n/a
76.944	0.339	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
76.944	0.200	auditory oddball stimulus presentation	1.000	target	n/a
79.790	0.200	auditory standard stimulus presentation	0.000	standard	n/a
82.221	0.200	auditory standard stimulus presentation	0.000	standard	n/a
84.256	0.200	auditory standard stimulus presentation	0.000	standard	n/a
87.301	0.200	auditory standard stimulus presentation	0.000	standard	n/a
89.354	0.200	auditory standard stimulus presentation	0.000	standard	n/a
91.405	0.200	auditory standard stimulus presentation	0.000	standard	n/a
93.838	0.200	auditory standard stimulus presentation	0.000	standard	n/a
95.872	0.200	auditory standard stimulus presentation	0.000	standard	n/a
98.735	0.200	auditory oddball stimulus presentation	1.000	target	n/a
98.735	0.351	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
100.770	0.200	auditory standard stimulus presentation	0.000	standard	n/a
103.202	0.200	auditory standard stimulus presentation	0.000	standard	n/a
106.031	0.430	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
106.031	0.200	auditory oddball stimulus presentation	1.000	target	n/a
109.076	0.200	auditory standard stimulus presentation	0.000	standard	n/a
111.923	n/a	n/a	1.000	target	n/a
113.958	0.361	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
113.958	0.200	auditory oddball stimulus presentation	1.000	target	n/a
116.605	0.200	auditory standard stimulus presentation	0.000	standard	n/a
118.856	0.200	auditory oddball stimulus presentation	1.000	target	n/a
118.856	0.325	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
121.288	0.200	auditory standard stimulus presentation	0.000	standard	n/a
123.323	0.200	auditory standard stimulus presentation	0.000	standard	n/a
125.788	0.381	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
125.788	0.200	auditory oddball stimulus presentation	1.000	target	n/a
127.839	0.200	auditory standard stimulus presentation	0.000	standard	n/a
130.885	0.200	auditory standard stimulus presentation	0.000	standard	n/a
132.937	0.200	auditory standard stimulus presentation	0.000	standard	n/a
135.171	0.200	auditory standard stimulus presentation	0.000	standard	n/a
137.999	0.200	auditory standard stimulus presentation	0.000	standard	n/a
140.449	0.200	auditory standard stimulus presentation	0.000	standard	n/a
143.079	0.200	auditory standard stimulus presentation	0.000	standard	n/a
145.909	0.200	auditory oddball stimulus presentation	1.000	target	n/a
145.909	0.326	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
147.944	0.200	auditory standard stimulus presentation	0.000	standard	n/a
150.377	0.200	auditory oddball stimulus presentation	1.000	target	n/a
150.377	0.405	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
153.023	0.200	auditory standard stimulus presentation	0.000	standard	n/a
155.257	0.341	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
155.257	0.200	auditory oddball stimulus presentation	1.000	target	n/a
157.889	0.200	auditory standard stimulus presentation	0.000	standard	n/a
160.717	0.200	auditory standard stimulus presentation	0.000	standard	n/a
163.365	0.200	auditory standard stimulus presentation	0.000	standard	n/a
165.797	0.200	auditory standard stimulus presentation	0.000	standard	n/a
168.843	0.200	auditory standard stimulus presentation	0.000	standard	n/a
170.878	0.200	auditory standard stimulus presentation	0.000	standard	n/a
173.724	0.200	auditory standard stimulus presentation	0.000	standard	n/a
175.759	0.200	auditory standard stimulus presentation	0.000	standard	n/a
178.604	0.200	auditory standard stimulus presentation	0.000	standard	n/a
181.433	0.200	auditory standard stimulus presentation	0.000	standard	n/a
183.883	0.200	auditory standard stimulus presentation	0.000	standard	n/a
186.927	n/a	n/a	0.000	standard	n/a
189.559	0.200	auditory standard stimulus presentation	0.000	standard	n/a
192.006	0.200	auditory standard stimulus presentation	0.000	standard	n/a
194.059	0.200	auditory standard stimulus presentation	0.000	standard	n/a
197.103	0.200	auditory standard stimulus presentation	0.000	standard	n/a
199.552	0.200	auditory standard stimulus presentation	0.000	standard	n/a
202.199	0.435	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
202.199	0.200	auditory oddball stimulus presentation	1.000	target	n/a
204.830	0.200	auditory standard stimulus presentation	0.000	standard	n/a
207.676	0.200	auditory standard stimulus presentation	0.000	standard	n/a
210.108	0.200	auditory standard stimulus presentation	0.000	standard	n/a
212.557	0.345	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
212.557	0.200	auditory oddball stimulus presentation	1.000	target	n/a
214.808	0.200	auditory standard stimulus presentation	0.000	standard	n/a
217.852	0.200	auditory standard stimulus presentation	0.000	standard	n/a
219.888	0.379	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
219.888	0.200	auditory oddball stimulus presentation	1.000	target	n/a
222.122	0.200	auditory oddball stimulus presentation	1.000	target	n/a
222.122	0.388	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
224.951	0.200	auditory standard stimulus presentation	0.000	standard	n/a
227.796	0.200	auditory standard stimulus presentation	0.000	standard	n/a
