onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.197	2.000	feedback	0.600	1	2	5	R	1.213	1	R
4.614	2.000	feedback	-1.400	2	2	5	L	1.187	0	R
9.113	2.000	feedback	-1.400	3	2	7	R	0.913	0	L
13.585	2.000	feedback	0.600	4	2	3	R	1.013	1	R
18.110	2.000	feedback	0.600	5	2	10	L	1.068	1	L
22.671	n/a	n/a	n/a	6	2	0	R	0.664	-	-
27.169	n/a	n/a	n/a	7	2	0	R	0.439	-	-
31.674	n/a	n/a	n/a	8	2	0	R	0.366	-	-
36.113	2.000	feedback	0.600	9	2	5	R	1.538	1	R
40.611	2.000	feedback	0.600	10	2	7	L	0.690	1	L
45.185	2.000	feedback	-1.400	11	2	11	L	1.012	0	R
49.588	2.000	feedback	0.600	12	2	1	L	1.090	1	L
54.118	2.000	feedback	0.600	13	2	6	L	0.649	1	L
58.689	n/a	n/a	n/a	14	2	0	R	0.776	-	-
63.173	n/a	n/a	n/a	15	2	0	R	0.363	-	-
67.675	n/a	n/a	n/a	16	2	0	R	0.382	-	-
72.188	2.000	feedback	-1.400	17	2	12	L	1.786	0	R
76.584	2.000	feedback	0.600	18	2	4	L	0.550	1	L
81.113	2.000	feedback	0.600	19	2	10	L	1.194	1	L
85.612	2.000	feedback	0.600	20	2	10	L	0.897	1	L
90.112	2.000	feedback	-1.400	21	2	9	L	1.646	0	R
94.674	n/a	n/a	n/a	22	2	0	R	0.656	-	-
99.174	n/a	n/a	n/a	23	2	0	R	0.412	-	-
103.673	n/a	n/a	n/a	24	2	0	R	0.385	-	-
108.187	2.000	feedback	-1.400	25	2	12	L	1.733	0	R
112.587	2.000	feedback	0.600	26	2	1	L	1.022	1	L
117.111	2.000	feedback	0.600	27	2	5	R	1.656	1	R
121.588	2.000	feedback	0.600	28	2	4	L	0.764	1	L
126.112	2.000	feedback	0.600	29	2	5	R	0.952	1	R
130.673	n/a	n/a	n/a	30	2	0	R	0.691	-	-
135.171	n/a	n/a	n/a	31	2	0	R	0.496	-	-
139.672	n/a	n/a	n/a	32	2	0	R	0.467	-	-
144.087	2.000	feedback	0.600	33	2	2	R	1.434	1	R
148.611	2.000	feedback	0.600	34	2	8	R	1.311	1	R
153.109	2.000	feedback	0.600	35	2	10	L	1.270	1	L
157.587	2.000	feedback	0.600	36	2	2	R	0.973	1	R
162.188	2.000	feedback	-1.400	37	2	12	L	1.149	0	R
166.670	n/a	n/a	n/a	38	2	0	R	0.670	-	-
171.174	n/a	n/a	n/a	39	2	0	R	0.494	-	-
175.674	n/a	n/a	n/a	40	2	0	R	0.523	-	-
180.113	2.000	feedback	0.600	41	2	10	L	1.551	1	L
184.688	2.000	feedback	-1.400	42	2	14	L	1.195	0	R
189.188	2.000	feedback	0.600	43	2	13	L	1.126	1	L
193.587	2.000	feedback	0.600	44	2	2	R	0.919	1	R
198.084	2.000	feedback	0.600	45	2	1	L	1.004	1	L
202.667	n/a	n/a	n/a	46	2	0	R	0.691	-	-
207.172	n/a	n/a	n/a	47	2	0	R	0.466	-	-
211.674	n/a	n/a	n/a	48	2	0	R	0.396	-	-
216.087	2.000	feedback	-1.400	49	2	3	L	1.205	0	R
220.613	2.000	feedback	-1.400	50	2	10	R	1.501	0	L
225.086	2.000	feedback	0.600	51	2	1	L	0.888	1	L
229.613	2.000	feedback	0.600	52	2	7	L	0.981	1	L
234.188	2.000	feedback	-1.400	53	2	13	R	0.846	0	L
238.675	n/a	n/a	n/a	54	2	0	R	0.597	-	-
243.175	n/a	n/a	n/a	55	2	0	R	0.625	-	-
247.674	n/a	n/a	n/a	56	2	0	R	0.406	-	-
252.185	2.000	feedback	0.600	57	2	13	L	1.159	1	L
256.587	2.000	feedback	-1.400	58	2	3	L	1.290	0	R
261.113	2.000	feedback	0.600	59	2	7	L	1.058	1	L
265.611	2.000	feedback	0.600	60	2	8	R	0.921	1	R
270.110	2.000	feedback	0.600	61	2	7	L	0.882	1	L
274.669	n/a	n/a	n/a	62	2	0	R	0.620	-	-
279.175	n/a	n/a	n/a	63	2	0	R	0.314	-	-
283.674	n/a	n/a	n/a	64	2	0	R	0.463	-	-
288.113	2.000	feedback	0.600	65	2	5	R	1.820	1	R
292.688	2.000	feedback	-1.400	66	2	13	R	2.285	0	L
297.111	2.000	feedback	0.600	67	2	8	R	0.904	1	R
301.588	2.000	feedback	0.600	68	2	1	L	0.698	1	L
306.113	2.000	feedback	-1.400	69	2	9	L	1.644	0	R
310.675	n/a	n/a	n/a	70	2	0	R	0.583	-	-
315.179	n/a	n/a	n/a	71	2	0	R	0.399	-	-
319.675	n/a	n/a	n/a	72	2	0	R	0.536	-	-
324.188	2.000	feedback	0.600	73	2	11	R	1.836	1	R
328.588	2.000	feedback	0.600	74	2	2	R	1.203	1	R
333.113	2.000	feedback	-1.400	75	2	5	L	0.933	0	R
337.688	2.000	feedback	0.600	76	2	13	L	0.903	1	L
342.112	2.000	feedback	0.600	77	2	5	R	1.725	1	R
346.675	n/a	n/a	n/a	78	2	0	R	1.129	-	-
351.174	n/a	n/a	n/a	79	2	0	R	0.454	-	-
355.674	n/a	n/a	n/a	80	2	0	R	0.458	-	-
