onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.191	2.000	feedback	-0.840	1	1	10	R	1.763	0	L
4.614	2.000	feedback	1.160	2	1	5	R	1.508	1	R
9.081	2.000	feedback	-0.840	3	1	4	L	1.474	1	R
13.610	2.000	feedback	-0.840	4	1	7	R	1.235	0	L
18.111	2.000	feedback	-0.840	5	1	10	R	1.280	0	L
22.690	n/a	n/a	n/a	6	1	0	R	1.583	-	-
27.176	n/a	n/a	n/a	7	1	0	R	0.905	-	-
31.680	n/a	n/a	n/a	8	1	0	R	0.858	-	-
36.085	2.000	feedback	-0.840	9	1	1	L	1.163	0	R
40.608	2.000	feedback	-0.840	10	1	10	R	1.502	0	L
45.105	2.000	feedback	1.160	11	1	10	L	1.428	1	L
49.617	2.000	feedback	1.160	12	1	5	R	1.392	1	R
54.112	2.000	feedback	1.160	13	1	6	L	2.466	1	L
58.674	n/a	n/a	n/a	14	1	0	R	0.810	-	-
63.178	n/a	n/a	n/a	15	1	0	R	0.736	-	-
67.681	n/a	n/a	n/a	16	1	0	R	0.572	-	-
72.191	2.000	feedback	-0.840	17	1	14	L	1.552	0	R
76.609	2.000	feedback	-0.840	18	1	10	R	1.560	0	L
81.094	2.000	feedback	-0.840	19	1	2	L	1.781	0	R
85.684	2.000	feedback	-0.840	20	1	12	R	1.488	-1	L
90.191	2.000	feedback	-0.840	21	1	14	L	1.775	0	R
94.672	n/a	n/a	n/a	22	1	0	R	0.883	-	-
99.178	n/a	n/a	n/a	23	1	0	R	0.514	-	-
103.676	n/a	n/a	n/a	24	1	0	R	0.568	-	-
108.108	2.000	feedback	1.160	25	1	10	L	1.904	1	L
112.617	2.000	feedback	1.160	26	1	5	R	1.083	1	R
117.186	2.000	feedback	1.160	27	1	13	R	1.895	0	R
121.615	2.000	feedback	-0.840	28	1	8	L	1.174	0	R
126.190	2.000	feedback	-0.840	29	1	13	R	1.850	0	L
130.678	n/a	n/a	n/a	30	1	0	R	0.879	-	-
135.178	n/a	n/a	n/a	31	1	0	R	0.595	-	-
139.674	n/a	n/a	n/a	32	1	0	R	0.339	-	-
144.109	2.000	feedback	1.160	33	1	10	L	1.952	1	L
148.690	2.000	feedback	-0.840	34	1	11	L	1.582	0	R
153.116	2.000	feedback	-0.840	35	1	8	R	2.722	1	L
157.611	2.000	feedback	1.160	36	1	8	R	2.096	1	R
162.111	2.000	feedback	1.160	37	1	6	L	1.819	1	L
166.671	n/a	n/a	n/a	38	1	0	R	0.775	-	-
171.171	n/a	n/a	n/a	39	1	0	R	0.414	-	-
175.677	n/a	n/a	n/a	40	1	0	R	0.506	-	-
180.116	2.000	feedback	1.160	41	1	5	R	1.170	1	R
184.606	2.000	feedback	1.160	42	1	10	L	1.082	1	L
189.082	2.000	feedback	1.160	43	1	4	R	1.489	0	R
193.690	2.000	feedback	-0.840	44	1	11	L	1.873	0	R
198.085	2.000	feedback	-0.840	45	1	1	-	0.000	-1	R
202.676	n/a	n/a	n/a	46	1	0	R	0.732	-	-
207.177	n/a	n/a	n/a	47	1	0	R	0.504	-	-
211.678	n/a	n/a	n/a	48	1	0	R	0.517	-	-
216.191	2.000	feedback	-0.840	49	1	11	L	1.315	0	R
220.584	2.000	feedback	1.160	50	1	1	R	1.624	1	R
225.120	2.000	feedback	-0.840	51	1	9	R	1.708	0	L
229.698	2.000	feedback	-0.840	52	1	14	L	1.617	0	R
234.190	2.000	feedback	1.160	53	1	11	R	1.292	1	R
238.672	n/a	n/a	n/a	54	1	0	R	0.745	-	-
243.172	n/a	n/a	n/a	55	1	0	R	0.414	-	-
247.674	n/a	n/a	n/a	56	1	0	R	0.376	-	-
252.190	2.000	feedback	-0.840	57	1	11	L	1.205	0	R
256.685	2.000	feedback	1.160	58	1	13	L	1.194	1	L
261.082	2.000	feedback	1.160	59	1	4	R	0.946	0	R
265.587	2.000	feedback	-0.840	60	1	3	R	1.429	0	L
270.087	2.000	feedback	-0.840	61	1	3	R	0.704	0	L
274.702	n/a	n/a	n/a	62	1	0	R	0.589	-	-
279.177	n/a	n/a	n/a	63	1	0	R	0.321	-	-
283.677	n/a	n/a	n/a	64	1	0	R	0.446	-	-
288.091	2.000	feedback	-0.840	65	1	2	L	1.528	0	R
292.582	2.000	feedback	-0.840	66	1	4	R	0.935	0	L
297.120	2.000	feedback	-0.840	67	1	10	R	0.937	0	L
301.585	2.000	feedback	1.160	68	1	1	L	1.331	0	L
306.110	2.000	feedback	-0.840	69	1	10	R	1.717	0	L
310.691	n/a	n/a	n/a	70	1	0	R	0.681	-	-
315.178	n/a	n/a	n/a	71	1	0	R	0.434	-	-
319.677	n/a	n/a	n/a	72	1	0	R	0.415	-	-
324.115	2.000	feedback	1.160	73	1	8	R	1.098	1	R
328.690	2.000	feedback	-0.840	74	1	11	L	1.892	0	R
333.111	2.000	feedback	1.160	75	1	6	L	2.693	1	L
337.690	2.000	feedback	1.160	76	1	11	L	0.981	0	L
342.110	2.000	feedback	-0.840	77	1	6	R	0.933	0	L
346.668	n/a	n/a	n/a	78	1	0	R	0.649	-	-
351.170	n/a	n/a	n/a	79	1	0	R	0.444	-	-
355.674	n/a	n/a	n/a	80	1	0	R	0.708	-	-
