onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.196	2.000	feedback	0.880	1	2	5	R	1.401	1	R
4.691	2.000	feedback	0.880	2	2	13	L	0.879	1	L
9.112	2.000	feedback	0.880	3	2	7	L	0.909	1	L
13.694	2.000	feedback	-1.120	4	2	13	R	0.857	0	L
18.191	2.000	feedback	0.880	5	2	11	R	0.851	1	R
22.678	n/a	n/a	n/a	6	2	0	R	0.795	-	-
27.166	n/a	n/a	n/a	7	2	0	R	0.403	-	-
31.673	n/a	n/a	n/a	8	2	0	R	0.409	-	-
36.112	2.000	feedback	0.880	9	2	8	R	1.077	1	R
40.687	2.000	feedback	-1.120	10	2	12	L	0.968	0	R
45.112	2.000	feedback	-1.120	11	2	7	R	0.926	0	L
49.687	2.000	feedback	-1.120	12	2	13	R	1.449	0	L
54.187	2.000	feedback	-1.120	13	2	13	R	1.148	0	L
58.668	n/a	n/a	n/a	14	2	0	R	0.734	-	-
63.173	n/a	n/a	n/a	15	2	0	R	0.333	-	-
67.672	n/a	n/a	n/a	16	2	0	R	0.459	-	-
72.087	2.000	feedback	0.880	17	2	1	L	1.025	1	L
76.688	2.000	feedback	0.880	18	2	13	L	0.792	1	L
81.112	2.000	feedback	0.880	19	2	5	R	0.702	1	R
85.587	2.000	feedback	0.880	20	2	1	L	0.925	1	L
90.186	2.000	feedback	0.880	21	2	14	R	0.901	1	R
94.666	n/a	n/a	n/a	22	2	0	R	0.778	-	-
99.172	n/a	n/a	n/a	23	2	0	R	0.328	-	-
103.668	n/a	n/a	n/a	24	2	0	R	0.368	-	-
108.188	2.000	feedback	0.880	25	2	11	R	1.117	1	R
112.588	2.000	feedback	-1.120	26	2	2	L	0.830	0	R
117.186	2.000	feedback	0.880	27	2	12	R	1.159	1	R
121.683	2.000	feedback	0.880	28	2	11	R	0.755	1	R
126.088	2.000	feedback	0.880	29	2	4	L	0.793	1	L
130.672	n/a	n/a	n/a	30	2	0	R	0.685	-	-
135.172	n/a	n/a	n/a	31	2	0	R	0.321	-	-
139.672	n/a	n/a	n/a	32	2	0	R	0.342	-	-
144.187	2.000	feedback	0.880	33	2	12	R	1.592	1	R
148.609	2.000	feedback	0.880	34	2	7	L	1.020	1	L
153.186	2.000	feedback	0.880	35	2	11	R	1.154	1	R
157.587	2.000	feedback	-1.120	36	2	2	L	0.864	0	R
162.111	2.000	feedback	0.880	37	2	5	R	0.956	1	R
166.666	n/a	n/a	n/a	38	2	0	R	0.685	-	-
171.170	n/a	n/a	n/a	39	2	0	R	0.436	-	-
175.673	n/a	n/a	n/a	40	2	0	R	0.534	-	-
180.112	2.000	feedback	-1.120	41	2	8	L	1.411	0	R
184.691	2.000	feedback	0.880	42	2	12	R	1.214	1	R
189.113	2.000	feedback	-1.120	43	2	10	R	1.050	0	L
193.615	2.000	feedback	-1.120	44	2	7	R	0.944	0	L
198.088	2.000	feedback	0.880	45	2	4	L	0.867	1	L
202.674	n/a	n/a	n/a	46	2	0	R	0.486	-	-
207.172	n/a	n/a	n/a	47	2	0	R	0.348	-	-
211.674	n/a	n/a	n/a	48	2	0	R	0.517	-	-
216.112	2.000	feedback	-1.120	49	2	10	R	1.749	0	L
220.584	2.000	feedback	-1.120	50	2	3	L	0.681	0	R
225.118	2.000	feedback	0.880	51	2	5	R	1.026	1	R
229.588	2.000	feedback	-1.120	52	2	3	L	0.914	0	R
234.113	2.000	feedback	-1.120	53	2	10	R	1.365	0	L
238.669	n/a	n/a	n/a	54	2	0	R	0.748	-	-
243.172	n/a	n/a	n/a	55	2	0	R	0.342	-	-
247.673	n/a	n/a	n/a	56	2	0	R	0.446	-	-
252.085	2.000	feedback	-1.120	57	2	4	R	1.428	0	L
256.611	2.000	feedback	-1.120	58	2	5	L	0.923	0	R
261.112	2.000	feedback	-1.120	59	2	6	R	2.374	0	L
265.613	2.000	feedback	0.880	60	2	10	L	1.026	1	L
270.087	2.000	feedback	-1.120	61	2	1	R	1.457	0	L
274.673	n/a	n/a	n/a	62	2	0	R	0.690	-	-
279.168	n/a	n/a	n/a	63	2	0	R	0.394	-	-
283.666	n/a	n/a	n/a	64	2	0	R	0.392	-	-
288.087	2.000	feedback	0.880	65	2	3	R	1.730	1	R
292.612	2.000	feedback	0.880	66	2	10	L	1.333	1	L
297.113	2.000	feedback	-1.120	67	2	7	R	1.341	0	L
301.588	2.000	feedback	0.880	68	2	4	L	0.796	1	L
306.112	2.000	feedback	0.880	69	2	6	L	0.632	1	L
310.671	n/a	n/a	n/a	70	2	0	R	0.445	-	-
315.172	n/a	n/a	n/a	71	2	0	R	0.352	-	-
319.668	n/a	n/a	n/a	72	2	0	R	0.555	-	-
324.085	2.000	feedback	0.880	73	2	4	L	1.231	1	L
328.588	2.000	feedback	-1.120	74	2	3	L	0.869	0	R
333.118	2.000	feedback	-1.120	75	2	5	L	0.613	0	R
337.613	2.000	feedback	0.880	76	2	7	L	0.668	1	L
342.113	2.000	feedback	-1.120	77	2	8	L	1.144	0	R
346.678	n/a	n/a	n/a	78	2	0	R	0.624	-	-
351.171	n/a	n/a	n/a	79	2	0	R	0.393	-	-
355.673	n/a	n/a	n/a	80	2	0	R	0.365	-	-
