onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
265.724	2.000	classification-deterministic	113	2	5	R	0.999	1
272.402	2.000	classification-deterministic	115	2	7	L	0.958	1
275.687	2.000	classification-deterministic	117	2	12	L	1.138	0
281.702	2.000	classification-probabilistic	119	1	4	L	0.512	1
289.123	2.000	classification-probabilistic	121	1	6	R	1.067	0
293.424	2.000	classification-probabilistic	123	1	2	R	1.047	1
299.204	2.000	classification-deterministic	125	2	1	L	1.604	1
304.318	2.000	classification-deterministic	127	2	1	L	0.772	1
307.578	2.000	classification-deterministic	129	2	14	R	0.801	1
310.810	2.000	classification-deterministic	131	2	4	L	0.792	1
315.999	2.000	classification-probabilistic	133	1	6	R	1.897	0
322.303	2.000	classification-probabilistic	135	1	14	R	0.892	1
325.223	2.000	classification-probabilistic	137	1	10	L	0.752	1
328.420	2.000	classification-probabilistic	139	1	4	L	0.735	1
332.513	2.000	classification-deterministic	141	2	10	L	1.648	1
336.614	2.000	classification-deterministic	143	2	8	R	0.970	1
339.886	2.000	classification-deterministic	145	2	5	R	0.935	1
343.998	2.000	classification-deterministic	147	2	7	L	0.817	1
349.284	2.000	classification-deterministic	149	2	5	R	1.210	1
352.795	2.000	classification-probabilistic	151	1	12	L	1.337	-1
358.707	2.000	classification-probabilistic	153	1	2	R	0.716	1
362.385	2.000	classification-probabilistic	155	1	10	L	0.750	1
366.780	2.000	classification-probabilistic	157	1	5	R	0.799	1
372.787	2.000	classification-deterministic	159	2	8	R	0.827	1
377.002	2.000	classification-deterministic	161	2	6	L	1.259	1
379.998	2.000	classification-deterministic	163	2	10	L	2.067	1
383.704	2.000	classification-probabilistic	165	1	1	R	1.853	1
386.696	2.000	classification-probabilistic	167	1	3	L	1.036	1
391.392	2.000	classification-probabilistic	169	1	8	R	0.865	1
395.810	2.000	classification-deterministic	171	2	2	R	0.735	1
401.111	2.000	classification-deterministic	173	2	9	R	1.470	1
405.218	2.000	classification-probabilistic	175	1	10	L	0.667	1
408.385	2.000	classification-probabilistic	177	1	6	R	1.655	0
411.700	2.000	classification-deterministic	179	2	4	L	1.559	1
416.223	2.000	classification-deterministic	181	2	7	L	0.882	1
422.105	2.000	classification-probabilistic	183	1	10	L	0.692	1
426.687	2.000	classification-probabilistic	185	1	11	R	1.400	1
431.113	2.000	classification-probabilistic	187	1	8	R	0.828	1
434.614	2.000	classification-deterministic	189	2	10	L	1.600	1
437.775	2.000	classification-deterministic	191	2	10	L	1.676	1
443.217	2.000	classification-probabilistic	193	1	10	L	0.744	1
448.986	2.000	classification-probabilistic	195	1	2	R	0.742	1
452.114	2.000	classification-deterministic	197	2	10	L	2.050	1
456.497	2.000	classification-deterministic	199	2	7	L	0.966	1
