0.77322	-0.10408	-0.032665	-0.0084095	0.026748	0.010421	0.0065878	0.0020043	0.010847	-0.0081106	-0.0056291	0.0056645	0.0066159	0.055601	0.064996	0.012043	-0.0039365	0.034087	-0.021205	-0.00039002	0.0091	0.0068682	0.018713	0.0061247	0.013013	-0.0089744	-0.0087419	0.0090215	0.024547	0.085029	0.011203	0.083767	0.018324	0.027674	0.0087916	0.0055448	-0.044205	0.031646	0.059517	0.0050776	0.034287	0.0030188	0.020432	0.0038158	0.01617	0.018437	-0.040781	0.11967	0.00086686	0.0010978	0.074453	0.0086796	0.0085928	0.00090311	0.045116	0.078988	0.045053	0.0019802	0.013747	0.007757	0.011444	0.023243	0.0086279	-0.020241	-0.078983	-0.07549	-0.026693	-0.017106	0.047281	0.069932	0.0014227	0.0038765	0.084387	-0.0029035	0.015026	0.020215	0.00048523	-0.021683	-0.094175	-0.070242	0.018177	0.010771	0.0011833	0.047662	0.072237	0.0041658	0.076143	-0.006755	0.0088967	0.005147	0.0026307	0.070571	-0.00057191	-2.8028e-05	0.11657	-0.01889	-0.044136	0.012729	0.026217	0.01426	0.0055593	0.027603	-0.0057236	0.043931	0.020984	0.0027323	0.060284	0.039899	-0.025339	0.0070212	0.0086875	0.017632	0.013505	0.072745	0.01329	0.096853	0.016993	0.010244	-0.012481
-0.10408	0.722	-0.056821	-0.049758	-0.0036559	0.014028	0.0038525	0.0057165	-0.0034722	-0.0018477	0.00021543	0.0004549	0.0021899	0.015494	0.016485	-0.0026891	-0.037698	-0.13198	-0.049939	-0.028006	-0.010722	0.0075742	0.0039414	0.0029955	-0.00093342	0.0011836	0.00024196	0.0013063	0.0039784	0.017653	0.014868	0.0045997	0.010696	0.0034475	0.0038142	-0.00017896	-0.0069209	0.0074291	0.011939	0.0065643	0.00088369	-0.025537	0.0055476	0.0029569	0.0033998	0.0033995	-0.0056914	0.019926	0.0012393	0.0018371	0.014908	-0.01343	0.010625	0.00045065	0.0073648	0.01405	0.010275	0.0035076	0.0037516	0.0018444	0.0038264	0.010673	-0.0063264	0.0012518	-0.045145	-0.057039	0.0011016	0.011254	0.0044921	0.013598	0.0013184	0.0038668	0.014314	-8.8273e-06	0.0039511	0.0025479	0.0034733	-0.0029056	-0.032995	-0.068313	-0.0022347	0.0084781	0.0083959	0.0090178	0.014294	0.0012803	0.01362	-0.00099852	0.001818	0.00084333	0.0008502	0.012406	0.0015542	0.00048095	0.020613	-0.0024862	-0.0097257	0.0035604	0.0058504	0.0025043	0.0029605	0.0091121	-0.016648	-0.0045959	0.0041165	0.0062249	0.014923	0.0053254	-0.0063164	0.0030965	0.0012113	0.0092373	0.0041658	0.010198	0.011498	0.016568	0.0035139	0.0022591	-0.00084768
-0.032665	-0.056821	0.72566	-0.078794	-0.041723	-0.0063945	0.0073393	-0.0024946	0.0010007	-0.0012576	-0.0011941	0.0024284	0.0012539	0.015377	0.01884	0.0089028	-0.030573	-0.063118	-0.020649	-0.013749	-0.00089719	0.0041836	0.0070064	0.0017918	0.0011247	-0.0026806	0.00019721	0.0018141	0.0062497	0.017011	0.0093653	0.018051	-0.0027337	0.010895	0.0025852	0.0037113	-0.0093202	0.0075617	0.015296	0.0073611	0.0057308	0.0046553	0.0041006	0.0026008	0.0040968	0.0052394	-0.0098506	0.025051	0.0029609	0.00081051	0.017457	0.0054996	0.010148	0.00082111	0.010364	0.018036	0.0087495	-0.0016702	0.0029738	0.0025777	0.0036154	0.00011706	0.0040228	0.0025108	-0.00087753	-0.012568	0.019167	0.00055026	0.017407	0.014736	0.0017965	0.001114	0.019777	-0.00039507	0.0031743	0.0051393	-0.0029997	-0.0032169	-0.022067	-0.066341	-0.037906	-0.0068192	0.0090916	0.011758	0.016011	0.0012339	0.017157	-0.00022063	0.0014322	0.00041694	0.00098208	0.015173	0.002527	0.0016969	0.026373	-0.0021363	-0.013156	0.0068357	0.0065257	0.0036469	0.0024624	0.0028397	-0.069491	-0.056798	-0.025657	0.0042467	0.01445	0.0086569	-0.0046786	0.00089123	0.0054416	0.0099906	-0.014889	-0.02275	-0.0030273	0.022204	0.00084677	0.0018526	-0.00017264
-0.0084095	-0.049758	-0.078794	0.84253	-0.095843	-0.026763	0.0024403	0.0086179	0.00050438	-0.0038016	0.00014293	0.0062519	0.0025647	0.014513	0.002595	-0.062385	-0.088444	-0.083463	-0.019503	-0.025312	-0.017385	0.0022609	0.0096189	0.00399	0.0051599	-0.0036965	-0.0056001	0.0096446	0.010548	0.04038	0.0085067	0.033603	0.010594	0.017324	0.0014078	0.0026658	-0.014549	0.013984	0.024407	0.003386	0.016141	-0.00037452	0.0069221	0.0042523	0.0071293	0.0067208	-0.014609	0.048058	0.00062412	-0.00070968	0.026123	0.020243	0.0083497	0.0022298	0.019353	0.032516	0.01456	-0.00011895	0.0063901	0.0035834	0.0055107	0.003831	0.0010425	0.011703	0.017752	-0.020989	0.029593	0.0091333	0.018233	0.026791	-0.0017433	0.00099423	0.034207	-0.00016196	0.0051978	0.0071677	0.00069396	0.0080868	0.0057783	-0.048093	0.001626	0.017339	0.0054875	0.014735	0.029106	0.002209	0.030847	-0.0027123	0.0052266	0.0029078	0.0021162	0.027789	0.0025224	0.002545	0.047076	-0.010534	-0.01531	0.0035424	0.012727	0.0074879	0.0071894	0.0087818	-0.038029	-0.046795	-0.007213	0.0097278	0.027393	0.017547	-0.01199	0.0040742	0.0062685	0.012262	-0.010159	-0.011118	-0.010083	0.035153	0.0015065	0.0034325	-0.0017321
0.026748	-0.0036559	-0.041723	-0.095843	0.77669	-0.095424	-0.013024	-0.0044819	0.0063807	-0.0035852	0.0011478	0.010453	-0.0034999	0.0035505	-0.023984	-0.077243	-0.055481	-0.0067728	0.0038929	-0.0095236	-0.018668	-0.007495	0.0089985	0.0060013	0.0069134	-0.0026505	-0.00043681	0.0070338	0.011906	0.045714	0.0083289	0.039278	0.013126	0.014882	0.0047788	0.0027968	-0.015046	0.015464	0.026868	-0.0014636	0.013014	0.013878	0.0081861	0.0025025	0.0086262	0.0082773	-0.018522	0.051336	0.0016035	0.0017733	0.030506	0.013702	0.002935	-0.00041274	0.020354	0.035406	0.014437	-0.00023387	0.0068666	0.0036677	0.0070576	0.0058572	0.0048931	0.0067747	0.021044	0.014098	0.022009	0.0015339	0.017435	0.023793	0.007029	0.0029058	0.037639	-0.0012039	0.0080539	0.0091502	0.0030701	-7.0511e-05	0.013374	-0.0083158	0.0094007	0.015935	1.5069e-05	0.019999	0.031651	0.0024176	0.034998	-0.0028493	0.0047937	0.0032774	0.0020524	0.029624	-8.5932e-05	0.00084964	0.052926	-0.009796	-0.017054	0.0046463	0.012845	0.0082337	0.0051283	0.016352	-0.026126	-0.044112	-0.00067784	0.009374	0.033685	0.021099	-0.0098265	0.0051791	0.0093888	0.0029719	-0.018961	-0.042612	-0.052566	0.019448	-0.00043907	-0.00045578	-0.0030486
0.010421	0.014028	-0.0063945	-0.026763	-0.095424	0.52849	-0.033448	-0.023911	0.0055759	-0.0023352	-0.00015084	0.0034406	-0.010096	-0.015118	-0.037778	-0.027719	-0.014533	0.024689	0.01721	0.0040577	-0.01028	-0.0070217	-0.0059425	0.0037725	0.00097913	0.0020559	0.00036988	0.0011202	0.0071507	0.018945	0.0052249	0.0079372	-0.0023642	0.012472	0.0037736	0.0076626	-0.011194	0.0099318	0.017839	0.0058891	0.0071731	0.0107	0.0046268	0.0015763	0.0043302	0.0037727	-0.0083108	0.028417	0.002027	1.1418e-05	0.015266	0.01261	0.0048983	-8.9302e-05	0.011242	0.019175	0.0075483	0.00095668	0.003175	0.0025001	0.0034848	0.0030703	0.0045125	-0.0017242	0.012629	0.0062889	0.0021954	0.0010834	0.015117	0.019518	0.0018313	0.0023431	0.02138	-0.00017258	0.0045049	0.0043418	0.001211	-0.00057176	0.00513	0.011884	0.014009	0.0035306	0.0038482	0.010564	0.017267	0.0017849	0.019051	-0.0011424	0.0013413	0.0019413	0.00098206	0.013315	0.0023352	0.0024892	0.026939	-0.0066945	-0.0094822	0.004836	0.0083596	0.0068545	0.0045663	0.0074974	0.0061411	-0.0092339	0.0039148	0.006	0.021862	0.014229	-0.0024318	0.0064667	0.0056107	0.0049866	-0.010144	-0.047691	-0.078257	-0.037813	-0.0087879	-0.0036448	-0.00070534
0.0065878	0.0038525	0.0073393	0.0024403	-0.013024	-0.033448	0.29518	-0.027943	-0.0042707	-0.0039254	-0.003693	-0.0074039	-0.012906	-0.005385	0.00098442	-0.0013672	0.0027789	0.028878	0.0047842	0.0051609	0.0009602	-0.0053831	-0.0049858	-0.0026111	0.000278	-0.00097342	-0.0024069	0.0028583	0.0077865	0.023715	0.004076	0.022241	0.0047934	0.0079851	0.0041308	0.0016301	-0.013515	0.010116	0.017914	-0.00071409	0.011107	0.005321	0.0061804	0.00031031	0.0057209	0.0066651	-0.013103	0.038098	0.0013451	0.0014271	0.022156	0.0085236	0.0055507	0.00089988	0.015257	0.024906	0.012382	-0.0030146	0.0053414	0.0026918	0.0038381	0.0066009	0.00073141	0.0052225	0.0060096	0.0032098	0.014959	0.00060638	0.016373	0.01826	-0.00019327	0.0012987	0.025616	-2.6674e-05	0.0050245	0.0043414	0.00025008	0.00095124	0.0096102	0.0037888	0.010797	0.0051133	0.0013487	0.013492	0.022484	0.001308	0.023262	-0.00089034	0.0033092	0.0020965	0.001017	0.018097	0.00038086	0.00094813	0.036162	-0.0036522	-0.016569	0.0051881	0.0084059	0.0050315	0.00096484	0.0077335	0.0030183	0.0084329	0.00722	0.0008715	0.017102	0.013606	-0.0081602	0.0014702	0.0026964	0.0051874	-0.0013124	0.0076766	-0.01965	-0.0077124	-0.0096483	0.0015955	-0.0053078
0.0020043	0.0057165	-0.0024946	0.0086179	-0.0044819	-0.023911	-0.027943	0.39238	-0.043763	-0.0052477	-0.017306	-0.032553	-0.027678	-0.011757	0.00035533	0.0057338	0.0055851	0.019071	0.0013558	0.0045636	0.0052067	0.0033577	-0.0076108	-0.0093282	-0.002483	-0.0076544	-0.0042074	-0.00046456	0.0049905	0.0084959	-0.0020635	0.018168	-0.00073064	0.0064476	0.0011119	0.00043481	-0.0082529	0.0044345	0.01242	-0.00039772	0.0051523	0.0084488	0.0046915	0.0023782	0.0031575	0.0042299	-0.0059312	0.020974	0.00071366	0.00068902	0.011016	0.0031595	0.0066326	0.0013185	0.0084894	0.014295	0.0046318	0.00050257	0.0025798	0.0013975	0.0020237	-0.0011696	0.0049383	0.0053368	0.0017202	-0.010792	0.0086864	0.0022309	0.0096385	0.013115	0.001104	-8.7396e-05	0.014015	-0.00026347	0.002359	0.0033092	0.0023957	-0.0017229	0.0074275	0.0033514	0.0025281	0.0073865	0.0013005	0.0056428	0.012431	0.00077494	0.013065	-0.0013604	0.0027866	0.0016601	0.0016214	0.0096502	0.00088804	0.0026799	0.021175	-0.0026654	-0.0091516	-0.0035446	0.0043931	0.0010651	-7.9244e-05	0.0050325	0.003248	0.0053731	0.0040994	0.0021118	0.011044	0.0038252	-0.015218	-0.0063753	-0.0056111	0.0011809	0.0025651	0.002762	-0.025443	-0.0056945	-0.035946	0.0081442	-0.0104
0.010847	-0.0034722	0.0010007	0.00050438	0.0063807	0.0055759	-0.0042707	-0.043763	0.5449	-0.023706	-0.092343	-0.084586	-0.01275	0.011405	0.015393	0.00065941	0.0023282	0.031062	0.009944	0.0051047	-0.0013676	0.010137	-0.00046514	-0.011252	-0.0083085	-0.049734	-0.016967	0.0054349	0.013312	0.023658	0.0082545	0.024625	0.005913	0.0081152	0.0024999	0.010703	-0.031327	0.0078447	0.016127	0.00024676	0.00085247	-0.0007236	0.0039533	-0.00098732	0.0024416	0.00084798	-0.010891	0.030058	-3.1448e-05	-0.0016297	0.017391	0.002477	0.0013459	0.00097907	0.012145	0.02085	0.013737	-0.0017531	0.0043934	0.0015181	0.0035226	0.0053492	-0.0011529	-0.0021524	0.0032477	0.021008	0.015053	-0.0011191	0.01024	0.018987	-0.0019033	0.0058617	0.021168	-0.0010278	0.0054665	0.0037127	0.0029662	-0.0031514	0.00063251	-0.005802	0.01115	0.0019248	0.0034849	0.010863	0.019234	0.00038939	0.020412	-0.0038918	0.0023344	0.0016308	-0.00032114	0.015597	-0.00078436	-0.00074596	0.029266	-0.0014052	-0.012093	-0.0090133	0.0044962	0.0020892	-0.00095588	0.0071002	0.0013936	0.014179	-0.0017249	0.00086449	0.017768	0.010803	-0.061401	-0.0088423	-0.0093866	0.0055608	0.0059773	0.024677	0.0059672	0.019859	0.0028378	-0.042888	-0.054372
-0.0081106	-0.0018477	-0.0012576	-0.0038016	-0.0035852	-0.0023352	-0.0039254	-0.0052477	-0.023706	0.11045	-0.0055852	-0.0076632	-0.0033925	-0.016529	-0.015847	-0.0010353	-0.0021847	-0.026381	-0.0026294	-0.0038603	-0.001018	-0.0015904	-0.0043145	-0.0034134	-0.0043576	-0.0020645	-0.00060268	-0.0042226	-0.0063474	-0.0229	-0.0014492	-0.021111	-0.0020136	-0.0065912	-0.0021207	-0.002362	0.0085127	-0.0085766	-0.015797	-0.00057111	-0.0067157	-0.0034518	-0.0049221	-0.0013589	-0.0047434	-0.0057344	0.010953	-0.032534	-0.0010828	-0.0002975	-0.01883	-0.006445	-0.0039437	0.00045677	-0.011857	-0.021063	-0.0099044	0.001398	-0.003018	-0.0019755	-0.0028124	-0.0040699	-0.00038201	-0.0024	-0.0046242	-0.00074842	-0.013614	-0.00018659	-0.01148	-0.017063	-0.0003165	-0.001047	-0.023012	0.00099882	-0.0036627	-0.0036422	-0.00078424	-0.0012799	-0.0052541	-0.00096521	-0.0080071	-0.0053307	0.00020089	-0.010052	-0.019203	-0.00077347	-0.019215	0.0020791	-0.0026353	-0.0014465	-0.00075342	-0.016615	-0.00015135	-0.00061025	-0.031796	0.0053768	0.011517	-0.0054371	-0.0072815	-0.0044425	-0.001029	-0.0045447	-0.00085842	-0.01016	-0.0019514	-0.00048658	-0.016707	-0.010986	0.002684	-0.0054988	-0.002887	-0.0056993	-0.0016266	-0.017938	-0.0030281	-0.02597	-0.0064386	-0.0071983	-0.0029477
