onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.061	1.026	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
0.061	0.772	pumps_demean	n/a	n/a	n/a	-1.0
4.006	0.907	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
4.006	0.772	pumps_demean	n/a	n/a	n/a	0.0
7.961	0.805	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
7.961	0.772	pumps_demean	n/a	n/a	n/a	1.0
10.287	1.7990000000000002	cash_fixed_real_RT	n/a	n/a	n/a	n/a
10.287	0.772	cash_demean	-1.6	n/a	n/a	n/a
18.787	0.74	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
18.787	0.772	control_pumps_demean	n/a	-4.5	n/a	n/a
21.079	0.528	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
21.079	0.772	control_pumps_demean	n/a	-3.5	n/a	n/a
24.615	0.772	control_pumps_demean	n/a	-2.5	n/a	n/a
24.615	0.903	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
28.176	0.639	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
28.176	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
29.991	0.991	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
29.991	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
32.086999999999996	0.9359999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
32.086999999999996	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
35.077	0.7070000000000001	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
35.077	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
37.15	0.772	control_pumps_demean	n/a	2.5	n/a	n/a
37.15	0.769	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
40.204	0.772	control_pumps_demean	n/a	3.5	n/a	n/a
40.204	0.595	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
42.902	0.705	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
42.902	0.772	control_pumps_demean	n/a	4.5	n/a	n/a
52.729	0.8140000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
52.729	0.772	pumps_demean	n/a	n/a	n/a	-3.0
56.003	0.5720000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
56.003	0.772	pumps_demean	n/a	n/a	n/a	-2.0
59.556999999999995	0.698	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
59.556999999999995	0.772	pumps_demean	n/a	n/a	n/a	-1.0
62.571999999999996	0.659	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
62.571999999999996	0.772	pumps_demean	n/a	n/a	n/a	0.0
65.53699999999999	0.772	pumps_demean	n/a	n/a	n/a	1.0
65.53699999999999	0.878	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
68.711	0.772	pumps_demean	n/a	n/a	n/a	2.0
68.711	0.608	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
70.582	1.089	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
70.582	0.772	pumps_demean	n/a	n/a	n/a	3.0
74.493	0.772	cash_demean	2.4	n/a	n/a	n/a
74.493	4.842	cash_fixed_real_RT	n/a	n/a	n/a	n/a
88.552	0.6559999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
88.552	0.772	control_pumps_demean	n/a	-5.0	n/a	n/a
91.104	0.527	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
91.104	0.772	control_pumps_demean	n/a	-4.0	n/a	n/a
93.225	0.439	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
93.225	0.772	control_pumps_demean	n/a	-3.0	n/a	n/a
94.925	0.498	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
94.925	0.772	control_pumps_demean	n/a	-2.0	n/a	n/a
98.32600000000001	0.33799999999999997	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
98.32600000000001	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
101.709	0.282	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
101.709	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
103.579	0.397	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
103.579	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
106.905	0.772	control_pumps_demean	n/a	2.0	n/a	n/a
106.905	0.42200000000000004	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
110.286	0.772	control_pumps_demean	n/a	3.0	n/a	n/a
110.286	0.34600000000000003	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
113.305	0.303	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
113.305	0.772	control_pumps_demean	n/a	4.0	n/a	n/a
114.773	0.772	control_pumps_demean	n/a	5.0	n/a	n/a
114.773	0.6509999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
127.821	0.643	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
127.821	0.772	pumps_demean	n/a	n/a	n/a	-3.0
130.254	0.5539999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
130.254	0.772	pumps_demean	n/a	n/a	n/a	-2.0
132.752	1.272	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
132.752	0.772	pumps_demean	n/a	n/a	n/a	-1.0
136.42600000000002	0.772	pumps_demean	n/a	n/a	n/a	0.0
136.42600000000002	0.42200000000000004	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
139.656	0.336	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
139.656	0.772	pumps_demean	n/a	n/a	n/a	1.0
141.84799999999998	0.408	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
141.84799999999998	0.772	pumps_demean	n/a	n/a	n/a	2.0
143.673	0.772	pumps_demean	n/a	n/a	n/a	3.0
143.673	0.47100000000000003	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
146.79	0.772	explode_demean	n/a	n/a	1.889	n/a
156.506	0.772	pumps_demean	n/a	n/a	n/a	-4.5
156.506	0.5579999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
158.444	0.484	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
158.444	0.772	pumps_demean	n/a	n/a	n/a	-3.5
161.732	0.38799999999999996	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
161.732	0.772	pumps_demean	n/a	n/a	n/a	-2.5
163.989	0.41100000000000003	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
163.989	0.772	pumps_demean	n/a	n/a	n/a	-1.5
165.908	0.772	pumps_demean	n/a	n/a	n/a	-0.5
165.908	0.501	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
168.667	0.589	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
168.667	0.772	pumps_demean	n/a	n/a	n/a	0.5
170.77200000000002	0.772	pumps_demean	n/a	n/a	n/a	1.5
170.77200000000002	0.74	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
173.00099999999998	0.772	pumps_demean	n/a	n/a	n/a	2.5
173.00099999999998	2.0709999999999997	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
177.176	0.772	pumps_demean	n/a	n/a	n/a	3.5
177.176	0.64	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
179.442	0.95	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
179.442	0.772	pumps_demean	n/a	n/a	n/a	4.5
182.58900000000003	0.772	explode_demean	n/a	n/a	4.888999999999999	n/a
195.53099999999998	0.598	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
195.53099999999998	0.772	pumps_demean	n/a	n/a	n/a	-3.0
199.08	0.345	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
199.08	0.772	pumps_demean	n/a	n/a	n/a	-2.0
201.05700000000002	0.772	pumps_demean	n/a	n/a	n/a	-1.0
201.05700000000002	0.35200000000000004	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
202.574	0.355	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
202.574	0.772	pumps_demean	n/a	n/a	n/a	0.0
205.528	0.465	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
205.528	0.772	pumps_demean	n/a	n/a	n/a	1.0
207.437	0.419	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
207.437	0.772	pumps_demean	n/a	n/a	n/a	2.0
209.19799999999998	0.772	pumps_demean	n/a	n/a	n/a	3.0
209.19799999999998	0.45899999999999996	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
211.488	0.772	cash_demean	2.4	n/a	n/a	n/a
211.488	0.6890000000000001	cash_fixed_real_RT	n/a	n/a	n/a	n/a
216.80200000000002	0.56	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
216.80200000000002	0.772	pumps_demean	n/a	n/a	n/a	-1.5
218.947	0.772	pumps_demean	n/a	n/a	n/a	-0.5
218.947	0.33399999999999996	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
221.63299999999998	0.384	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
221.63299999999998	0.772	pumps_demean	n/a	n/a	n/a	0.5
224.668	0.445	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
224.668	0.772	pumps_demean	n/a	n/a	n/a	1.5
226.53599999999997	0.772	explode_demean	n/a	n/a	-1.111	n/a
230.145	0.384	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
230.145	0.772	pumps_demean	n/a	n/a	n/a	-1.0
232.02599999999998	0.335	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
232.02599999999998	0.772	pumps_demean	n/a	n/a	n/a	0.0
233.81	0.727	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
233.81	0.772	pumps_demean	n/a	n/a	n/a	1.0
236.12400000000002	0.772	cash_demean	-1.6	n/a	n/a	n/a
236.12400000000002	1.181	cash_fixed_real_RT	n/a	n/a	n/a	n/a
243.016	0.586	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
243.016	0.772	pumps_demean	n/a	n/a	n/a	-2.5
245.812	0.772	pumps_demean	n/a	n/a	n/a	-1.5
245.812	0.309	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
248.65200000000002	0.772	pumps_demean	n/a	n/a	n/a	-0.5
248.65200000000002	0.33299999999999996	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
251.391	0.322	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
251.391	0.772	pumps_demean	n/a	n/a	n/a	0.5
254.745	0.772	pumps_demean	n/a	n/a	n/a	1.5
